record_id,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,scenario_id,scenario_type,fraud_reason,severity,dispersion_position,destinations_in_scenario,common_sender,balance_usage_ratio
S10_001676,274,TRANSFER,657603.62,C1608939464,11887069.64,11229466.02,C_SYN_922816306,0.0,657603.62,1,0,S10_00336,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,1,5,C1608939464,0.0553
S10_001677,272,TRANSFER,485058.46,C1608939464,11229466.02,10744407.56,C_SYN_792946548,0.0,485058.46,1,0,S10_00336,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,2,5,C1608939464,0.0432
S10_001678,271,TRANSFER,623778.63,C1608939464,10744407.56,10120628.93,C_SYN_227620516,0.0,623778.63,1,0,S10_00336,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,3,5,C1608939464,0.0581
S10_001679,274,TRANSFER,718696.77,C1608939464,10120628.93,9401932.16,C_SYN_189911341,0.0,718696.77,1,0,S10_00336,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,4,5,C1608939464,0.071
S10_001680,272,TRANSFER,486629.93,C1608939464,9401932.16,8915302.23,C_SYN_382493527,0.0,486629.93,1,0,S10_00336,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,5,5,C1608939464,0.0518
S10_001681,540,TRANSFER,457889.33,C1363318857,8105828.76,7647939.43,C_SYN_316774632,0.0,457889.33,1,0,S10_00337,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,1,5,C1363318857,0.0565
S10_001682,545,TRANSFER,399370.4,C1363318857,7647939.43,7248569.03,C_SYN_103775702,0.0,399370.4,1,0,S10_00337,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,2,5,C1363318857,0.0522
S10_001683,540,TRANSFER,425135.08,C1363318857,7248569.03,6823433.95,C_SYN_271862444,0.0,425135.08,1,0,S10_00337,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,3,5,C1363318857,0.0587
S10_001684,545,TRANSFER,436498.34,C1363318857,6823433.95,6386935.61,C_SYN_617317398,0.0,436498.34,1,0,S10_00337,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,4,5,C1363318857,0.064
S10_001685,543,TRANSFER,307564.04,C1363318857,6386935.61,6079371.57,C_SYN_391982833,0.0,307564.04,1,0,S10_00337,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,5,5,C1363318857,0.0482
S10_001686,98,TRANSFER,723207.38,C2023858556,14464147.6,13740940.22,C_SYN_556715202,0.0,723207.38,1,0,S10_00338,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,1,5,C2023858556,0.05
S10_001687,95,TRANSFER,723207.38,C2023858556,13740940.22,13017732.84,C_SYN_966464463,0.0,723207.38,1,0,S10_00338,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,2,5,C2023858556,0.0526
S10_001688,95,TRANSFER,723207.38,C2023858556,13017732.84,12294525.46,C_SYN_590227437,0.0,723207.38,1,0,S10_00338,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,3,5,C2023858556,0.0556
S10_001689,98,TRANSFER,723207.38,C2023858556,12294525.46,11571318.08,C_SYN_549805725,0.0,723207.38,1,0,S10_00338,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,4,5,C2023858556,0.0588
S10_001690,98,TRANSFER,723207.38,C2023858556,11571318.08,10848110.7,C_SYN_920546035,0.0,723207.38,1,0,S10_00338,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,5,5,C2023858556,0.0625
S10_001691,169,TRANSFER,204775.83,C1070307083,4436589.24,4231813.41,C_SYN_373689686,0.0,204775.83,1,0,S10_00339,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,1,5,C1070307083,0.0462
S10_001692,173,TRANSFER,277853.65,C1070307083,4231813.41,3953959.76,C_SYN_808499672,0.0,277853.65,1,0,S10_00339,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,2,5,C1070307083,0.0657
S10_001693,171,TRANSFER,192753.22,C1070307083,3953959.76,3761206.54,C_SYN_918208233,0.0,192753.22,1,0,S10_00339,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,3,5,C1070307083,0.0487
S10_001694,169,TRANSFER,232107.68,C1070307083,3761206.54,3529098.86,C_SYN_738942485,0.0,232107.68,1,0,S10_00339,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,4,5,C1070307083,0.0617
S10_001695,172,TRANSFER,201656.93,C1070307083,3529098.86,3327441.93,C_SYN_681347152,0.0,201656.93,1,0,S10_00339,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,5,5,C1070307083,0.0571
S10_001696,265,TRANSFER,723207.38,C1499345805,14464147.6,13740940.22,C_SYN_263579395,0.0,723207.38,1,0,S10_00340,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,1,5,C1499345805,0.05
S10_001697,264,TRANSFER,723207.38,C1499345805,13740940.22,13017732.84,C_SYN_615261059,0.0,723207.38,1,0,S10_00340,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,2,5,C1499345805,0.0526
S10_001698,264,TRANSFER,723207.38,C1499345805,13017732.84,12294525.46,C_SYN_996922026,0.0,723207.38,1,0,S10_00340,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,3,5,C1499345805,0.0556
S10_001699,263,TRANSFER,723207.38,C1499345805,12294525.46,11571318.08,C_SYN_951255797,0.0,723207.38,1,0,S10_00340,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,4,5,C1499345805,0.0588
S10_001700,262,TRANSFER,723207.38,C1499345805,11571318.08,10848110.7,C_SYN_351536089,0.0,723207.38,1,0,S10_00340,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,5,5,C1499345805,0.0625
S10_001701,158,TRANSFER,723207.38,C900900795,14464147.6,13740940.22,C_SYN_382826010,0.0,723207.38,1,0,S10_00341,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,1,5,C900900795,0.05
S10_001702,158,TRANSFER,723207.38,C900900795,13740940.22,13017732.84,C_SYN_498448159,0.0,723207.38,1,0,S10_00341,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,2,5,C900900795,0.0526
S10_001703,160,TRANSFER,723207.38,C900900795,13017732.84,12294525.46,C_SYN_778684493,0.0,723207.38,1,0,S10_00341,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,3,5,C900900795,0.0556
S10_001704,161,TRANSFER,723207.38,C900900795,12294525.46,11571318.08,C_SYN_737202808,0.0,723207.38,1,0,S10_00341,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,4,5,C900900795,0.0588
S10_001705,156,TRANSFER,723207.38,C900900795,11571318.08,10848110.7,C_SYN_728407953,0.0,723207.38,1,0,S10_00341,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,5,5,C900900795,0.0625
S10_001706,269,TRANSFER,556491.96,C451497057,9038090.8,8481598.84,C_SYN_962304797,0.0,556491.96,1,0,S10_00342,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,1,5,C451497057,0.0616
S10_001707,272,TRANSFER,397735.17,C451497057,8481598.84,8083863.67,C_SYN_444399517,0.0,397735.17,1,0,S10_00342,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,2,5,C451497057,0.0469
S10_001708,269,TRANSFER,342158.66,C451497057,8083863.67,7741705.01,C_SYN_379217429,0.0,342158.66,1,0,S10_00342,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,3,5,C451497057,0.0423
S10_001709,269,TRANSFER,604907.93,C451497057,7741705.01,7136797.08,C_SYN_277853505,0.0,604907.93,1,0,S10_00342,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,4,5,C451497057,0.0781
S10_001710,273,TRANSFER,358228.98,C451497057,7136797.08,6778568.1,C_SYN_658745707,0.0,358228.98,1,0,S10_00342,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,5,5,C451497057,0.0502
S10_001711,612,TRANSFER,71392.65,C911397561,1160435.48,1089042.83,C_SYN_273024967,0.0,71392.65,1,0,S10_00343,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,1,5,C911397561,0.0615
S10_001712,607,TRANSFER,59823.68,C911397561,1089042.83,1029219.15,C_SYN_321982359,0.0,59823.68,1,0,S10_00343,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,2,5,C911397561,0.0549
S10_001713,610,TRANSFER,41109.77,C911397561,1029219.15,988109.38,C_SYN_767535957,0.0,41109.77,1,0,S10_00343,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,3,5,C911397561,0.0399
S10_001714,609,TRANSFER,69779.05,C911397561,988109.38,918330.33,C_SYN_169936228,0.0,69779.05,1,0,S10_00343,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,4,5,C911397561,0.0706
S10_001715,612,TRANSFER,48003.72,C911397561,918330.33,870326.61,C_SYN_841552017,0.0,48003.72,1,0,S10_00343,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,5,5,C911397561,0.0523
S10_001716,120,TRANSFER,138480.71,C2139453053,2343263.24,2204782.53,C_SYN_155436107,0.0,138480.71,1,0,S10_00344,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,1,5,C2139453053,0.0591
S10_001717,120,TRANSFER,98495.64,C2139453053,2204782.53,2106286.89,C_SYN_376539126,0.0,98495.64,1,0,S10_00344,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,2,5,C2139453053,0.0447
S10_001718,119,TRANSFER,101424.73,C2139453053,2106286.89,2004862.16,C_SYN_230286752,0.0,101424.73,1,0,S10_00344,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,3,5,C2139453053,0.0482
S10_001719,118,TRANSFER,114381.5,C2139453053,2004862.16,1890480.66,C_SYN_387302378,0.0,114381.5,1,0,S10_00344,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,4,5,C2139453053,0.0571
S10_001720,121,TRANSFER,133033.23,C2139453053,1890480.66,1757447.43,C_SYN_667707325,0.0,133033.23,1,0,S10_00344,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,5,5,C2139453053,0.0704
S10_001721,524,TRANSFER,381123.35,C1081331749,6322951.6,5941828.25,C_SYN_927113376,0.0,381123.35,1,0,S10_00345,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,1,5,C1081331749,0.0603
S10_001722,524,TRANSFER,263871.74,C1081331749,5941828.25,5677956.51,C_SYN_466672235,0.0,263871.74,1,0,S10_00345,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,2,5,C1081331749,0.0444
S10_001723,528,TRANSFER,375581.3,C1081331749,5677956.51,5302375.21,C_SYN_307716282,0.0,375581.3,1,0,S10_00345,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,3,5,C1081331749,0.0661
S10_001724,528,TRANSFER,254210.32,C1081331749,5302375.21,5048164.89,C_SYN_945626974,0.0,254210.32,1,0,S10_00345,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,4,5,C1081331749,0.0479
S10_001725,523,TRANSFER,305951.19,C1081331749,5048164.89,4742213.7,C_SYN_402741881,0.0,305951.19,1,0,S10_00345,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,5,5,C1081331749,0.0606
S10_001726,414,TRANSFER,723207.38,C1364218966,14464147.6,13740940.22,C_SYN_804980534,0.0,723207.38,1,0,S10_00346,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,1,5,C1364218966,0.05
S10_001727,412,TRANSFER,723207.38,C1364218966,13740940.22,13017732.84,C_SYN_993120655,0.0,723207.38,1,0,S10_00346,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,2,5,C1364218966,0.0526
S10_001728,417,TRANSFER,723207.38,C1364218966,13017732.84,12294525.46,C_SYN_599472222,0.0,723207.38,1,0,S10_00346,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,3,5,C1364218966,0.0556
S10_001729,416,TRANSFER,723207.38,C1364218966,12294525.46,11571318.08,C_SYN_276582541,0.0,723207.38,1,0,S10_00346,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,4,5,C1364218966,0.0588
S10_001730,414,TRANSFER,723207.38,C1364218966,11571318.08,10848110.7,C_SYN_807073702,0.0,723207.38,1,0,S10_00346,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,5,5,C1364218966,0.0625
S10_001731,125,TRANSFER,69427.7,C1670835313,1716150.16,1646722.46,C_SYN_284675578,0.0,69427.7,1,0,S10_00347,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,1,5,C1670835313,0.0405
S10_001732,127,TRANSFER,103977.03,C1670835313,1646722.46,1542745.43,C_SYN_815206438,0.0,103977.03,1,0,S10_00347,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,2,5,C1670835313,0.0631
S10_001733,128,TRANSFER,82756.25,C1670835313,1542745.43,1459989.18,C_SYN_631751801,0.0,82756.25,1,0,S10_00347,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,3,5,C1670835313,0.0536
S10_001734,128,TRANSFER,82660.5,C1670835313,1459989.18,1377328.68,C_SYN_444051470,0.0,82660.5,1,0,S10_00347,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,4,5,C1670835313,0.0566
S10_001735,125,TRANSFER,90216.06,C1670835313,1377328.68,1287112.62,C_SYN_638288070,0.0,90216.06,1,0,S10_00347,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,5,5,C1670835313,0.0655
S10_001736,179,TRANSFER,136366.19,C98867646,2607420.04,2471053.85,C_SYN_670303367,0.0,136366.19,1,0,S10_00348,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,1,5,C98867646,0.0523
S10_001737,179,TRANSFER,92904.31,C98867646,2471053.85,2378149.54,C_SYN_188562183,0.0,92904.31,1,0,S10_00348,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,2,5,C98867646,0.0376
S10_001738,175,TRANSFER,180642.97,C98867646,2378149.54,2197506.57,C_SYN_482881782,0.0,180642.97,1,0,S10_00348,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,3,5,C98867646,0.076
S10_001739,179,TRANSFER,141091.69,C98867646,2197506.57,2056414.88,C_SYN_933923193,0.0,141091.69,1,0,S10_00348,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,4,5,C98867646,0.0642
S10_001740,180,TRANSFER,100849.85,C98867646,2056414.88,1955565.03,C_SYN_724173395,0.0,100849.85,1,0,S10_00348,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,5,5,C98867646,0.049
S10_001741,430,TRANSFER,187936.86,C490289040,4902894.04,4714957.18,C_SYN_895757992,0.0,187936.86,1,0,S10_00349,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,1,5,C490289040,0.0383
S10_001742,428,TRANSFER,285650.58,C490289040,4714957.18,4429306.6,C_SYN_756115477,0.0,285650.58,1,0,S10_00349,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,2,5,C490289040,0.0606
S10_001743,431,TRANSFER,193617.17,C490289040,4429306.6,4235689.43,C_SYN_277253783,0.0,193617.17,1,0,S10_00349,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,3,5,C490289040,0.0437
S10_001744,431,TRANSFER,356616.24,C490289040,4235689.43,3879073.19,C_SYN_206944624,0.0,356616.24,1,0,S10_00349,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,4,5,C490289040,0.0842
S10_001745,433,TRANSFER,201902.66,C490289040,3879073.19,3677170.53,C_SYN_725227748,0.0,201902.66,1,0,S10_00349,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,5,5,C490289040,0.052
S10_001746,29,TRANSFER,723207.38,C1453946130,14464147.6,13740940.22,C_SYN_564456568,0.0,723207.38,1,0,S10_00350,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,1,5,C1453946130,0.05
S10_001747,28,TRANSFER,723207.38,C1453946130,13740940.22,13017732.84,C_SYN_353857558,0.0,723207.38,1,0,S10_00350,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,2,5,C1453946130,0.0526
S10_001748,28,TRANSFER,723207.38,C1453946130,13017732.84,12294525.46,C_SYN_919163269,0.0,723207.38,1,0,S10_00350,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,3,5,C1453946130,0.0556
S10_001749,28,TRANSFER,723207.38,C1453946130,12294525.46,11571318.08,C_SYN_891623662,0.0,723207.38,1,0,S10_00350,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,4,5,C1453946130,0.0588
S10_001750,27,TRANSFER,723207.38,C1453946130,11571318.08,10848110.7,C_SYN_954615466,0.0,723207.38,1,0,S10_00350,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,5,5,C1453946130,0.0625
S10_001751,481,TRANSFER,723207.38,C1931328834,14464147.6,13740940.22,C_SYN_802994568,0.0,723207.38,1,0,S10_00351,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,1,5,C1931328834,0.05
S10_001752,483,TRANSFER,723207.38,C1931328834,13740940.22,13017732.84,C_SYN_810572263,0.0,723207.38,1,0,S10_00351,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,2,5,C1931328834,0.0526
S10_001753,486,TRANSFER,723207.38,C1931328834,13017732.84,12294525.46,C_SYN_757013727,0.0,723207.38,1,0,S10_00351,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,3,5,C1931328834,0.0556
S10_001754,486,TRANSFER,723207.38,C1931328834,12294525.46,11571318.08,C_SYN_203100883,0.0,723207.38,1,0,S10_00351,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,4,5,C1931328834,0.0588
S10_001755,485,TRANSFER,723207.38,C1931328834,11571318.08,10848110.7,C_SYN_441961435,0.0,723207.38,1,0,S10_00351,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,5,5,C1931328834,0.0625
S10_001756,70,TRANSFER,439737.39,C251913341,8427532.6,7987795.21,C_SYN_318935443,0.0,439737.39,1,0,S10_00352,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,1,5,C251913341,0.0522
S10_001757,69,TRANSFER,408549.08,C251913341,7987795.21,7579246.13,C_SYN_868935029,0.0,408549.08,1,0,S10_00352,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,2,5,C251913341,0.0511
S10_001758,67,TRANSFER,297110.63,C251913341,7579246.13,7282135.5,C_SYN_604783697,0.0,297110.63,1,0,S10_00352,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,3,5,C251913341,0.0392
S10_001759,68,TRANSFER,450829.41,C251913341,7282135.5,6831306.09,C_SYN_304071278,0.0,450829.41,1,0,S10_00352,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,4,5,C251913341,0.0619
S10_001760,70,TRANSFER,510656.64,C251913341,6831306.09,6320649.45,C_SYN_992422993,0.0,510656.64,1,0,S10_00352,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,5,5,C251913341,0.0748
S10_001761,665,TRANSFER,320412.31,C1791854494,8757785.88,8437373.57,C_SYN_633895917,0.0,320412.31,1,0,S10_00353,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,1,5,C1791854494,0.0366
S10_001762,666,TRANSFER,420479.92,C1791854494,8437373.57,8016893.65,C_SYN_446272117,0.0,420479.92,1,0,S10_00353,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,2,5,C1791854494,0.0498
S10_001763,665,TRANSFER,447526.14,C1791854494,8016893.65,7569367.51,C_SYN_741378536,0.0,447526.14,1,0,S10_00353,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,3,5,C1791854494,0.0558
S10_001764,666,TRANSFER,432433.03,C1791854494,7569367.51,7136934.48,C_SYN_661427136,0.0,432433.03,1,0,S10_00353,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,4,5,C1791854494,0.0571
S10_001765,667,TRANSFER,568595.07,C1791854494,7136934.48,6568339.41,C_SYN_785789746,0.0,568595.07,1,0,S10_00353,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,5,5,C1791854494,0.0797
S10_001766,132,TRANSFER,307862.2,C1920055145,7379743.44,7071881.24,C_SYN_356054448,0.0,307862.2,1,0,S10_00354,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,1,5,C1920055145,0.0417
S10_001767,130,TRANSFER,305018.23,C1920055145,7071881.24,6766863.01,C_SYN_989904164,0.0,305018.23,1,0,S10_00354,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,2,5,C1920055145,0.0431
S10_001768,130,TRANSFER,434134.01,C1920055145,6766863.01,6332729.0,C_SYN_924850841,0.0,434134.01,1,0,S10_00354,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,3,5,C1920055145,0.0642
S10_001769,130,TRANSFER,364318.99,C1920055145,6332729.0,5968410.01,C_SYN_701888354,0.0,364318.99,1,0,S10_00354,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,4,5,C1920055145,0.0575
S10_001770,130,TRANSFER,433602.43,C1920055145,5968410.01,5534807.58,C_SYN_701241185,0.0,433602.43,1,0,S10_00354,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,5,5,C1920055145,0.0726
S10_001771,85,TRANSFER,156198.82,C1725962092,2715146.28,2558947.46,C_SYN_955871478,0.0,156198.82,1,0,S10_00355,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,1,5,C1725962092,0.0575
S10_001772,87,TRANSFER,106225.78,C1725962092,2558947.46,2452721.68,C_SYN_408332757,0.0,106225.78,1,0,S10_00355,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,2,5,C1725962092,0.0415
S10_001773,87,TRANSFER,130919.28,C1725962092,2452721.68,2321802.4,C_SYN_656634196,0.0,130919.28,1,0,S10_00355,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,3,5,C1725962092,0.0534
S10_001774,90,TRANSFER,133390.38,C1725962092,2321802.4,2188412.02,C_SYN_890498073,0.0,133390.38,1,0,S10_00355,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,4,5,C1725962092,0.0575
S10_001775,86,TRANSFER,152052.31,C1725962092,2188412.02,2036359.71,C_SYN_774490087,0.0,152052.31,1,0,S10_00355,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,5,5,C1725962092,0.0695
S10_001776,468,TRANSFER,411689.58,C430462941,9970313.04,9558623.46,C_SYN_793456096,0.0,411689.58,1,0,S10_00356,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,1,5,C430462941,0.0413
S10_001777,467,TRANSFER,521693.21,C430462941,9558623.46,9036930.25,C_SYN_769599636,0.0,521693.21,1,0,S10_00356,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,2,5,C430462941,0.0546
S10_001778,468,TRANSFER,401740.26,C430462941,9036930.25,8635189.99,C_SYN_953899878,0.0,401740.26,1,0,S10_00356,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,3,5,C430462941,0.0445
S10_001779,466,TRANSFER,485624.75,C430462941,8635189.99,8149565.24,C_SYN_329659542,0.0,485624.75,1,0,S10_00356,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,4,5,C430462941,0.0562
S10_001780,466,TRANSFER,671830.46,C430462941,8149565.24,7477734.78,C_SYN_379218010,0.0,671830.46,1,0,S10_00356,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,5,5,C430462941,0.0824
S10_001781,348,TRANSFER,21548.0,C1892905999,466789.36,445241.36,C_SYN_940763924,0.0,21548.0,1,0,S10_00357,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,1,5,C1892905999,0.0462
S10_001782,343,TRANSFER,23213.11,C1892905999,445241.36,422028.25,C_SYN_156586535,0.0,23213.11,1,0,S10_00357,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,2,5,C1892905999,0.0521
S10_001783,344,TRANSFER,27710.12,C1892905999,422028.25,394318.13,C_SYN_572909935,0.0,27710.12,1,0,S10_00357,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,3,5,C1892905999,0.0657
S10_001784,344,TRANSFER,21071.65,C1892905999,394318.13,373246.48,C_SYN_660512812,0.0,21071.65,1,0,S10_00357,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,4,5,C1892905999,0.0534
S10_001785,345,TRANSFER,23154.46,C1892905999,373246.48,350092.02,C_SYN_918359472,0.0,23154.46,1,0,S10_00357,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,5,5,C1892905999,0.062
S10_001786,172,TRANSFER,470590.79,C1933456358,11410278.12,10939687.33,C_SYN_492168325,0.0,470590.79,1,0,S10_00358,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,1,5,C1933456358,0.0412
S10_001787,170,TRANSFER,613633.58,C1933456358,10939687.33,10326053.75,C_SYN_202848428,0.0,613633.58,1,0,S10_00358,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,2,5,C1933456358,0.0561
S10_001788,168,TRANSFER,677860.46,C1933456358,10326053.75,9648193.29,C_SYN_395019594,0.0,677860.46,1,0,S10_00358,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,3,5,C1933456358,0.0656
S10_001789,172,TRANSFER,567765.88,C1933456358,9648193.29,9080427.41,C_SYN_464332685,0.0,567765.88,1,0,S10_00358,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,4,5,C1933456358,0.0588
S10_001790,168,TRANSFER,522718.82,C1933456358,9080427.41,8557708.59,C_SYN_549579841,0.0,522718.82,1,0,S10_00358,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,5,5,C1933456358,0.0576
S10_001791,483,TRANSFER,30926.7,C2021762291,547636.4,516709.7,C_SYN_209678744,0.0,30926.7,1,0,S10_00359,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,1,5,C2021762291,0.0565
S10_001792,484,TRANSFER,26613.36,C2021762291,516709.7,490096.34,C_SYN_196913836,0.0,26613.36,1,0,S10_00359,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,2,5,C2021762291,0.0515
