record_id,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,scenario_id,scenario_type,fraud_reason,severity,chain_position,chain_role,chain_total_amount,cashout_ratio,chain_id
S06_002128,269,CASH_OUT,2541555.1,C_SYN_369471054,2677483.61,135928.51,CASH_OUT,0.0,0.0,1,0,S06_01064,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,2,CASH_OUT,5219038.71,0.9492,S06_01064
S06_002129,230,TRANSFER,2552358.66,C792216553,5667087.1,3114728.44,C_SYN_822778742,0.0,2552358.66,1,0,S06_01065,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,1,TRANSFER,4678939.82,0.8332,S06_01065
S06_002130,232,CASH_OUT,2126581.16,C_SYN_822778742,2552358.66,425777.5,CASH_OUT,0.0,0.0,1,0,S06_01065,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,2,CASH_OUT,4678939.82,0.8332,S06_01065
S06_002131,701,TRANSFER,2161847.19,C175011103,4981705.35,2819858.16,C_SYN_382737032,0.0,2161847.19,1,0,S06_01066,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,1,TRANSFER,4175860.22,0.9316,S06_01066
S06_002132,703,CASH_OUT,2014013.03,C_SYN_382737032,2161847.19,147834.16,CASH_OUT,0.0,0.0,1,0,S06_01066,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,2,CASH_OUT,4175860.22,0.9316,S06_01066
S06_002133,22,TRANSFER,2580199.91,C885514654,5248219.8,2668019.89,C_SYN_656038039,0.0,2580199.91,1,0,S06_01067,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,1,TRANSFER,4578555.15,0.7745,S06_01067
S06_002134,24,CASH_OUT,1998355.24,C_SYN_656038039,2580199.91,581844.67,CASH_OUT,0.0,0.0,1,0,S06_01067,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,2,CASH_OUT,4578555.15,0.7745,S06_01067
S06_002135,378,TRANSFER,1683142.04,C301439680,3070903.84,1387761.8,C_SYN_938044522,0.0,1683142.04,1,0,S06_01068,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,1,TRANSFER,3039129.62,0.8056,S06_01068
S06_002136,381,CASH_OUT,1355987.58,C_SYN_938044522,1683142.04,327154.46,CASH_OUT,0.0,0.0,1,0,S06_01068,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,2,CASH_OUT,3039129.62,0.8056,S06_01068
S06_002137,264,TRANSFER,2327096.64,C1061845663,4622643.4,2295546.76,C_SYN_820517866,0.0,2327096.64,1,0,S06_01069,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,1,TRANSFER,4147902.4,0.7824,S06_01069
S06_002138,265,CASH_OUT,1820805.76,C_SYN_820517866,2327096.64,506290.88,CASH_OUT,0.0,0.0,1,0,S06_01069,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,2,CASH_OUT,4147902.4,0.7824,S06_01069
S06_002139,22,TRANSFER,2396706.33,C319963568,5167785.33,2771079.0,C_SYN_205969471,0.0,2396706.33,1,0,S06_01070,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,1,TRANSFER,4565366.6,0.9049,S06_01070
S06_002140,24,CASH_OUT,2168660.27,C_SYN_205969471,2396706.33,228046.06,CASH_OUT,0.0,0.0,1,0,S06_01070,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,2,CASH_OUT,4565366.6,0.9049,S06_01070
S06_002141,137,TRANSFER,2415526.01,C1829116348,4693463.6,2277937.59,C_SYN_606003808,0.0,2415526.01,1,0,S06_01071,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,1,TRANSFER,4332999.14,0.7938,S06_01071
S06_002142,140,CASH_OUT,1917473.13,C_SYN_606003808,2415526.01,498052.88,CASH_OUT,0.0,0.0,1,0,S06_01071,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,2,CASH_OUT,4332999.14,0.7938,S06_01071
S06_002143,171,TRANSFER,1908281.61,C786596483,3977469.01,2069187.4,C_SYN_136625042,0.0,1908281.61,1,0,S06_01072,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,1,TRANSFER,3652630.0,0.9141,S06_01072
S06_002144,172,CASH_OUT,1744348.39,C_SYN_136625042,1908281.61,163933.22,CASH_OUT,0.0,0.0,1,0,S06_01072,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,2,CASH_OUT,3652630.0,0.9141,S06_01072
S06_002145,357,TRANSFER,1682757.07,C1285215411,3364784.6,1682027.53,C_SYN_909635762,0.0,1682757.07,1,0,S06_01073,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,1,TRANSFER,3235787.48,0.9229,S06_01073
S06_002146,360,CASH_OUT,1553030.41,C_SYN_909635762,1682757.07,129726.66,CASH_OUT,0.0,0.0,1,0,S06_01073,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,2,CASH_OUT,3235787.48,0.9229,S06_01073
S06_002147,308,TRANSFER,18597478.06,C1982524501,32392427.21,13794949.15,C_SYN_391416362,0.0,18597478.06,1,0,S06_01074,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,1,TRANSFER,33521642.07,0.8025,S06_01074
S06_002148,311,CASH_OUT,14924164.01,C_SYN_391416362,18597478.06,3673314.05,CASH_OUT,0.0,0.0,1,0,S06_01074,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,2,CASH_OUT,33521642.07,0.8025,S06_01074
S06_002149,182,TRANSFER,1711391.3,C773000012,4264249.98,2552858.68,C_SYN_187779703,0.0,1711391.3,1,0,S06_01075,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,1,TRANSFER,3157878.63,0.8452,S06_01075
S06_002150,184,CASH_OUT,1446487.33,C_SYN_187779703,1711391.3,264903.97,CASH_OUT,0.0,0.0,1,0,S06_01075,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,2,CASH_OUT,3157878.63,0.8452,S06_01075
S06_002151,235,TRANSFER,1752041.23,C504778665,3478673.73,1726632.5,C_SYN_839693534,0.0,1752041.23,1,0,S06_01076,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,1,TRANSFER,3176382.44,0.813,S06_01076
S06_002152,238,CASH_OUT,1424341.21,C_SYN_839693534,1752041.23,327700.02,CASH_OUT,0.0,0.0,1,0,S06_01076,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,2,CASH_OUT,3176382.44,0.813,S06_01076
S06_002153,268,TRANSFER,2145575.49,C198480409,4419650.64,2274075.15,C_SYN_131890577,0.0,2145575.49,1,0,S06_01077,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,1,TRANSFER,4014402.32,0.871,S06_01077
S06_002154,269,CASH_OUT,1868826.83,C_SYN_131890577,2145575.49,276748.66,CASH_OUT,0.0,0.0,1,0,S06_01077,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,2,CASH_OUT,4014402.32,0.871,S06_01077
S06_002155,238,TRANSFER,2557856.39,C1965080750,4411175.46,1853319.07,C_SYN_883590919,0.0,2557856.39,1,0,S06_01078,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,1,TRANSFER,4610810.44,0.8026,S06_01078
S06_002156,240,CASH_OUT,2052954.05,C_SYN_883590919,2557856.39,504902.34,CASH_OUT,0.0,0.0,1,0,S06_01078,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,2,CASH_OUT,4610810.44,0.8026,S06_01078
S06_002157,260,TRANSFER,1752866.06,C1744142410,2826687.99,1073821.93,C_SYN_890219944,0.0,1752866.06,1,0,S06_01079,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,1,TRANSFER,3249252.63,0.8537,S06_01079
S06_002158,262,CASH_OUT,1496386.57,C_SYN_890219944,1752866.06,256479.49,CASH_OUT,0.0,0.0,1,0,S06_01079,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,2,CASH_OUT,3249252.63,0.8537,S06_01079
S06_002159,96,TRANSFER,2043438.68,C1468152351,4689002.91,2645564.23,C_SYN_986123991,0.0,2043438.68,1,0,S06_01080,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,1,TRANSFER,3732612.31,0.8266,S06_01080
S06_002160,97,CASH_OUT,1689173.63,C_SYN_986123991,2043438.68,354265.05,CASH_OUT,0.0,0.0,1,0,S06_01080,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,2,CASH_OUT,3732612.31,0.8266,S06_01080
S06_002161,313,TRANSFER,2153268.31,C262254783,4546961.25,2393692.94,C_SYN_382382538,0.0,2153268.31,1,0,S06_01081,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,1,TRANSFER,3831721.11,0.7795,S06_01081
S06_002162,314,CASH_OUT,1678452.8,C_SYN_382382538,2153268.31,474815.51,CASH_OUT,0.0,0.0,1,0,S06_01081,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,2,CASH_OUT,3831721.11,0.7795,S06_01081
S06_002163,170,TRANSFER,2585335.07,C1568233876,4510674.42,1925339.35,C_SYN_665068682,0.0,2585335.07,1,0,S06_01082,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,1,TRANSFER,5013520.87,0.9392,S06_01082
S06_002164,171,CASH_OUT,2428185.8,C_SYN_665068682,2585335.07,157149.27,CASH_OUT,0.0,0.0,1,0,S06_01082,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,2,CASH_OUT,5013520.87,0.9392,S06_01082
S06_002165,234,TRANSFER,2217962.53,C1354856385,4572516.87,2354554.34,C_SYN_414144672,0.0,2217962.53,1,0,S06_01083,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,1,TRANSFER,4033663.78,0.8186,S06_01083
S06_002166,236,CASH_OUT,1815701.25,C_SYN_414144672,2217962.53,402261.28,CASH_OUT,0.0,0.0,1,0,S06_01083,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,2,CASH_OUT,4033663.78,0.8186,S06_01083
S06_002167,238,TRANSFER,2001869.95,C131711956,4395869.34,2393999.39,C_SYN_806857741,0.0,2001869.95,1,0,S06_01084,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,1,TRANSFER,3560455.47,0.7786,S06_01084
S06_002168,241,CASH_OUT,1558585.52,C_SYN_806857741,2001869.95,443284.43,CASH_OUT,0.0,0.0,1,0,S06_01084,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,2,CASH_OUT,3560455.47,0.7786,S06_01084
S06_002169,527,TRANSFER,2578183.9,C536086149,5238696.89,2660512.99,C_SYN_248227738,0.0,2578183.9,1,0,S06_01085,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,1,TRANSFER,4573574.47,0.774,S06_01085
S06_002170,529,CASH_OUT,1995390.57,C_SYN_248227738,2578183.9,582793.33,CASH_OUT,0.0,0.0,1,0,S06_01085,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,2,CASH_OUT,4573574.47,0.774,S06_01085
S06_002171,27,TRANSFER,2532300.8,C660530960,5855726.96,3323426.16,C_SYN_544081308,0.0,2532300.8,1,0,S06_01086,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,1,TRANSFER,4514030.1,0.7826,S06_01086
S06_002172,28,CASH_OUT,1981729.3,C_SYN_544081308,2532300.8,550571.5,CASH_OUT,0.0,0.0,1,0,S06_01086,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,2,CASH_OUT,4514030.1,0.7826,S06_01086
S06_002173,558,TRANSFER,2576437.94,C1753418400,5287721.52,2711283.58,C_SYN_316927907,0.0,2576437.94,1,0,S06_01087,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,1,TRANSFER,4673999.93,0.8141,S06_01087
S06_002174,561,CASH_OUT,2097561.99,C_SYN_316927907,2576437.94,478875.95,CASH_OUT,0.0,0.0,1,0,S06_01087,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,2,CASH_OUT,4673999.93,0.8141,S06_01087
S06_002175,569,TRANSFER,2083997.42,C23480143,3522817.36,1438819.94,C_SYN_829944693,0.0,2083997.42,1,0,S06_01088,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,1,TRANSFER,3753818.01,0.8013,S06_01088
S06_002176,570,CASH_OUT,1669820.59,C_SYN_829944693,2083997.42,414176.83,CASH_OUT,0.0,0.0,1,0,S06_01088,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,2,CASH_OUT,3753818.01,0.8013,S06_01088
S06_002177,237,TRANSFER,1692561.58,C1952764434,3192571.25,1500009.67,C_SYN_940262271,0.0,1692561.58,1,0,S06_01089,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,1,TRANSFER,3026804.36,0.7883,S06_01089
S06_002178,239,CASH_OUT,1334242.78,C_SYN_940262271,1692561.58,358318.8,CASH_OUT,0.0,0.0,1,0,S06_01089,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,2,CASH_OUT,3026804.36,0.7883,S06_01089
S06_002179,194,TRANSFER,1765658.18,C1647417986,2775141.0,1009482.82,C_SYN_786635856,0.0,1765658.18,1,0,S06_01090,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,1,TRANSFER,3100402.63,0.7559,S06_01090
S06_002180,195,CASH_OUT,1334744.45,C_SYN_786635856,1765658.18,430913.73,CASH_OUT,0.0,0.0,1,0,S06_01090,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,2,CASH_OUT,3100402.63,0.7559,S06_01090
S06_002181,45,TRANSFER,2313946.54,C1137153157,3712872.69,1398926.15,C_SYN_662658267,0.0,2313946.54,1,0,S06_01091,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,1,TRANSFER,4072756.74,0.7601,S06_01091
S06_002182,46,CASH_OUT,1758810.2,C_SYN_662658267,2313946.54,555136.34,CASH_OUT,0.0,0.0,1,0,S06_01091,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,2,CASH_OUT,4072756.74,0.7601,S06_01091
S06_002183,375,TRANSFER,2525700.49,C336188511,6187534.82,3661834.33,C_SYN_335474999,0.0,2525700.49,1,0,S06_01092,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,1,TRANSFER,4888581.47,0.9355,S06_01092
S06_002184,376,CASH_OUT,2362880.98,C_SYN_335474999,2525700.49,162819.51,CASH_OUT,0.0,0.0,1,0,S06_01092,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,2,CASH_OUT,4888581.47,0.9355,S06_01092
S06_002185,309,TRANSFER,1721370.68,C1400695855,2858703.27,1137332.59,C_SYN_726175618,0.0,1721370.68,1,0,S06_01093,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,1,TRANSFER,3182050.56,0.8486,S06_01093
S06_002186,312,CASH_OUT,1460679.88,C_SYN_726175618,1721370.68,260690.8,CASH_OUT,0.0,0.0,1,0,S06_01093,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,2,CASH_OUT,3182050.56,0.8486,S06_01093
S06_002187,253,TRANSFER,2643178.7,C1403633245,5631074.47,2987895.77,C_SYN_284362349,0.0,2643178.7,1,0,S06_01094,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,1,TRANSFER,5049327.44,0.9103,S06_01094
S06_002188,254,CASH_OUT,2406148.74,C_SYN_284362349,2643178.7,237029.96,CASH_OUT,0.0,0.0,1,0,S06_01094,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,2,CASH_OUT,5049327.44,0.9103,S06_01094
S06_002189,256,TRANSFER,1684771.26,C195295984,3729916.67,2045145.41,C_SYN_268752067,0.0,1684771.26,1,0,S06_01095,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,1,TRANSFER,3034839.32,0.8013,S06_01095
S06_002190,258,CASH_OUT,1350068.06,C_SYN_268752067,1684771.26,334703.2,CASH_OUT,0.0,0.0,1,0,S06_01095,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,2,CASH_OUT,3034839.32,0.8013,S06_01095
S06_002191,261,TRANSFER,2172004.18,C1391987829,4045538.52,1873534.34,C_SYN_385208805,0.0,2172004.18,1,0,S06_01096,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,1,TRANSFER,3932752.85,0.8107,S06_01096
S06_002192,262,CASH_OUT,1760748.67,C_SYN_385208805,2172004.18,411255.51,CASH_OUT,0.0,0.0,1,0,S06_01096,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,2,CASH_OUT,3932752.85,0.8107,S06_01096
S06_002193,690,TRANSFER,2309522.82,C376131389,5655827.89,3346305.07,C_SYN_237811856,0.0,2309522.82,1,0,S06_01097,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,1,TRANSFER,4246166.68,0.8385,S06_01097
S06_002194,691,CASH_OUT,1936643.86,C_SYN_237811856,2309522.82,372878.96,CASH_OUT,0.0,0.0,1,0,S06_01097,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,2,CASH_OUT,4246166.68,0.8385,S06_01097
S06_002195,166,TRANSFER,1815319.38,C306471277,4062958.44,2247639.06,C_SYN_912344538,0.0,1815319.38,1,0,S06_01098,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,1,TRANSFER,3254709.65,0.7929,S06_01098
S06_002196,169,CASH_OUT,1439390.27,C_SYN_912344538,1815319.38,375929.11,CASH_OUT,0.0,0.0,1,0,S06_01098,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,2,CASH_OUT,3254709.65,0.7929,S06_01098
S06_002197,25,TRANSFER,1694125.1,C791976545,3868676.79,2174551.69,C_SYN_838680579,0.0,1694125.1,1,0,S06_01099,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,1,TRANSFER,3301094.57,0.9486,S06_01099
S06_002198,28,CASH_OUT,1606969.47,C_SYN_838680579,1694125.1,87155.63,CASH_OUT,0.0,0.0,1,0,S06_01099,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,2,CASH_OUT,3301094.57,0.9486,S06_01099
S06_002199,212,TRANSFER,2619402.51,C1792964896,5746611.15,3127208.64,C_SYN_850882832,0.0,2619402.51,1,0,S06_01100,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,1,TRANSFER,4791556.32,0.8293,S06_01100
S06_002200,213,CASH_OUT,2172153.81,C_SYN_850882832,2619402.51,447248.7,CASH_OUT,0.0,0.0,1,0,S06_01100,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,2,CASH_OUT,4791556.32,0.8293,S06_01100
S06_002201,136,TRANSFER,2364970.26,C1124136176,4326290.42,1961320.16,C_SYN_281249648,0.0,2364970.26,1,0,S06_01101,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,1,TRANSFER,4583615.08,0.9381,S06_01101
S06_002202,137,CASH_OUT,2218644.82,C_SYN_281249648,2364970.26,146325.44,CASH_OUT,0.0,0.0,1,0,S06_01101,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,2,CASH_OUT,4583615.08,0.9381,S06_01101
S06_002203,335,TRANSFER,4668120.07,C1579070388,10347908.52,5679788.45,C_SYN_984722038,0.0,4668120.07,1,0,S06_01102,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,1,TRANSFER,8333605.1,0.7852,S06_01102
S06_002204,336,CASH_OUT,3665485.03,C_SYN_984722038,4668120.07,1002635.04,CASH_OUT,0.0,0.0,1,0,S06_01102,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,2,CASH_OUT,8333605.1,0.7852,S06_01102
S06_002205,135,TRANSFER,2518185.2,C283714882,4717083.07,2198897.87,C_SYN_553736072,0.0,2518185.2,1,0,S06_01103,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,1,TRANSFER,4648637.84,0.846,S06_01103
S06_002206,137,CASH_OUT,2130452.64,C_SYN_553736072,2518185.2,387732.56,CASH_OUT,0.0,0.0,1,0,S06_01103,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,2,CASH_OUT,4648637.84,0.846,S06_01103
S06_002207,23,TRANSFER,2060482.58,C1512847461,3632684.02,1572201.44,C_SYN_802692823,0.0,2060482.58,1,0,S06_01104,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,1,TRANSFER,3728788.46,0.8097,S06_01104
S06_002208,25,CASH_OUT,1668305.88,C_SYN_802692823,2060482.58,392176.7,CASH_OUT,0.0,0.0,1,0,S06_01104,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,2,CASH_OUT,3728788.46,0.8097,S06_01104
S06_002209,37,TRANSFER,2340097.04,C1501937068,4684500.43,2344403.39,C_SYN_220020821,0.0,2340097.04,1,0,S06_01105,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,1,TRANSFER,4415237.41,0.8868,S06_01105
S06_002210,38,CASH_OUT,2075140.37,C_SYN_220020821,2340097.04,264956.67,CASH_OUT,0.0,0.0,1,0,S06_01105,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,2,CASH_OUT,4415237.41,0.8868,S06_01105
S06_002211,308,TRANSFER,9204129.88,C1207979580,22042687.17,12838557.29,C_SYN_203964170,0.0,9204129.88,1,0,S06_01106,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,1,TRANSFER,16627971.02,0.8066,S06_01106
S06_002212,310,CASH_OUT,7423841.14,C_SYN_203964170,9204129.88,1780288.74,CASH_OUT,0.0,0.0,1,0,S06_01106,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,2,CASH_OUT,16627971.02,0.8066,S06_01106
S06_002213,233,TRANSFER,1693461.75,C416090833,3538125.46,1844663.71,C_SYN_357670861,0.0,1693461.75,1,0,S06_01107,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,1,TRANSFER,3025596.18,0.7866,S06_01107
S06_002214,236,CASH_OUT,1332134.43,C_SYN_357670861,1693461.75,361327.32,CASH_OUT,0.0,0.0,1,0,S06_01107,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,2,CASH_OUT,3025596.18,0.7866,S06_01107
S06_002215,304,TRANSFER,2566878.78,C1229588138,4491785.6,1924906.82,C_SYN_381753137,0.0,2566878.78,1,0,S06_01108,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,1,TRANSFER,4844226.07,0.8872,S06_01108
S06_002216,307,CASH_OUT,2277347.29,C_SYN_381753137,2566878.78,289531.49,CASH_OUT,0.0,0.0,1,0,S06_01108,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,2,CASH_OUT,4844226.07,0.8872,S06_01108
S06_002217,279,TRANSFER,2041169.79,C337755605,3504309.44,1463139.65,C_SYN_828474787,0.0,2041169.79,1,0,S06_01109,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,1,TRANSFER,3720485.67,0.8227,S06_01109
S06_002218,281,CASH_OUT,1679315.88,C_SYN_828474787,2041169.79,361853.91,CASH_OUT,0.0,0.0,1,0,S06_01109,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,2,CASH_OUT,3720485.67,0.8227,S06_01109
S06_002219,96,TRANSFER,2247585.82,C1679130693,4375349.97,2127764.15,C_SYN_117812427,0.0,2247585.82,1,0,S06_01110,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,1,TRANSFER,4123953.65,0.8348,S06_01110
S06_002220,97,CASH_OUT,1876367.83,C_SYN_117812427,2247585.82,371217.99,CASH_OUT,0.0,0.0,1,0,S06_01110,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,2,CASH_OUT,4123953.65,0.8348,S06_01110
S06_002221,317,TRANSFER,2190021.28,C371288698,3683196.33,1493175.05,C_SYN_468982315,0.0,2190021.28,1,0,S06_01111,TRANSFER_THEN_CASH_OUT,Large transfer followed by rapid cash withdrawal of most transferred funds,CRITICAL,1,TRANSFER,3966023.82,0.811,S06_01111
