record_id,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,scenario_id,scenario_type,severity,is_legitimate_counterexample,dispersion_position,destinations_in_scenario,step_gap_from_previous,scenario_step_window,scenario_total_amount,sender_balance_usage_ratio,destination_balance_usage_ratio,dispersion_pattern,historical_pattern
L10_001565,901,TRANSFER,53498.25,LD000313_S,2125238.27,2071740.02,LD000313_D5,738070.9,791569.15,0,0,L10_000313,LEGITIMATE_FUND_DISPERSION,NONE,1,5,5,1,7,365601.17,0.025173,0.072484,ONE_TO_MANY,NORMAL
L10_001566,763,TRANSFER,51784.06,LD000314_S,2088644.98,2036860.92,LD000314_D1,461454.65,513238.71,0,0,L10_000314,LEGITIMATE_FUND_DISPERSION,NONE,1,1,5,0,9,313296.74,0.024793,0.112219,ONE_TO_MANY,NORMAL
L10_001567,765,TRANSFER,37273.98,LD000314_S,2036860.92,1999586.94,LD000314_D2,439172.2,476446.18,0,0,L10_000314,LEGITIMATE_FUND_DISPERSION,NONE,1,2,5,2,9,313296.74,0.0183,0.084873,ONE_TO_MANY,NORMAL
L10_001568,767,TRANSFER,39809.13,LD000314_S,1999586.94,1959777.81,LD000314_D3,885872.88,925682.01,0,0,L10_000314,LEGITIMATE_FUND_DISPERSION,NONE,1,3,5,2,9,313296.74,0.019909,0.044938,ONE_TO_MANY,NORMAL
L10_001569,770,TRANSFER,95433.17,LD000314_S,1959777.81,1864344.64,LD000314_D4,539181.13,634614.3,0,0,L10_000314,LEGITIMATE_FUND_DISPERSION,NONE,1,4,5,3,9,313296.74,0.048696,0.176996,ONE_TO_MANY,NORMAL
L10_001570,772,TRANSFER,88996.4,LD000314_S,1864344.64,1775348.24,LD000314_D5,520654.49,609650.89,0,0,L10_000314,LEGITIMATE_FUND_DISPERSION,NONE,1,5,5,2,9,313296.74,0.047736,0.170932,ONE_TO_MANY,NORMAL
L10_001571,461,TRANSFER,117315.6,LD000315_S,2523909.0,2406593.4,LD000315_D1,564028.47,681344.07,0,0,L10_000315,LEGITIMATE_FUND_DISPERSION,NONE,1,1,5,0,8,282444.72,0.046482,0.207996,ONE_TO_MANY,NORMAL
L10_001572,462,TRANSFER,36691.96,LD000315_S,2406593.4,2369901.44,LD000315_D2,975244.74,1011936.7,0,0,L10_000315,LEGITIMATE_FUND_DISPERSION,NONE,1,2,5,1,8,282444.72,0.015246,0.037623,ONE_TO_MANY,NORMAL
L10_001573,464,TRANSFER,14897.14,LD000315_S,2369901.44,2355004.3,LD000315_D3,1112201.05,1127098.19,0,0,L10_000315,LEGITIMATE_FUND_DISPERSION,NONE,1,3,5,2,8,282444.72,0.006286,0.013394,ONE_TO_MANY,NORMAL
L10_001574,467,TRANSFER,52700.58,LD000315_S,2355004.3,2302303.72,LD000315_D4,1061346.44,1114047.02,0,0,L10_000315,LEGITIMATE_FUND_DISPERSION,NONE,1,4,5,3,8,282444.72,0.022378,0.049654,ONE_TO_MANY,NORMAL
L10_001575,469,TRANSFER,60839.44,LD000315_S,2302303.72,2241464.28,LD000315_D5,692103.69,752943.13,0,0,L10_000315,LEGITIMATE_FUND_DISPERSION,NONE,1,5,5,2,8,282444.72,0.026425,0.087905,ONE_TO_MANY,NORMAL
L10_001576,147,TRANSFER,34253.99,LD000316_S,2475761.7,2441507.71,LD000316_D1,938430.99,972684.98,0,0,L10_000316,LEGITIMATE_FUND_DISPERSION,NONE,1,1,5,0,7,371364.26,0.013836,0.036501,ONE_TO_MANY,NORMAL
L10_001577,148,TRANSFER,65726.27,LD000316_S,2441507.71,2375781.44,LD000316_D2,525931.87,591658.14,0,0,L10_000316,LEGITIMATE_FUND_DISPERSION,NONE,1,2,5,1,7,371364.26,0.02692,0.124971,ONE_TO_MANY,NORMAL
L10_001578,151,TRANSFER,88547.28,LD000316_S,2375781.44,2287234.16,LD000316_D3,633412.07,721959.35,0,0,L10_000316,LEGITIMATE_FUND_DISPERSION,NONE,1,3,5,3,7,371364.26,0.037271,0.139794,ONE_TO_MANY,NORMAL
L10_001579,153,TRANSFER,64679.16,LD000316_S,2287234.16,2222555.0,LD000316_D4,1260132.57,1324811.73,0,0,L10_000316,LEGITIMATE_FUND_DISPERSION,NONE,1,4,5,2,7,371364.26,0.028278,0.051327,ONE_TO_MANY,NORMAL
L10_001580,154,TRANSFER,118157.56,LD000316_S,2222555.0,2104397.44,LD000316_D5,875587.12,993744.68,0,0,L10_000316,LEGITIMATE_FUND_DISPERSION,NONE,1,5,5,1,7,371364.26,0.053163,0.134947,ONE_TO_MANY,NORMAL
L10_001581,230,TRANSFER,22015.82,LD000317_S,2032606.9,2010591.08,LD000317_D1,833106.76,855122.58,0,0,L10_000317,LEGITIMATE_FUND_DISPERSION,NONE,1,1,5,0,6,304891.04,0.010831,0.026426,ONE_TO_MANY,NORMAL
L10_001582,232,TRANSFER,89233.41,LD000317_S,2010591.08,1921357.67,LD000317_D2,573927.58,663160.99,0,0,L10_000317,LEGITIMATE_FUND_DISPERSION,NONE,1,2,5,2,6,304891.04,0.044382,0.155479,ONE_TO_MANY,NORMAL
L10_001583,233,TRANSFER,87674.09,LD000317_S,1921357.67,1833683.58,LD000317_D3,566560.99,654235.08,0,0,L10_000317,LEGITIMATE_FUND_DISPERSION,NONE,1,3,5,1,6,304891.04,0.045631,0.154748,ONE_TO_MANY,NORMAL
L10_001584,234,TRANSFER,37841.36,LD000317_S,1833683.58,1795842.22,LD000317_D4,802121.78,839963.14,0,0,L10_000317,LEGITIMATE_FUND_DISPERSION,NONE,1,4,5,1,6,304891.04,0.020637,0.047177,ONE_TO_MANY,NORMAL
L10_001585,236,TRANSFER,68126.36,LD000317_S,1795842.22,1727715.86,LD000317_D5,1125343.38,1193469.74,0,0,L10_000317,LEGITIMATE_FUND_DISPERSION,NONE,1,5,5,2,6,304891.04,0.037936,0.060538,ONE_TO_MANY,NORMAL
L10_001586,494,TRANSFER,63585.79,LD000318_S,2270789.04,2207203.25,LD000318_D1,1057411.69,1120997.48,0,0,L10_000318,LEGITIMATE_FUND_DISPERSION,NONE,1,1,5,0,8,340618.35,0.028002,0.060133,ONE_TO_MANY,NORMAL
L10_001587,497,TRANSFER,63560.97,LD000318_S,2207203.25,2143642.28,LD000318_D2,635140.12,698701.09,0,0,L10_000318,LEGITIMATE_FUND_DISPERSION,NONE,1,2,5,3,8,340618.35,0.028797,0.100074,ONE_TO_MANY,NORMAL
L10_001588,498,TRANSFER,113470.22,LD000318_S,2143642.28,2030172.06,LD000318_D3,1232895.35,1346365.57,0,0,L10_000318,LEGITIMATE_FUND_DISPERSION,NONE,1,3,5,1,8,340618.35,0.052933,0.092036,ONE_TO_MANY,NORMAL
L10_001589,499,TRANSFER,12382.92,LD000318_S,2030172.06,2017789.14,LD000318_D4,1162312.04,1174694.96,0,0,L10_000318,LEGITIMATE_FUND_DISPERSION,NONE,1,4,5,1,8,340618.35,0.006099,0.010654,ONE_TO_MANY,NORMAL
L10_001590,502,TRANSFER,87618.45,LD000318_S,2017789.14,1930170.69,LD000318_D5,1126171.59,1213790.04,0,0,L10_000318,LEGITIMATE_FUND_DISPERSION,NONE,1,5,5,3,8,340618.35,0.043423,0.077802,ONE_TO_MANY,NORMAL
L10_001591,379,TRANSFER,41569.69,LD000319_S,1966281.37,1924711.68,LD000319_D1,1165574.24,1207143.93,0,0,L10_000319,LEGITIMATE_FUND_DISPERSION,NONE,1,1,5,0,8,294942.21,0.021141,0.035665,ONE_TO_MANY,NORMAL
L10_001592,381,TRANSFER,58903.64,LD000319_S,1924711.68,1865808.04,LD000319_D2,453210.36,512114.0,0,0,L10_000319,LEGITIMATE_FUND_DISPERSION,NONE,1,2,5,2,8,294942.21,0.030604,0.12997,ONE_TO_MANY,NORMAL
L10_001593,383,TRANSFER,85934.61,LD000319_S,1865808.04,1779873.43,LD000319_D3,1054431.16,1140365.77,0,0,L10_000319,LEGITIMATE_FUND_DISPERSION,NONE,1,3,5,2,8,294942.21,0.046058,0.081499,ONE_TO_MANY,NORMAL
L10_001594,384,TRANSFER,66130.54,LD000319_S,1779873.43,1713742.89,LD000319_D4,659538.32,725668.86,0,0,L10_000319,LEGITIMATE_FUND_DISPERSION,NONE,1,4,5,1,8,294942.21,0.037155,0.100268,ONE_TO_MANY,NORMAL
L10_001595,387,TRANSFER,42403.73,LD000319_S,1713742.89,1671339.16,LD000319_D5,431432.01,473835.74,0,0,L10_000319,LEGITIMATE_FUND_DISPERSION,NONE,1,5,5,3,8,294942.21,0.024743,0.098286,ONE_TO_MANY,NORMAL
L10_001596,690,TRANSFER,86952.28,LD000320_S,1718709.95,1631757.67,LD000320_D1,1092530.42,1179482.7,0,0,L10_000320,LEGITIMATE_FUND_DISPERSION,NONE,1,1,5,0,4,218159.74,0.050592,0.079588,ONE_TO_MANY,NORMAL
L10_001597,691,TRANSFER,21525.62,LD000320_S,1631757.67,1610232.05,LD000320_D2,408016.88,429542.5,0,0,L10_000320,LEGITIMATE_FUND_DISPERSION,NONE,1,2,5,1,4,218159.74,0.013192,0.052757,ONE_TO_MANY,NORMAL
L10_001598,692,TRANSFER,20052.01,LD000320_S,1610232.05,1590180.04,LD000320_D3,611245.83,631297.84,0,0,L10_000320,LEGITIMATE_FUND_DISPERSION,NONE,1,3,5,1,4,218159.74,0.012453,0.032805,ONE_TO_MANY,NORMAL
L10_001599,693,TRANSFER,18199.83,LD000320_S,1590180.04,1571980.21,LD000320_D4,622543.13,640742.96,0,0,L10_000320,LEGITIMATE_FUND_DISPERSION,NONE,1,4,5,1,4,218159.74,0.011445,0.029235,ONE_TO_MANY,NORMAL
L10_001600,694,TRANSFER,71430.0,LD000320_S,1571980.21,1500550.21,LD000320_D5,677295.47,748725.47,0,0,L10_000320,LEGITIMATE_FUND_DISPERSION,NONE,1,5,5,1,4,218159.74,0.04544,0.105464,ONE_TO_MANY,NORMAL
L10_001601,446,TRANSFER,32440.01,LD000321_S,1864131.01,1831691.0,LD000321_D1,784679.59,817119.6,0,0,L10_000321,LEGITIMATE_FUND_DISPERSION,NONE,1,1,5,0,8,279619.65,0.017402,0.041342,ONE_TO_MANY,NORMAL
L10_001602,447,TRANSFER,82220.19,LD000321_S,1831691.0,1749470.81,LD000321_D2,877861.81,960082.0,0,0,L10_000321,LEGITIMATE_FUND_DISPERSION,NONE,1,2,5,1,8,279619.65,0.044888,0.09366,ONE_TO_MANY,NORMAL
L10_001603,448,TRANSFER,25331.81,LD000321_S,1749470.81,1724139.0,LD000321_D3,515032.68,540364.49,0,0,L10_000321,LEGITIMATE_FUND_DISPERSION,NONE,1,3,5,1,8,279619.65,0.01448,0.049185,ONE_TO_MANY,NORMAL
L10_001604,451,TRANSFER,43626.71,LD000321_S,1724139.0,1680512.29,LD000321_D4,773682.56,817309.27,0,0,L10_000321,LEGITIMATE_FUND_DISPERSION,NONE,1,4,5,3,8,279619.65,0.025303,0.056388,ONE_TO_MANY,NORMAL
L10_001605,454,TRANSFER,96000.93,LD000321_S,1680512.29,1584511.36,LD000321_D5,1221869.57,1317870.5,0,0,L10_000321,LEGITIMATE_FUND_DISPERSION,NONE,1,5,5,3,8,279619.65,0.057126,0.078569,ONE_TO_MANY,NORMAL
L10_001606,852,TRANSFER,44579.05,LD000322_S,1788832.33,1744253.28,LD000322_D1,680435.88,725014.93,0,0,L10_000322,LEGITIMATE_FUND_DISPERSION,NONE,1,1,5,0,9,268324.84,0.024921,0.065515,ONE_TO_MANY,NORMAL
L10_001607,853,TRANSFER,59105.31,LD000322_S,1744253.28,1685147.97,LD000322_D2,454616.8,513722.11,0,0,L10_000322,LEGITIMATE_FUND_DISPERSION,NONE,1,2,5,1,9,268324.84,0.033886,0.130011,ONE_TO_MANY,NORMAL
L10_001608,856,TRANSFER,63012.19,LD000322_S,1685147.97,1622135.78,LD000322_D3,712373.88,775386.07,0,0,L10_000322,LEGITIMATE_FUND_DISPERSION,NONE,1,3,5,3,9,268324.84,0.037393,0.088454,ONE_TO_MANY,NORMAL
L10_001609,859,TRANSFER,46297.14,LD000322_S,1622135.78,1575838.64,LD000322_D4,1181251.89,1227549.03,0,0,L10_000322,LEGITIMATE_FUND_DISPERSION,NONE,1,4,5,3,9,268324.84,0.028541,0.039193,ONE_TO_MANY,NORMAL
L10_001610,861,TRANSFER,55331.15,LD000322_S,1575838.64,1520507.49,LD000322_D5,1239452.62,1294783.77,0,0,L10_000322,LEGITIMATE_FUND_DISPERSION,NONE,1,5,5,2,9,268324.84,0.035112,0.044642,ONE_TO_MANY,NORMAL
L10_001611,411,TRANSFER,18908.55,LD000323_S,1844708.95,1825800.4,LD000323_D1,828817.72,847726.27,0,0,L10_000323,LEGITIMATE_FUND_DISPERSION,NONE,1,1,5,0,9,276706.34,0.01025,0.022814,ONE_TO_MANY,NORMAL
L10_001612,412,TRANSFER,43523.73,LD000323_S,1825800.4,1782276.67,LD000323_D2,688676.57,732200.3,0,0,L10_000323,LEGITIMATE_FUND_DISPERSION,NONE,1,2,5,1,9,276706.34,0.023838,0.063199,ONE_TO_MANY,NORMAL
L10_001613,415,TRANSFER,99302.17,LD000323_S,1782276.67,1682974.5,LD000323_D3,701760.34,801062.51,0,0,L10_000323,LEGITIMATE_FUND_DISPERSION,NONE,1,3,5,3,9,276706.34,0.055716,0.141504,ONE_TO_MANY,NORMAL
L10_001614,417,TRANSFER,17825.44,LD000323_S,1682974.5,1665149.06,LD000323_D4,983327.49,1001152.93,0,0,L10_000323,LEGITIMATE_FUND_DISPERSION,NONE,1,4,5,2,9,276706.34,0.010592,0.018128,ONE_TO_MANY,NORMAL
L10_001615,420,TRANSFER,97146.45,LD000323_S,1665149.06,1568002.61,LD000323_D5,986405.0,1083551.45,0,0,L10_000323,LEGITIMATE_FUND_DISPERSION,NONE,1,5,5,3,9,276706.34,0.058341,0.098485,ONE_TO_MANY,NORMAL
L10_001616,493,TRANSFER,77173.25,LD000324_S,2187553.34,2110380.09,LD000324_D1,720393.88,797567.13,0,0,L10_000324,LEGITIMATE_FUND_DISPERSION,NONE,1,1,5,0,9,328132.99,0.035278,0.107126,ONE_TO_MANY,NORMAL
L10_001617,496,TRANSFER,107391.05,LD000324_S,2110380.09,2002989.04,LD000324_D2,846247.55,953638.6,0,0,L10_000324,LEGITIMATE_FUND_DISPERSION,NONE,1,2,5,3,9,328132.99,0.050887,0.126903,ONE_TO_MANY,NORMAL
L10_001618,498,TRANSFER,19959.43,LD000324_S,2002989.04,1983029.61,LD000324_D3,979498.88,999458.31,0,0,L10_000324,LEGITIMATE_FUND_DISPERSION,NONE,1,3,5,2,9,328132.99,0.009965,0.020377,ONE_TO_MANY,NORMAL
L10_001619,500,TRANSFER,60489.41,LD000324_S,1983029.61,1922540.2,LD000324_D4,1091669.11,1152158.52,0,0,L10_000324,LEGITIMATE_FUND_DISPERSION,NONE,1,4,5,2,9,328132.99,0.030504,0.05541,ONE_TO_MANY,NORMAL
L10_001620,502,TRANSFER,63119.85,LD000324_S,1922540.2,1859420.35,LD000324_D5,1081920.41,1145040.26,0,0,L10_000324,LEGITIMATE_FUND_DISPERSION,NONE,1,5,5,2,9,328132.99,0.032831,0.058341,ONE_TO_MANY,NORMAL
L10_001621,863,TRANSFER,23990.89,LD000325_S,1996742.93,1972752.04,LD000325_D1,971609.6,995600.49,0,0,L10_000325,LEGITIMATE_FUND_DISPERSION,NONE,1,1,5,0,10,299511.44,0.012015,0.024692,ONE_TO_MANY,NORMAL
L10_001622,866,TRANSFER,95668.27,LD000325_S,1972752.04,1877083.77,LD000325_D2,457823.26,553491.53,0,0,L10_000325,LEGITIMATE_FUND_DISPERSION,NONE,1,2,5,3,10,299511.44,0.048495,0.208963,ONE_TO_MANY,NORMAL
L10_001623,869,TRANSFER,29164.34,LD000325_S,1877083.77,1847919.43,LD000325_D3,660140.24,689304.58,0,0,L10_000325,LEGITIMATE_FUND_DISPERSION,NONE,1,3,5,3,10,299511.44,0.015537,0.044179,ONE_TO_MANY,NORMAL
L10_001624,870,TRANSFER,56130.69,LD000325_S,1847919.43,1791788.74,LD000325_D4,769909.98,826040.67,0,0,L10_000325,LEGITIMATE_FUND_DISPERSION,NONE,1,4,5,1,10,299511.44,0.030375,0.072906,ONE_TO_MANY,NORMAL
L10_001625,873,TRANSFER,94557.25,LD000325_S,1791788.74,1697231.49,LD000325_D5,1001052.49,1095609.74,0,0,L10_000325,LEGITIMATE_FUND_DISPERSION,NONE,1,5,5,3,10,299511.44,0.052773,0.094458,ONE_TO_MANY,NORMAL
L10_001626,307,TRANSFER,55000.52,LD000326_S,1638868.53,1583868.01,LD000326_D1,780783.45,835783.97,0,0,L10_000326,LEGITIMATE_FUND_DISPERSION,NONE,1,1,5,0,11,245830.27,0.03356,0.070443,ONE_TO_MANY,NORMAL
L10_001627,310,TRANSFER,41571.21,LD000326_S,1583868.01,1542296.8,LD000326_D2,648327.49,689898.7,0,0,L10_000326,LEGITIMATE_FUND_DISPERSION,NONE,1,2,5,3,11,245830.27,0.026247,0.064121,ONE_TO_MANY,NORMAL
L10_001628,313,TRANSFER,63293.39,LD000326_S,1542296.8,1479003.41,LD000326_D3,876843.61,940137.0,0,0,L10_000326,LEGITIMATE_FUND_DISPERSION,NONE,1,3,5,3,11,245830.27,0.041038,0.072183,ONE_TO_MANY,NORMAL
L10_001629,316,TRANSFER,50857.34,LD000326_S,1479003.41,1428146.07,LD000326_D4,754500.73,805358.07,0,0,L10_000326,LEGITIMATE_FUND_DISPERSION,NONE,1,4,5,3,11,245830.27,0.034386,0.067405,ONE_TO_MANY,NORMAL
L10_001630,318,TRANSFER,35107.81,LD000326_S,1428146.07,1393038.26,LD000326_D5,477701.01,512808.82,0,0,L10_000326,LEGITIMATE_FUND_DISPERSION,NONE,1,5,5,2,11,245830.27,0.024583,0.073493,ONE_TO_MANY,NORMAL
L10_001631,33,TRANSFER,31211.93,LD000327_S,1413495.54,1382283.61,LD000327_D1,1102407.89,1133619.82,0,0,L10_000327,LEGITIMATE_FUND_DISPERSION,NONE,1,1,5,0,10,212024.32,0.022081,0.028313,ONE_TO_MANY,NORMAL
L10_001632,35,TRANSFER,50966.2,LD000327_S,1382283.61,1331317.41,LD000327_D2,1100914.67,1151880.87,0,0,L10_000327,LEGITIMATE_FUND_DISPERSION,NONE,1,2,5,2,10,212024.32,0.036871,0.046294,ONE_TO_MANY,NORMAL
L10_001633,38,TRANSFER,37012.74,LD000327_S,1331317.41,1294304.67,LD000327_D3,803998.6,841011.34,0,0,L10_000327,LEGITIMATE_FUND_DISPERSION,NONE,1,3,5,3,10,212024.32,0.027802,0.046036,ONE_TO_MANY,NORMAL
L10_001634,40,TRANSFER,40874.45,LD000327_S,1294304.67,1253430.22,LD000327_D4,781568.16,822442.61,0,0,L10_000327,LEGITIMATE_FUND_DISPERSION,NONE,1,4,5,2,10,212024.32,0.03158,0.052298,ONE_TO_MANY,NORMAL
L10_001635,43,TRANSFER,51959.0,LD000327_S,1253430.22,1201471.22,LD000327_D5,639436.32,691395.32,0,0,L10_000327,LEGITIMATE_FUND_DISPERSION,NONE,1,5,5,3,10,212024.32,0.041453,0.081258,ONE_TO_MANY,NORMAL
L10_001636,75,TRANSFER,70524.78,LD000328_S,2291909.07,2221384.29,LD000328_D1,854498.39,925023.17,0,0,L10_000328,LEGITIMATE_FUND_DISPERSION,NONE,1,1,5,0,11,343786.36,0.030771,0.082534,ONE_TO_MANY,NORMAL
L10_001637,78,TRANSFER,59027.98,LD000328_S,2221384.29,2162356.31,LD000328_D2,882906.61,941934.59,0,0,L10_000328,LEGITIMATE_FUND_DISPERSION,NONE,1,2,5,3,11,343786.36,0.026573,0.066856,ONE_TO_MANY,NORMAL
L10_001638,80,TRANSFER,63689.68,LD000328_S,2162356.31,2098666.63,LD000328_D3,1255676.82,1319366.5,0,0,L10_000328,LEGITIMATE_FUND_DISPERSION,NONE,1,3,5,2,11,343786.36,0.029454,0.050721,ONE_TO_MANY,NORMAL
L10_001639,83,TRANSFER,69871.82,LD000328_S,2098666.63,2028794.81,LD000328_D4,694338.74,764210.56,0,0,L10_000328,LEGITIMATE_FUND_DISPERSION,NONE,1,4,5,3,11,343786.36,0.033293,0.100631,ONE_TO_MANY,NORMAL
L10_001640,86,TRANSFER,80672.1,LD000328_S,2028794.81,1948122.71,LD000328_D5,1171668.03,1252340.13,0,0,L10_000328,LEGITIMATE_FUND_DISPERSION,NONE,1,5,5,3,11,343786.36,0.039764,0.068852,ONE_TO_MANY,NORMAL
L10_001641,559,TRANSFER,49563.22,LD000329_S,1701668.87,1652105.65,LD000329_D1,1163894.96,1213458.18,0,0,L10_000329,LEGITIMATE_FUND_DISPERSION,NONE,1,1,5,0,8,255250.33,0.029126,0.042584,ONE_TO_MANY,NORMAL
L10_001642,561,TRANSFER,20588.13,LD000329_S,1652105.65,1631517.52,LD000329_D2,1277473.31,1298061.44,0,0,L10_000329,LEGITIMATE_FUND_DISPERSION,NONE,1,2,5,2,8,255250.33,0.012462,0.016116,ONE_TO_MANY,NORMAL
L10_001643,562,TRANSFER,30452.23,LD000329_S,1631517.52,1601065.29,LD000329_D3,1013214.79,1043667.02,0,0,L10_000329,LEGITIMATE_FUND_DISPERSION,NONE,1,3,5,1,8,255250.33,0.018665,0.030055,ONE_TO_MANY,NORMAL
L10_001644,564,TRANSFER,90218.32,LD000329_S,1601065.29,1510846.97,LD000329_D4,691881.74,782100.06,0,0,L10_000329,LEGITIMATE_FUND_DISPERSION,NONE,1,4,5,2,8,255250.33,0.056349,0.130396,ONE_TO_MANY,NORMAL
L10_001645,567,TRANSFER,64428.43,LD000329_S,1510846.97,1446418.54,LD000329_D5,394980.87,459409.3,0,0,L10_000329,LEGITIMATE_FUND_DISPERSION,NONE,1,5,5,3,8,255250.33,0.042644,0.163118,ONE_TO_MANY,NORMAL
L10_001646,31,TRANSFER,68789.45,LD000330_S,2023255.64,1954466.19,LD000330_D1,522315.5,591104.95,0,0,L10_000330,LEGITIMATE_FUND_DISPERSION,NONE,1,1,5,0,8,303488.35,0.033999,0.131701,ONE_TO_MANY,NORMAL
L10_001647,34,TRANSFER,97701.51,LD000330_S,1954466.19,1856764.68,LD000330_D2,544664.6,642366.11,0,0,L10_000330,LEGITIMATE_FUND_DISPERSION,NONE,1,2,5,3,8,303488.35,0.049989,0.179379,ONE_TO_MANY,NORMAL
L10_001648,37,TRANSFER,13182.8,LD000330_S,1856764.68,1843581.88,LD000330_D3,641536.3,654719.1,0,0,L10_000330,LEGITIMATE_FUND_DISPERSION,NONE,1,3,5,3,8,303488.35,0.0071,0.020549,ONE_TO_MANY,NORMAL
L10_001649,38,TRANSFER,71611.22,LD000330_S,1843581.88,1771970.66,LD000330_D4,1004940.4,1076551.62,0,0,L10_000330,LEGITIMATE_FUND_DISPERSION,NONE,1,4,5,1,8,303488.35,0.038844,0.071259,ONE_TO_MANY,NORMAL
L10_001650,39,TRANSFER,52203.37,LD000330_S,1771970.66,1719767.29,LD000330_D5,988632.8,1040836.17,0,0,L10_000330,LEGITIMATE_FUND_DISPERSION,NONE,1,5,5,1,8,303488.35,0.029461,0.052804,ONE_TO_MANY,NORMAL
L10_001651,783,TRANSFER,31221.13,LD000331_S,1642938.24,1611717.11,LD000331_D1,965883.95,997105.08,0,0,L10_000331,LEGITIMATE_FUND_DISPERSION,NONE,1,1,5,0,7,246440.73,0.019003,0.032324,ONE_TO_MANY,NORMAL
L10_001652,785,TRANSFER,41794.72,LD000331_S,1611717.11,1569922.39,LD000331_D2,589849.41,631644.13,0,0,L10_000331,LEGITIMATE_FUND_DISPERSION,NONE,1,2,5,2,7,246440.73,0.025932,0.070857,ONE_TO_MANY,NORMAL
L10_001653,787,TRANSFER,24902.39,LD000331_S,1569922.39,1545020.0,LD000331_D3,877834.5,902736.89,0,0,L10_000331,LEGITIMATE_FUND_DISPERSION,NONE,1,3,5,2,7,246440.73,0.015862,0.028368,ONE_TO_MANY,NORMAL
L10_001654,788,TRANSFER,57105.96,LD000331_S,1545020.0,1487914.04,LD000331_D4,1071670.61,1128776.57,0,0,L10_000331,LEGITIMATE_FUND_DISPERSION,NONE,1,4,5,1,7,246440.73,0.036961,0.053287,ONE_TO_MANY,NORMAL
L10_001655,790,TRANSFER,91416.53,LD000331_S,1487914.04,1396497.51,LD000331_D5,548818.3,640234.83,0,0,L10_000331,LEGITIMATE_FUND_DISPERSION,NONE,1,5,5,2,7,246440.73,0.061439,0.16657,ONE_TO_MANY,NORMAL
L10_001656,133,TRANSFER,21524.91,LD000332_S,1361815.45,1340290.54,LD000332_D1,1080394.8,1101919.71,0,0,L10_000332,LEGITIMATE_FUND_DISPERSION,NONE,1,1,5,0,9,204272.31,0.015806,0.019923,ONE_TO_MANY,NORMAL
L10_001657,135,TRANSFER,55223.85,LD000332_S,1340290.54,1285066.69,LD000332_D2,582049.76,637273.61,0,0,L10_000332,LEGITIMATE_FUND_DISPERSION,NONE,1,2,5,2,9,204272.31,0.041203,0.094878,ONE_TO_MANY,NORMAL
L10_001658,136,TRANSFER,20686.3,LD000332_S,1285066.69,1264380.39,LD000332_D3,502039.35,522725.65,0,0,L10_000332,LEGITIMATE_FUND_DISPERSION,NONE,1,3,5,1,9,204272.31,0.016097,0.041205,ONE_TO_MANY,NORMAL
L10_001659,139,TRANSFER,60194.59,LD000332_S,1264380.39,1204185.8,LD000332_D4,1077452.4,1137646.99,0,0,L10_000332,LEGITIMATE_FUND_DISPERSION,NONE,1,4,5,3,9,204272.31,0.047608,0.055868,ONE_TO_MANY,NORMAL
L10_001660,142,TRANSFER,46642.66,LD000332_S,1204185.8,1157543.14,LD000332_D5,1039305.81,1085948.47,0,0,L10_000332,LEGITIMATE_FUND_DISPERSION,NONE,1,5,5,3,9,204272.31,0.038734,0.044879,ONE_TO_MANY,NORMAL
L10_001661,127,TRANSFER,56232.82,LD000333_S,1882752.23,1826519.41,LD000333_D1,721498.77,777731.59,0,0,L10_000333,LEGITIMATE_FUND_DISPERSION,NONE,1,1,5,0,6,282412.84,0.029867,0.077939,ONE_TO_MANY,NORMAL
L10_001662,129,TRANSFER,23120.59,LD000333_S,1826519.41,1803398.82,LD000333_D2,1069400.4,1092520.99,0,0,L10_000333,LEGITIMATE_FUND_DISPERSION,NONE,1,2,5,2,6,282412.84,0.012658,0.02162,ONE_TO_MANY,NORMAL
L10_001663,130,TRANSFER,65767.72,LD000333_S,1803398.82,1737631.1,LD000333_D3,738200.44,803968.16,0,0,L10_000333,LEGITIMATE_FUND_DISPERSION,NONE,1,3,5,1,6,282412.84,0.036469,0.089092,ONE_TO_MANY,NORMAL
L10_001664,131,TRANSFER,74362.83,LD000333_S,1737631.1,1663268.27,LD000333_D4,744448.76,818811.59,0,0,L10_000333,LEGITIMATE_FUND_DISPERSION,NONE,1,4,5,1,6,282412.84,0.042796,0.09989,ONE_TO_MANY,NORMAL
L10_001665,133,TRANSFER,62928.88,LD000333_S,1663268.27,1600339.39,LD000333_D5,723808.33,786737.21,0,0,L10_000333,LEGITIMATE_FUND_DISPERSION,NONE,1,5,5,2,6,282412.84,0.037834,0.086941,ONE_TO_MANY,NORMAL
L10_001666,118,TRANSFER,7605.11,LD000334_S,1715940.79,1708335.68,LD000334_D1,947842.38,955447.49,0,0,L10_000334,LEGITIMATE_FUND_DISPERSION,NONE,1,1,5,0,8,257391.11,0.004432,0.008024,ONE_TO_MANY,NORMAL
L10_001667,120,TRANSFER,60528.21,LD000334_S,1708335.68,1647807.47,LD000334_D2,1009845.5,1070373.71,0,0,L10_000334,LEGITIMATE_FUND_DISPERSION,NONE,1,2,5,2,8,257391.11,0.035431,0.059938,ONE_TO_MANY,NORMAL
