record_id,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,scenario_id,scenario_type,severity,is_legitimate_counterexample,concentration_position,senders_in_scenario,step_gap_from_previous,destination_balance_usage_ratio,scenario_total_amount
L08_002357,711,TRANSFER,64127.4,C1927046969,427516.02,363388.62,C770516426,448891.8,513019.2,0,0,L08_000472,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,2,5,30,0.125,312986.19
L08_002358,725,TRANSFER,73739.11,C1112880917,491594.04,417854.93,C770516426,1434766.53,1508505.64,0,0,L08_000472,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,3,5,14,0.048882,312986.19
L08_002359,743,TRANSFER,39445.66,C2025542407,262971.06,223525.4,C770516426,6174090.85,6213536.51,0,0,L08_000472,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,4,5,22,0.006348,312986.19
L08_002360,743,TRANSFER,66548.19,C707097278,443654.58,377106.39,C770516426,3049432.09,3115980.28,0,0,L08_000472,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,5,5,18,0.021357,312986.19
L08_002361,339,TRANSFER,51731.01,C1409295050,344873.42,293142.41,C1657555222,362117.07,413848.08,0,0,L08_000473,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,1,5,0,0.125,233028.95
L08_002362,352,TRANSFER,30484.29,C1520109298,203228.58,172744.29,C1657555222,267060.13,297544.42,0,0,L08_000473,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,2,5,13,0.102453,233028.95
L08_002363,368,TRANSFER,75305.67,C1197560616,502037.82,426732.15,C1657555222,5130181.98,5205487.65,0,0,L08_000473,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,3,5,16,0.014467,233028.95
L08_002364,398,TRANSFER,22778.37,C268541466,151855.78,129077.41,C1657555222,10929449.86,10952228.23,0,0,L08_000473,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,4,5,30,0.00208,233028.95
L08_002365,416,TRANSFER,52729.61,C792552379,351530.76,298801.15,C1657555222,1580046.39,1632776.0,0,0,L08_000473,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,5,5,18,0.032294,233028.95
L08_002366,516,TRANSFER,13777.39,C1571212468,91849.28,78071.89,C1888832821,1510582.92,1524360.31,0,0,L08_000474,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,1,5,0,0.009038,109848.71
L08_002367,542,TRANSFER,31414.78,C1823370342,209431.9,178017.12,C1888832821,33168088.36,33199503.14,0,0,L08_000474,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,2,5,26,0.000946,109848.71
L08_002368,550,TRANSFER,25189.01,C623064906,167926.76,142737.75,C1888832821,2315721.29,2340910.3,0,0,L08_000474,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,3,5,8,0.01076,109848.71
L08_002369,555,TRANSFER,29826.06,C138095395,198840.4,169014.34,C1888832821,208782.42,238608.48,0,0,L08_000474,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,4,5,5,0.125,109848.71
L08_002370,578,TRANSFER,9641.47,C2078668667,64276.44,54634.97,C1888832821,291591.6,301233.07,0,0,L08_000474,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,5,5,23,0.032007,109848.71
L08_002371,149,TRANSFER,23194.51,C270850106,154630.04,131435.53,C1538557201,1010318.7,1033513.21,0,0,L08_000475,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,1,5,0,0.022442,169270.97
L08_002372,172,TRANSFER,13718.84,C120250988,91458.92,77740.08,C1538557201,862540.96,876259.8,0,0,L08_000475,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,2,5,23,0.015656,169270.97
L08_002373,183,TRANSFER,30678.17,C181574371,204521.12,173842.95,C1538557201,9659554.87,9690233.04,0,0,L08_000475,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,3,5,11,0.003166,169270.97
L08_002374,205,TRANSFER,42724.46,C2029069837,284829.7,242105.24,C1538557201,580776.12,623500.58,0,0,L08_000475,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,4,5,22,0.068524,169270.97
L08_002375,217,TRANSFER,58954.99,C453440222,393033.26,334078.27,C1538557201,4789429.28,4848384.27,0,0,L08_000475,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,5,5,12,0.01216,169270.97
L08_002376,302,TRANSFER,53412.55,C442197880,356083.64,302671.09,C1127135762,6933087.77,6986500.32,0,0,L08_000476,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,1,5,0,0.007645,233826.75
L08_002377,311,TRANSFER,24189.77,C995408339,161265.16,137075.39,C1127135762,1857247.67,1881437.44,0,0,L08_000476,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,2,5,9,0.012857,233826.75
L08_002378,319,TRANSFER,55366.24,C1396721026,369108.28,313742.04,C1127135762,1281642.43,1337008.67,0,0,L08_000476,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,3,5,8,0.041411,233826.75
L08_002379,333,TRANSFER,48147.16,C1370955881,320981.1,272833.94,C1127135762,2968859.08,3017006.24,0,0,L08_000476,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,4,5,14,0.015959,233826.75
L08_002380,338,TRANSFER,52711.03,C1646278631,351406.84,298695.81,C1127135762,368977.21,421688.24,0,0,L08_000476,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,5,5,5,0.125,233826.75
L08_002381,528,TRANSFER,59819.84,C1000208736,398798.92,338979.08,C238950231,418738.88,478558.72,0,0,L08_000477,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,1,5,0,0.125,207791.33
L08_002382,552,TRANSFER,71857.79,C482153237,479051.96,407194.17,C238950231,503004.53,574862.32,0,0,L08_000477,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,2,5,24,0.125,207791.33
L08_002383,567,TRANSFER,52071.04,C1442632308,347140.26,295069.22,C238950231,11194352.98,11246424.02,0,0,L08_000477,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,3,5,15,0.00463,207791.33
L08_002384,580,TRANSFER,8200.59,C38869668,54670.6,46470.01,C238950231,1113628.14,1121828.73,0,0,L08_000477,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,4,5,13,0.00731,207791.33
L08_002385,585,TRANSFER,15842.07,C913800896,105613.8,89771.73,C238950231,3592349.92,3608191.99,0,0,L08_000477,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,5,5,5,0.004391,207791.33
L08_002386,185,TRANSFER,63369.8,C2103738994,422465.34,359095.54,C1320946922,590890.18,654259.98,0,0,L08_000478,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,1,5,0,0.096857,277295.96
L08_002387,199,TRANSFER,75757.31,C1849724861,505048.74,429291.43,C1320946922,2138088.65,2213845.96,0,0,L08_000478,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,2,5,14,0.03422,277295.96
L08_002388,216,TRANSFER,31026.32,C76346335,206842.12,175815.8,C1320946922,217184.24,248210.56,0,0,L08_000478,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,3,5,17,0.125,277295.96
L08_002389,235,TRANSFER,49276.2,C1112032153,328508.0,279231.8,C1320946922,1440377.44,1489653.64,0,0,L08_000478,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,4,5,19,0.033079,277295.96
L08_002390,264,TRANSFER,57866.33,C387058993,385775.56,327909.23,C1320946922,612387.6,670253.93,0,0,L08_000478,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,5,5,29,0.086335,277295.96
L08_002391,244,TRANSFER,70799.13,C1319527134,471994.18,401195.05,C1579791499,623645.83,694444.96,0,0,L08_000479,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,1,5,0,0.101951,278606.79
L08_002392,274,TRANSFER,40748.3,C186918352,271655.32,230907.02,C1579791499,294412.68,335160.98,0,0,L08_000479,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,2,5,30,0.121578,278606.79
L08_002393,283,TRANSFER,62511.88,C1458657020,416745.84,354233.96,C1579791499,857177.36,919689.24,0,0,L08_000479,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,3,5,9,0.067971,278606.79
L08_002394,288,TRANSFER,68154.78,C1576075261,454365.2,386210.42,C1579791499,6462905.38,6531060.16,0,0,L08_000479,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,4,5,5,0.010435,278606.79
L08_002395,294,TRANSFER,36392.7,C1334422901,242618.0,206225.3,C1579791499,1109579.42,1145972.12,0,0,L08_000479,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,5,5,6,0.031757,278606.79
L08_002396,282,TRANSFER,58120.15,C2014640732,387467.66,329347.51,C533525559,406841.05,464961.2,0,0,L08_000480,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,1,5,0,0.125,229077.86
L08_002397,306,TRANSFER,58600.84,C897243875,390672.3,332071.46,C533525559,1481749.84,1540350.68,0,0,L08_000480,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,2,5,24,0.038044,229077.86
L08_002398,315,TRANSFER,28067.96,C466311704,187119.7,159051.74,C533525559,1074978.37,1103046.33,0,0,L08_000480,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,3,5,9,0.025446,229077.86
L08_002399,333,TRANSFER,35381.61,C538076057,235877.4,200495.79,C533525559,1618631.97,1654013.58,0,0,L08_000480,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,4,5,18,0.021391,229077.86
L08_002400,359,TRANSFER,48907.3,C106735324,326048.66,277141.36,C533525559,13246145.82,13295053.12,0,0,L08_000480,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,5,5,26,0.003679,229077.86
L08_002401,185,TRANSFER,48295.92,C726967934,321972.78,273676.86,C1694505402,6683931.34,6732227.26,0,0,L08_000481,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,1,5,0,0.007174,203286.97
L08_002402,194,TRANSFER,22588.7,C1238105963,150591.32,128002.62,C1694505402,757300.21,779888.91,0,0,L08_000481,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,2,5,9,0.028964,203286.97
L08_002403,202,TRANSFER,32763.33,C702058391,218422.22,185658.89,C1694505402,353267.01,386030.34,0,0,L08_000481,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,3,5,8,0.084872,203286.97
L08_002404,218,TRANSFER,49824.6,C1874463227,332164.02,282339.42,C1694505402,6937560.83,6987385.43,0,0,L08_000481,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,4,5,16,0.007131,203286.97
L08_002405,242,TRANSFER,49814.42,C1938932271,332096.16,282281.74,C1694505402,2934782.68,2984597.1,0,0,L08_000481,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,5,5,24,0.016691,203286.97
L08_002406,345,TRANSFER,41366.84,C1974714561,275778.96,234412.12,C1805889045,289567.88,330934.72,0,0,L08_000482,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,1,5,0,0.125,237916.79
L08_002407,352,TRANSFER,52373.41,C1914999393,349156.04,296782.63,C1805889045,502937.37,555310.78,0,0,L08_000482,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,2,5,7,0.094314,237916.79
L08_002408,358,TRANSFER,12062.05,C1627948939,80413.68,68351.63,C1805889045,196144.88,208206.93,0,0,L08_000482,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,3,5,6,0.057933,237916.79
L08_002409,378,TRANSFER,63865.09,C826155167,425767.26,361902.17,C1805889045,7584669.53,7648534.62,0,0,L08_000482,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,4,5,20,0.00835,237916.79
L08_002410,384,TRANSFER,68249.4,C1901856514,454995.98,386746.58,C1805889045,1355299.77,1423549.17,0,0,L08_000482,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,5,5,6,0.047943,237916.79
L08_002411,557,TRANSFER,12593.27,C875987339,83955.16,71361.89,C1877160629,2068069.87,2080663.14,0,0,L08_000483,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,1,5,0,0.006053,165398.3
L08_002412,567,TRANSFER,17161.95,C1684326338,114413.02,97251.07,C1877160629,4764215.69,4781377.64,0,0,L08_000483,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,2,5,10,0.003589,165398.3
L08_002413,591,TRANSFER,48214.63,C2113966641,321430.86,273216.23,C1877160629,1188160.56,1236375.19,0,0,L08_000483,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,3,5,24,0.038997,165398.3
L08_002414,607,TRANSFER,34533.74,C1241601574,230224.96,195691.22,C1877160629,1998000.66,2032534.4,0,0,L08_000483,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,4,5,16,0.01699,165398.3
L08_002415,623,TRANSFER,52894.71,C1569213978,352631.4,299736.69,C1877160629,1424027.58,1476922.29,0,0,L08_000483,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,5,5,16,0.035814,165398.3
L08_002416,145,TRANSFER,70083.08,C2084477702,467220.52,397137.44,C639516578,490581.56,560664.64,0,0,L08_000484,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,1,5,0,0.125,298005.3
L08_002417,163,TRANSFER,37576.74,C1072475122,250511.62,212934.88,C639516578,7223431.37,7261008.11,0,0,L08_000484,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,2,5,18,0.005175,298005.3
L08_002418,183,TRANSFER,44166.66,C1963345466,294444.39,250277.73,C639516578,3260676.15,3304842.81,0,0,L08_000484,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,3,5,20,0.013364,298005.3
L08_002419,207,TRANSFER,75100.54,C965534954,500670.3,425569.76,C639516578,11332100.2,11407200.74,0,0,L08_000484,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,4,5,24,0.006584,298005.3
L08_002420,223,TRANSFER,71078.28,C1870431432,473855.22,402776.94,C639516578,3569416.72,3640495.0,0,0,L08_000484,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,5,5,16,0.019524,298005.3
L08_002421,564,TRANSFER,10238.66,C530272989,68257.76,58019.1,C759227456,71670.62,81909.28,0,0,L08_000485,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,1,5,0,0.125,190407.69
L08_002422,588,TRANSFER,6480.85,C1770209620,43205.66,36724.81,C759227456,82923.45,89404.3,0,0,L08_000485,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,2,5,24,0.072489,190407.69
L08_002423,613,TRANSFER,64584.89,C154579349,430565.96,365981.07,C759227456,10862815.57,10927400.46,0,0,L08_000485,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,3,5,25,0.00591,190407.69
L08_002424,632,TRANSFER,71876.16,C1930579656,479174.42,407298.26,C759227456,1153580.54,1225456.7,0,0,L08_000485,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,4,5,19,0.058653,190407.69
L08_002425,649,TRANSFER,37227.13,C1782132438,248180.9,210953.77,C759227456,5979360.46,6016587.59,0,0,L08_000485,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,5,5,17,0.006187,190407.69
L08_002426,70,TRANSFER,41369.21,C933945567,275794.72,234425.51,C2038040095,1452811.34,1494180.55,0,0,L08_000486,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,1,5,0,0.027687,250380.44
L08_002427,79,TRANSFER,39924.78,C678091889,266165.22,226240.44,C2038040095,495170.9,535095.68,0,0,L08_000486,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,2,5,9,0.074612,250380.44
L08_002428,100,TRANSFER,67131.61,C974374583,447544.06,380412.45,C2038040095,1328896.51,1396028.12,0,0,L08_000486,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,3,5,21,0.048088,250380.44
L08_002429,105,TRANSFER,49376.91,C471231651,612647.33,563270.42,C2038040095,1070407.95,1119784.86,0,0,L08_000486,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,4,5,5,0.044095,250380.44
L08_002430,123,TRANSFER,52577.93,C631241592,350519.52,297941.59,C2038040095,368045.51,420623.44,0,0,L08_000486,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,5,5,18,0.125,250380.44
L08_002431,346,TRANSFER,29045.97,C764462291,230966.0,201920.03,C1648538910,203321.79,232367.76,0,0,L08_000487,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,1,5,0,0.125,233975.25
L08_002432,375,TRANSFER,46585.23,C346391085,310568.22,263982.99,C1648538910,1964707.94,2011293.17,0,0,L08_000487,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,2,5,29,0.023162,233975.25
L08_002433,381,TRANSFER,34605.08,C1004150486,230700.54,196095.46,C1648538910,811765.08,846370.16,0,0,L08_000487,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,3,5,6,0.040886,233975.25
L08_002434,388,TRANSFER,62707.89,C1858339813,418052.6,355344.71,C1648538910,438955.23,501663.12,0,0,L08_000487,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,4,5,7,0.125,233975.25
L08_002435,408,TRANSFER,61031.08,C1051123459,406873.86,345842.78,C1648538910,427217.56,488248.64,0,0,L08_000487,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,5,5,20,0.125,233975.25
L08_002436,104,TRANSFER,59921.9,C766035006,399479.36,339557.46,C1033318036,4304673.3,4364595.2,0,0,L08_000488,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,1,5,0,0.013729,176100.16
L08_002437,122,TRANSFER,24309.63,C1311688413,162064.2,137754.57,C1033318036,170167.41,194477.04,0,0,L08_000488,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,2,5,18,0.125,176100.16
L08_002438,150,TRANSFER,13167.21,C908802505,87781.4,74614.19,C1033318036,397649.15,410816.36,0,0,L08_000488,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,3,5,28,0.032051,176100.16
L08_002439,155,TRANSFER,42509.08,C1555548580,283393.9,240884.82,C1033318036,297563.56,340072.64,0,0,L08_000488,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,4,5,5,0.125,176100.16
L08_002440,168,TRANSFER,36192.34,C226401077,241282.24,205089.9,C1033318036,20375219.66,20411412.0,0,0,L08_000488,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,5,5,13,0.001773,176100.16
L08_002441,448,TRANSFER,24824.71,C2017501763,165498.04,140673.33,C1551430850,173772.97,198597.68,0,0,L08_000489,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,1,5,0,0.125,218131.08
L08_002442,456,TRANSFER,62270.22,C94575226,415134.82,352864.6,C1551430850,1374997.57,1437267.79,0,0,L08_000489,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,2,5,8,0.043325,218131.08
L08_002443,477,TRANSFER,19889.23,C837502444,132594.88,112705.65,C1551430850,17474111.14,17494000.37,0,0,L08_000489,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,3,5,21,0.001137,218131.08
L08_002444,483,TRANSFER,49344.47,C1276050739,328963.14,279618.67,C1551430850,446006.64,495351.11,0,0,L08_000489,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,4,5,6,0.099615,218131.08
L08_002445,507,TRANSFER,61802.45,C549422358,412016.32,350213.87,C1551430850,432617.15,494419.6,0,0,L08_000489,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,5,5,24,0.125,218131.08
L08_002446,220,TRANSFER,40617.3,C147913833,270782.02,230164.72,C1329145483,1015107.52,1055724.82,0,0,L08_000490,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,1,5,0,0.038473,219982.23
L08_002447,232,TRANSFER,73493.59,C1284934233,489957.24,416463.65,C1329145483,3928992.76,4002486.35,0,0,L08_000490,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,2,5,12,0.018362,219982.23
L08_002448,255,TRANSFER,68815.27,C2026282259,458768.44,389953.17,C1329145483,481706.89,550522.16,0,0,L08_000490,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,3,5,23,0.125,219982.23
L08_002449,265,TRANSFER,6600.75,C597006947,44005.02,37404.27,C1329145483,441129.29,447730.04,0,0,L08_000490,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,4,5,10,0.014743,219982.23
L08_002450,277,TRANSFER,30455.32,C365265695,203035.5,172580.18,C1329145483,231085.55,261540.87,0,0,L08_000490,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,5,5,12,0.116446,219982.23
L08_002451,122,TRANSFER,9366.97,C1908064011,62446.48,53079.51,C190892742,2579825.4,2589192.37,0,0,L08_000491,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,1,5,0,0.003618,205888.91
L08_002452,128,TRANSFER,24984.64,C257403769,166564.28,141579.64,C190892742,351712.11,376696.75,0,0,L08_000491,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,2,5,6,0.066326,205888.91
L08_002453,142,TRANSFER,24407.46,C450012760,162716.4,138308.94,C190892742,4546793.99,4571201.45,0,0,L08_000491,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,3,5,14,0.005339,205888.91
L08_002454,171,TRANSFER,73537.66,C1459613014,490251.08,416713.42,C190892742,514763.62,588301.28,0,0,L08_000491,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,4,5,29,0.125,205888.91
L08_002455,183,TRANSFER,73592.18,C534259049,490614.56,417022.38,C190892742,4305251.03,4378843.21,0,0,L08_000491,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,5,5,12,0.016806,205888.91
L08_002456,88,TRANSFER,52655.55,C47349782,351037.0,298381.45,C962195274,368588.85,421244.4,0,0,L08_000492,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,1,5,0,0.125,166769.64
L08_002457,114,TRANSFER,5752.27,C1195395246,38348.44,32596.17,C962195274,594424.67,600176.94,0,0,L08_000492,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,2,5,26,0.009584,166769.64
L08_002458,127,TRANSFER,7576.07,C620046451,50507.16,42931.09,C962195274,1680031.58,1687607.65,0,0,L08_000492,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,3,5,13,0.004489,166769.64
L08_002459,138,TRANSFER,41150.81,C402279459,274338.72,233187.91,C962195274,288055.67,329206.48,0,0,L08_000492,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,4,5,11,0.125,166769.64
L08_002460,159,TRANSFER,59634.94,C2037750670,397566.26,337931.32,C962195274,1420032.32,1479667.26,0,0,L08_000492,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,5,5,21,0.040303,166769.64
L08_002461,693,TRANSFER,51193.39,C950724234,341289.24,290095.85,C1733116272,1338509.71,1389703.1,0,0,L08_000493,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,1,5,0,0.036838,165728.36
L08_002462,721,TRANSFER,18556.75,C78725239,123711.66,105154.91,C1733116272,1410889.57,1429446.32,0,0,L08_000493,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,2,5,28,0.012982,165728.36
L08_002463,735,TRANSFER,40058.9,C1306542522,267059.34,227000.44,C1733116272,595079.59,635138.49,0,0,L08_000493,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,3,5,14,0.063071,165728.36
L08_002464,743,TRANSFER,18416.97,C1164071418,122779.8,104362.83,C1733116272,128918.79,147335.76,0,0,L08_000493,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,4,5,18,0.125,165728.36
L08_002465,743,TRANSFER,37502.35,C1247666388,250015.68,212513.33,C1733116272,4823334.83,4860837.18,0,0,L08_000493,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,5,5,6,0.007715,165728.36
L08_002466,355,TRANSFER,28349.24,C366031875,188994.94,160645.7,C998689759,5238732.36,5267081.6,0,0,L08_000494,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,1,5,0,0.005382,158879.86
L08_002467,374,TRANSFER,14268.27,C135777124,95121.78,80853.51,C998689759,942469.13,956737.4,0,0,L08_000494,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,2,5,19,0.014913,158879.86
L08_002468,387,TRANSFER,25874.64,C1544558781,172497.6,146622.96,C998689759,3917299.81,3943174.45,0,0,L08_000494,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,3,5,13,0.006562,158879.86
L08_002469,396,TRANSFER,53959.72,C575957176,359731.48,305771.76,C998689759,581616.46,635576.18,0,0,L08_000494,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,4,5,9,0.084899,158879.86
L08_002470,413,TRANSFER,36427.99,C1019936538,242853.3,206425.31,C998689759,9128739.97,9165167.96,0,0,L08_000494,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,5,5,17,0.003975,158879.86
L08_002471,321,TRANSFER,53693.75,C962282980,357958.34,304264.59,C31230382,375856.25,429550.0,0,0,L08_000495,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,1,5,0,0.125,146529.24
L08_002472,338,TRANSFER,21173.96,C927307344,141159.7,119985.74,C31230382,3240976.15,3262150.11,0,0,L08_000495,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,2,5,17,0.006491,146529.24
L08_002473,345,TRANSFER,7694.97,C1102040235,51299.82,43604.85,C31230382,1281027.05,1288722.02,0,0,L08_000495,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,3,5,7,0.005971,146529.24
L08_002474,369,TRANSFER,21732.42,C1638222106,144882.8,123150.38,C31230382,204524.46,226256.88,0,0,L08_000495,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,4,5,24,0.096052,146529.24
L08_002475,394,TRANSFER,42234.14,C1839321202,281560.92,239326.78,C31230382,295638.98,337873.12,0,0,L08_000495,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,5,5,25,0.125,146529.24
L08_002476,12,TRANSFER,35091.74,C1715731193,233944.94,198853.2,C1627533801,3726539.32,3761631.06,0,0,L08_000496,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,1,5,0,0.009329,222192.85
L08_002477,41,TRANSFER,65039.03,C1896745607,433593.52,368554.49,C1627533801,843701.31,908740.34,0,0,L08_000496,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,2,5,29,0.071571,222192.85
L08_002478,48,TRANSFER,41743.83,C1659751466,278292.22,236548.39,C1627533801,4802556.03,4844299.86,0,0,L08_000496,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,3,5,7,0.008617,222192.85
L08_002479,62,TRANSFER,22118.24,C70241713,147454.92,125336.68,C1627533801,28255917.91,28278036.15,0,0,L08_000496,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,4,5,14,0.000782,222192.85
L08_002480,84,TRANSFER,58200.01,C449512346,388000.08,329800.07,C1627533801,455628.97,513828.98,0,0,L08_000496,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,5,5,22,0.113267,222192.85
L08_002481,333,TRANSFER,31329.43,C172393612,208862.84,177533.41,C662822148,1542293.96,1573623.39,0,0,L08_000497,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,1,5,0,0.019909,217060.32
L08_002482,338,TRANSFER,68147.01,C278635628,454313.4,386166.39,C662822148,978557.39,1046704.4,0,0,L08_000497,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,2,5,5,0.065106,217060.32
L08_002483,357,TRANSFER,27336.0,C1419310726,182240.0,154904.0,C662822148,191352.0,218688.0,0,0,L08_000497,LEGITIMATE_DESTINATION_CONCENTRATION,NONE,1,3,5,19,0.125,217060.32
