record_id,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,scenario_id,scenario_type,fraud_reason,severity,drain_ratio
S03_001582,193,TRANSFER,41709.41,C1327353909,50000.0,8290.59,C_SYN_255820829,0.0,41709.41,1,0,S03_01582,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.8341882
S03_001583,166,CASH_OUT,46048.18,C619185234,50000.0,3951.82,C_SYN_339504214,0.0,46048.18,1,0,S03_01583,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.9209636
S03_001584,187,TRANSFER,40657.77,C1224126207,50000.0,9342.23,C_SYN_949821111,0.0,40657.77,1,0,S03_01584,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.8131554
S03_001585,315,TRANSFER,46387.63,C762431302,50000.0,3612.37,C_SYN_178193035,0.0,46387.63,1,0,S03_01585,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.9277525999999999
S03_001586,191,CASH_OUT,455260.33,C1336721286,550638.94,95378.61,C_SYN_945179453,0.0,455260.33,1,0,S03_01586,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.8267855702322834
S03_001587,102,CASH_OUT,44123.84,C69720162,50000.0,5876.16,C_SYN_845648566,0.0,44123.84,1,0,S03_01587,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.8824768
S03_001588,308,CASH_OUT,47636.34,C2017821346,50000.0,2363.66,C_SYN_278657409,0.0,47636.34,1,0,S03_01588,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.9527268
S03_001589,330,CASH_OUT,143471.4,C1135054577,151959.16,8487.76,C_SYN_115090407,0.0,143471.4,1,0,S03_01589,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.9441444661842037
S03_001590,20,CASH_OUT,248688.28,C1906695874,257743.24,9054.96,C_SYN_927601942,0.0,248688.28,1,0,S03_01590,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.9648682929569754
S03_001591,411,TRANSFER,48209.87,C996122306,50000.0,1790.13,C_SYN_269297228,0.0,48209.87,1,0,S03_01591,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.9641974000000001
S03_001592,422,CASH_OUT,2758824.44,C19165878,3049564.72,290740.28,C_SYN_330627193,0.0,2758824.44,1,0,S03_01592,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.9046617118524377
S03_001593,353,CASH_OUT,41563.04,C372507324,50000.0,8436.96,C_SYN_725329522,0.0,41563.04,1,0,S03_01593,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.8312608
S03_001594,160,CASH_OUT,391342.78,C585830384,443332.04,51989.26,C_SYN_345894722,0.0,391342.78,1,0,S03_01594,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.882730650372123
S03_001595,133,TRANSFER,47498.72,C580423129,50000.0,2501.28,C_SYN_738812551,0.0,47498.72,1,0,S03_01595,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.9499744
S03_001596,358,CASH_OUT,46751.45,C1437339870,50000.0,3248.55,C_SYN_928718283,0.0,46751.45,1,0,S03_01596,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.9350289999999999
S03_001597,402,TRANSFER,48268.73,C1715604837,50000.0,1731.27,C_SYN_309507903,0.0,48268.73,1,0,S03_01597,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.9653746000000001
S03_001598,49,CASH_OUT,6359368.47,C621987283,6536915.99,177547.52,C_SYN_197536375,0.0,6359368.47,1,0,S03_01598,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.9728392532087596
S03_001599,165,TRANSFER,101867.37,C1766776634,118917.0,17049.63,C_SYN_919008104,0.0,101867.37,1,0,S03_01599,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.856625797825374
S03_001600,282,TRANSFER,113746.21,C1695607623,135818.0,22071.79,C_SYN_913978102,0.0,113746.21,1,0,S03_01600,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.8374899497857428
S03_001601,340,TRANSFER,41792.41,C1708081393,50000.0,8207.59,C_SYN_682193547,0.0,41792.41,1,0,S03_01601,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.8358482
S03_001602,218,TRANSFER,21988640.43,C374572196,23463354.8,1474714.37,C_SYN_690307563,0.0,21988640.43,1,0,S03_01602,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.9371481877774784
S03_001603,328,CASH_OUT,43027.11,C720477045,50000.0,6972.89,C_SYN_541974008,0.0,43027.11,1,0,S03_01603,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.8605422
S03_001604,400,CASH_OUT,43485.21,C1921472761,50000.0,6514.79,C_SYN_490002521,0.0,43485.21,1,0,S03_01604,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.8697041999999999
S03_001605,185,TRANSFER,46612.86,C1539431220,50000.0,3387.14,C_SYN_165250123,0.0,46612.86,1,0,S03_01605,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.9322572
S03_001606,21,CASH_OUT,410124.02,C1536551266,455093.61,44969.59,C_SYN_592812936,0.0,410124.02,1,0,S03_01606,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.9011860658733486
S03_001607,166,TRANSFER,55495.75,C778253887,59772.0,4276.25,C_SYN_773516307,0.0,55495.75,1,0,S03_01607,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.9284573044234758
S03_001608,51,TRANSFER,45357.49,C966660825,50000.0,4642.51,C_SYN_625600629,0.0,45357.49,1,0,S03_01608,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.9071498
S03_001609,347,CASH_OUT,40572.41,C797200652,50000.0,9427.59,C_SYN_491255073,0.0,40572.41,1,0,S03_01609,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.8114482000000001
S03_001610,138,TRANSFER,40852.13,C1540417082,50000.0,9147.87,C_SYN_772820781,0.0,40852.13,1,0,S03_01610,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.8170426
S03_001611,305,CASH_OUT,40562.32,C167494422,50000.0,9437.68,C_SYN_276447397,0.0,40562.32,1,0,S03_01611,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.8112464
S03_001612,19,CASH_OUT,1633820.25,C603974995,1672725.36,38905.11,C_SYN_672059805,0.0,1633820.25,1,0,S03_01612,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.9767414837304792
S03_001613,133,CASH_OUT,77367.9,C247076328,91209.0,13841.1,C_SYN_337768593,0.0,77367.9,1,0,S03_01613,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.848248528105779
S03_001614,159,CASH_OUT,45921.55,C770499669,50000.0,4078.45,C_SYN_733592677,0.0,45921.55,1,0,S03_01614,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.9184310000000001
S03_001615,209,CASH_OUT,2183262.98,C598249913,2429975.1,246712.12,C_SYN_116184291,0.0,2183262.98,1,0,S03_01615,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.8984713382454
S03_001616,386,TRANSFER,41053.58,C382279946,50000.0,8946.42,C_SYN_644914644,0.0,41053.58,1,0,S03_01616,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.8210716
S03_001617,142,TRANSFER,45668.85,C772698439,50000.0,4331.15,C_SYN_769207871,0.0,45668.85,1,0,S03_01617,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.913377
S03_001618,13,TRANSFER,41753.56,C1743199394,50000.0,8246.44,C_SYN_961156241,0.0,41753.56,1,0,S03_01618,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.8350711999999999
S03_001619,26,TRANSFER,47530.57,C66758072,50000.0,2469.43,C_SYN_215769200,0.0,47530.57,1,0,S03_01619,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.9506114
S03_001620,289,TRANSFER,275735.75,C865779060,327136.13,51400.38,C_SYN_931941396,0.0,275735.75,1,0,S03_01620,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.8428777035419475
S03_001621,308,TRANSFER,43346.53,C576337433,50000.0,6653.47,C_SYN_204431849,0.0,43346.53,1,0,S03_01621,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.8669306
S03_001622,170,TRANSFER,148853.57,C876568662,178009.46,29155.89,C_SYN_491302935,0.0,148853.57,1,0,S03_01622,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.8362115698794885
S03_001623,217,TRANSFER,98263.32,C1872316886,106981.0,8717.68,C_SYN_356052443,0.0,98263.32,1,0,S03_01623,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.9185118852880418
S03_001624,171,CASH_OUT,3676073.53,C405779497,3854082.91,178009.38,C_SYN_324767910,0.0,3676073.53,1,0,S03_01624,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.9538127787707608
S03_001625,208,TRANSFER,283145.22,C535396332,295762.56,12617.34,C_SYN_490311754,0.0,283145.22,1,0,S03_01625,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.9573396308173691
S03_001626,324,TRANSFER,48826.85,C1926997095,50000.0,1173.15,C_SYN_646810051,0.0,48826.85,1,0,S03_01626,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.976537
S03_001627,613,TRANSFER,3979651.4,C2045729975,4773805.94,794154.54,C_SYN_206589099,0.0,3979651.4,1,0,S03_01627,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.8336433131171644
S03_001628,285,CASH_OUT,43288.3,C1176088034,50000.0,6711.7,C_SYN_334593217,0.0,43288.3,1,0,S03_01628,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.865766
S03_001629,337,TRANSFER,41039.55,C1300177180,50000.0,8960.45,C_SYN_423892806,0.0,41039.55,1,0,S03_01629,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.820791
S03_001630,146,TRANSFER,90471.21,C960951023,94612.0,4140.79,C_SYN_363469930,0.0,90471.21,1,0,S03_01630,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.9562339872320637
S03_001631,139,TRANSFER,45462.76,C1319023946,50000.0,4537.24,C_SYN_336080752,0.0,45462.76,1,0,S03_01631,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.9092552
S03_001632,284,TRANSFER,57558.81,C975496586,66886.0,9327.19,C_SYN_469865880,0.0,57558.81,1,0,S03_01632,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.8605509374159016
S03_001633,183,TRANSFER,588722.21,C908999302,639251.38,50529.17,C_SYN_924918107,0.0,588722.21,1,0,S03_01633,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.9209557122895846
S03_001634,332,CASH_OUT,44696.48,C534767225,50000.0,5303.52,C_SYN_136488243,0.0,44696.48,1,0,S03_01634,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.8939296000000001
S03_001635,333,TRANSFER,40233.06,C2079757486,50000.0,9766.94,C_SYN_331799184,0.0,40233.06,1,0,S03_01635,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.8046612
S03_001636,44,CASH_OUT,46794.39,C1571129713,50000.0,3205.61,C_SYN_502217616,0.0,46794.39,1,0,S03_01636,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.9358877999999999
S03_001637,141,CASH_OUT,41654.32,C1656654807,50000.0,8345.68,C_SYN_765038724,0.0,41654.32,1,0,S03_01637,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.8330864
S03_001638,388,CASH_OUT,46273.12,C1491031159,50000.0,3726.88,C_SYN_686102244,0.0,46273.12,1,0,S03_01638,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.9254624
S03_001639,138,TRANSFER,218265.63,C630754618,233551.0,15285.37,C_SYN_969099680,0.0,218265.63,1,0,S03_01639,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.9345523247599026
S03_001640,316,CASH_OUT,45731.39,C400386882,50000.0,4268.61,C_SYN_424714221,0.0,45731.39,1,0,S03_01640,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.9146278
S03_001641,103,CASH_OUT,43386.06,C1578879963,50000.0,6613.94,C_SYN_113072770,0.0,43386.06,1,0,S03_01641,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.8677212
S03_001642,261,CASH_OUT,48477.15,C2108116357,50000.0,1522.85,C_SYN_472029051,0.0,48477.15,1,0,S03_01642,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.969543
S03_001643,44,TRANSFER,183001.34,C2122837925,209418.51,26417.17,C_SYN_311090720,0.0,183001.34,1,0,S03_01643,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.8738546559232037
S03_001644,316,TRANSFER,102409.86,C649389569,121198.0,18788.14,C_SYN_861132877,0.0,102409.86,1,0,S03_01644,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.8449797851449694
S03_001645,372,CASH_OUT,268990.91,C646866748,309496.79,40505.88,C_SYN_702694626,0.0,268990.91,1,0,S03_01645,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.8691234245111233
S03_001646,189,CASH_OUT,44801.32,C2106414653,50000.0,5198.68,C_SYN_598337619,0.0,44801.32,1,0,S03_01646,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.8960264
S03_001647,282,TRANSFER,94012.63,C1231263633,106175.0,12162.37,C_SYN_394605691,0.0,94012.63,1,0,S03_01647,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.8854497763126914
S03_001648,245,TRANSFER,6113061.76,C1830596367,6311347.65,198285.89,C_SYN_613425430,0.0,6113061.76,1,0,S03_01648,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.9685826386065105
S03_001649,185,CASH_OUT,40513.85,C2015996863,50000.0,9486.15,C_SYN_230671025,0.0,40513.85,1,0,S03_01649,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.810277
S03_001650,533,TRANSFER,41797.03,C2018065665,50000.0,8202.97,C_SYN_107297881,0.0,41797.03,1,0,S03_01650,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.8359405999999999
S03_001651,354,TRANSFER,42751.32,C1558084314,50000.0,7248.68,C_SYN_752268485,0.0,42751.32,1,0,S03_01651,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.8550264
S03_001652,165,CASH_OUT,83981.98,C47583976,93589.0,9607.02,C_SYN_837352227,0.0,83981.98,1,0,S03_01652,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.8973488337304597
S03_001653,286,CASH_OUT,20248517.9,C1578322911,23484214.05,3235696.15,C_SYN_907933382,0.0,20248517.9,1,0,S03_01653,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.8622182482619638
S03_001654,411,CASH_OUT,59006.54,C545455653,65644.61,6638.07,C_SYN_949817000,0.0,59006.54,1,0,S03_01654,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.8988786741211502
S03_001655,412,CASH_OUT,44107.72,C1688703795,50000.0,5892.28,C_SYN_125222396,0.0,44107.72,1,0,S03_01655,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.8821544
S03_001656,45,CASH_OUT,1124997.35,C109935045,1277006.14,152008.79,C_SYN_289556482,0.0,1124997.35,1,0,S03_01656,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.8809647148603375
S03_001657,279,TRANSFER,40814.47,C443513104,50000.0,9185.53,C_SYN_156178284,0.0,40814.47,1,0,S03_01657,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.8162894
S03_001658,720,CASH_OUT,62605.41,C704415660,65124.0,2518.59,C_SYN_568067889,0.0,62605.41,1,0,S03_01658,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.9613262391744979
S03_001659,383,TRANSFER,3120678.61,C432319389,3734474.86,613796.25,C_SYN_781799272,0.0,3120678.61,1,0,S03_01659,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.8356405457232078
S03_001660,50,TRANSFER,47416.87,C778127192,56242.0,8825.13,C_SYN_105119641,0.0,47416.87,1,0,S03_01660,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.843086483410974
S03_001661,304,CASH_OUT,742216.16,C1437908041,914279.74,172063.58,C_SYN_356484416,0.0,742216.16,1,0,S03_01661,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.811804229633263
S03_001662,314,TRANSFER,43976.68,C373406229,50000.0,6023.32,C_SYN_297418556,0.0,43976.68,1,0,S03_01662,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.8795336
S03_001663,306,TRANSFER,857196.68,C786573995,915591.2,58394.52,C_SYN_720842387,0.0,857196.68,1,0,S03_01663,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.9362220606751136
S03_001664,183,TRANSFER,41172.86,C1454667460,50000.0,8827.14,C_SYN_347829773,0.0,41172.86,1,0,S03_01664,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.8234572
S03_001665,25,CASH_OUT,360798.06,C376681599,446811.0,86012.94,C_SYN_406372918,0.0,360798.06,1,0,S03_01665,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.8074959210941539
S03_001666,306,CASH_OUT,42278.81,C367557706,50000.0,7721.19,C_SYN_218453583,0.0,42278.81,1,0,S03_01666,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.8455762
S03_001667,165,CASH_OUT,98923.93,C1484232432,103300.0,4376.07,C_SYN_175785378,0.0,98923.93,1,0,S03_01667,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.9576372700871248
S03_001668,183,TRANSFER,114839.91,C936202653,143030.96,28191.05,C_SYN_536840347,0.0,114839.91,1,0,S03_01668,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.8029024625158079
S03_001669,255,CASH_OUT,336920.94,C362494650,356979.34,20058.4,C_SYN_809792459,0.0,336920.94,1,0,S03_01669,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.943810753866036
S03_001670,182,CASH_OUT,3704890.74,C965892445,4288091.0,583200.26,C_SYN_291990913,0.0,3704890.74,1,0,S03_01670,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.8639953629715414
S03_001671,185,TRANSFER,40223.74,C2042848062,50000.0,9776.26,C_SYN_326635144,0.0,40223.74,1,0,S03_01671,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.8044747999999999
S03_001672,144,CASH_OUT,47661.35,C1680736187,50000.0,2338.65,C_SYN_173724243,0.0,47661.35,1,0,S03_01672,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.9532269999999999
S03_001673,676,CASH_OUT,45953.2,C906840148,50000.0,4046.8,C_SYN_523255491,0.0,45953.2,1,0,S03_01673,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.919064
S03_001674,193,TRANSFER,43948.01,C340714133,50000.0,6051.99,C_SYN_660284521,0.0,43948.01,1,0,S03_01674,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.8789602000000001
S03_001675,194,CASH_OUT,43423.5,C313499564,52462.0,9038.5,C_SYN_276937412,0.0,43423.5,1,0,S03_01675,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.8277133925507987
S03_001676,254,CASH_OUT,40679.74,C1296128199,50000.0,9320.26,C_SYN_863082916,0.0,40679.74,1,0,S03_01676,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.8135948
S03_001677,238,TRANSFER,143907.88,C1682658195,176328.0,32420.12,C_SYN_485262524,0.0,143907.88,1,0,S03_01677,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.8161374257066376
S03_001678,404,TRANSFER,89765.7,C966574788,94959.3,5193.6,C_SYN_147301994,0.0,89765.7,1,0,S03_01678,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.9453070947237395
S03_001679,217,TRANSFER,275170.35,C1320362939,319213.0,44042.65,C_SYN_371288963,0.0,275170.35,1,0,S03_01679,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.8620273923681052
S03_001680,18,TRANSFER,1153612.42,C1829924936,1440773.85,287161.43,C_SYN_909376449,0.0,1153612.42,1,0,S03_01680,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.8006894489374581
S03_001681,101,CASH_OUT,41019.19,C1484937503,50000.0,8980.81,C_SYN_580365560,0.0,41019.19,1,0,S03_01681,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.8203838
S03_001682,166,CASH_OUT,46636.36,C1547790271,50000.0,3363.64,C_SYN_889793160,0.0,46636.36,1,0,S03_01682,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.9327272
S03_001683,316,TRANSFER,475847.64,C598122960,511396.0,35548.36,C_SYN_178678335,0.0,475847.64,1,0,S03_01683,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.9304876064732615
S03_001684,217,TRANSFER,40778.12,C326391647,50000.0,9221.88,C_SYN_957203992,0.0,40778.12,1,0,S03_01684,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.8155624
S03_001685,353,CASH_OUT,55197.8,C67112878,61126.0,5928.2,C_SYN_258255163,0.0,55197.8,1,0,S03_01685,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.9030167195628702
S03_001686,189,TRANSFER,67775.42,C940200457,81779.81,14004.39,C_SYN_251125278,0.0,67775.42,1,0,S03_01686,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.8287549212941434
S03_001687,398,CASH_OUT,5157286.45,C1305254809,5743557.86,586271.41,C_SYN_186395043,0.0,5157286.45,1,0,S03_01687,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.8979253932335244
S03_001688,15,TRANSFER,47931.68,C274471706,50000.0,2068.32,C_SYN_584646447,0.0,47931.68,1,0,S03_01688,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.9586336
S03_001689,396,TRANSFER,3898870.45,C1146871742,4124900.77,226030.32,C_SYN_544117707,0.0,3898870.45,1,0,S03_01689,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.945203452736634
S03_001690,189,TRANSFER,41412.26,C339876444,50000.0,8587.74,C_SYN_369351550,0.0,41412.26,1,0,S03_01690,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.8282452
S03_001691,333,TRANSFER,102287.5,C1773094976,126303.61,24016.11,C_SYN_324719124,0.0,102287.5,1,0,S03_01691,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.8098541284766129
S03_001692,261,CASH_OUT,83024.55,C1061022403,96893.0,13868.45,C_SYN_635784585,0.0,83024.55,1,0,S03_01692,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.8568684012260948
S03_001693,139,CASH_OUT,47245.84,C647220332,50000.0,2754.16,C_SYN_317090401,0.0,47245.84,1,0,S03_01693,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.9449167999999999
S03_001694,238,TRANSFER,42996.61,C57308937,50000.0,7003.39,C_SYN_557634124,0.0,42996.61,1,0,S03_01694,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.8599322
S03_001695,420,TRANSFER,455257.84,C1619712692,514922.0,59664.16,C_SYN_369915631,0.0,455257.84,1,0,S03_01695,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.8841297128497132
S03_001696,186,CASH_OUT,1685360.55,C406639854,2060939.23,375578.68,C_SYN_649170971,0.0,1685360.55,1,0,S03_01696,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.8177633408433882
S03_001697,173,CASH_OUT,43899.26,C1679190498,50000.0,6100.74,C_SYN_992975560,0.0,43899.26,1,0,S03_01697,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.8779852
S03_001698,261,TRANSFER,62163.85,C652890281,68942.9,6779.05,C_SYN_528481221,0.0,62163.85,1,0,S03_01698,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.9016715281776659
S03_001699,260,TRANSFER,47159.9,C1893889190,50000.0,2840.1,C_SYN_662130212,0.0,47159.9,1,0,S03_01699,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.943198
S03_001700,144,CASH_OUT,44819.24,C2109122748,50000.0,5180.76,C_SYN_519245442,0.0,44819.24,1,0,S03_01700,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.8963848
S03_001701,138,TRANSFER,1244011.85,C1735650436,1402809.08,158797.23,C_SYN_186881865,0.0,1244011.85,1,0,S03_01701,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.8868005402417269
S03_001702,235,TRANSFER,42106.92,C1553947575,50000.0,7893.08,C_SYN_175589151,0.0,42106.92,1,0,S03_01702,ACCOUNT_DRAINING,Transaction drains an unusually large proportion of the account balance,CRITICAL,0.8421384
