record_id,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,scenario_id,scenario_type,fraud_reason,severity,transaction_count_in_scenario,combined_scenario_amount,individual_amount_percentile,scenario_total_ratio
S05_001477,247,TRANSFER,16510.01,C456032116,22432282.92,22415772.91,C_SYN_484982924,0.0,16510.01,1,0,S05_00211,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,985472.89,6.45,0.043931011993495306
S05_001478,186,TRANSFER,184390.02,C1848015558,1713120.24,1528730.22,C_SYN_171839490,0.0,184390.02,1,0,S05_00212,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,968836.52,72.07,0.5655391240955743
S05_001479,186,TRANSFER,243051.63,C1848015558,1528730.22,1285678.59,C_SYN_865942807,0.0,243051.63,1,0,S05_00212,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,968836.52,95.0,0.6337524484863
S05_001480,187,TRANSFER,139844.34,C1848015558,1285678.59,1145834.25,C_SYN_892897259,0.0,139844.34,1,0,S05_00212,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,968836.52,54.66,0.7535604369051522
S05_001481,189,TRANSFER,52981.96,C1848015558,1145834.25,1092852.29,C_SYN_656849860,0.0,52981.96,1,0,S05_00212,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,968836.52,20.71,0.8455293773946799
S05_001482,192,TRANSFER,133176.27,C1848015558,1092852.29,959676.02,C_SYN_725151332,0.0,133176.27,1,0,S05_00212,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,968836.52,52.05,0.8865210137410244
S05_001483,196,TRANSFER,4449.12,C1848015558,959676.02,955226.9,C_SYN_394511429,0.0,4449.12,1,0,S05_00212,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,968836.52,1.74,1.0095454088766331
S05_001484,198,TRANSFER,210943.18,C1848015558,955226.9,744283.72,C_SYN_516200878,0.0,210943.18,1,0,S05_00212,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,968836.52,82.45,1.014247525901961
S05_001485,204,TRANSFER,209580.33,C418951348,1914469.09,1704888.76,C_SYN_845558099,0.0,209580.33,1,0,S05_00213,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,905882.34,81.92,0.47317679075194674
S05_001486,205,TRANSFER,197085.64,C418951348,1704888.76,1507803.12,C_SYN_523368586,0.0,197085.64,1,0,S05_00213,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,905882.34,77.03,0.5313439570098403
S05_001487,207,TRANSFER,238340.57,C418951348,1507803.12,1269462.55,C_SYN_849890083,0.0,238340.57,1,0,S05_00213,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,905882.34,93.16,0.600796170258621
S05_001488,208,TRANSFER,147110.21,C418951348,1269462.55,1122352.34,C_SYN_581162881,0.0,147110.21,1,0,S05_00213,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,905882.34,57.5,0.7135951667105106
S05_001489,209,TRANSFER,75945.83,C418951348,1122352.34,1046406.51,C_SYN_799498569,0.0,75945.83,1,0,S05_00213,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,905882.34,29.68,0.807128303398913
S05_001490,210,TRANSFER,16373.55,C418951348,1046406.51,1030032.96,C_SYN_299471593,0.0,16373.55,1,0,S05_00213,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,905882.34,6.4,0.8657078595583279
S05_001491,211,TRANSFER,21446.21,C418951348,1030032.96,1008586.75,C_SYN_701632198,0.0,21446.21,1,0,S05_00213,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,905882.34,8.38,0.8794692744589455
S05_001492,219,TRANSFER,204991.71,C1759834079,1874461.08,1669469.37,C_SYN_632719002,0.0,204991.71,1,0,S05_00214,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1015146.78,80.12,0.5415672754325739
S05_001493,220,TRANSFER,23824.26,C1759834079,1669469.37,1645645.11,C_SYN_835715079,0.0,23824.26,1,0,S05_00214,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1015146.78,9.31,0.6080655316245784
S05_001494,222,TRANSFER,191876.51,C1759834079,1645645.11,1453768.6,C_SYN_993571252,0.0,191876.51,1,0,S05_00214,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1015146.78,75.0,0.6168685908227199
S05_001495,223,TRANSFER,185425.93,C1759834079,1453768.6,1268342.67,C_SYN_274485870,0.0,185425.93,1,0,S05_00214,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1015146.78,72.48,0.6982863572648357
S05_001496,223,TRANSFER,158816.17,C1759834079,1268342.67,1109526.5,C_SYN_350672652,0.0,158816.17,1,0,S05_00214,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1015146.78,62.08,0.8003726469282944
S05_001497,223,TRANSFER,243051.63,C1759834079,1109526.5,866474.87,C_SYN_789776813,0.0,243051.63,1,0,S05_00214,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1015146.78,95.0,0.9149369393160055
S05_001498,226,TRANSFER,7160.57,C1759834079,866474.87,859314.3,C_SYN_296806741,0.0,7160.57,1,0,S05_00214,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1015146.78,2.8,1.171582483401971
S05_001499,51,TRANSFER,243051.63,C1094198316,2003466.73,1760415.1,C_SYN_789044830,0.0,243051.63,1,0,S05_00215,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,991575.17,95.0,0.49492969119582036
S05_001500,51,TRANSFER,233254.25,C1094198316,1760415.1,1527160.85,C_SYN_986212177,0.0,233254.25,1,0,S05_00215,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,991575.17,91.17,0.563262136299558
S05_001501,52,TRANSFER,194668.13,C1094198316,1527160.85,1332492.72,C_SYN_457582918,0.0,194668.13,1,0,S05_00215,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,991575.17,76.09,0.6492932096838391
S05_001502,54,TRANSFER,3489.05,C1094198316,1332492.72,1329003.67,C_SYN_534089750,0.0,3489.05,1,0,S05_00215,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,991575.17,1.36,0.7441505346460731
S05_001503,61,TRANSFER,71641.1,C1094198316,1329003.67,1257362.57,C_SYN_657782618,0.0,71641.1,1,0,S05_00215,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,991575.17,28.0,0.7461041623760152
S05_001504,61,TRANSFER,2419.38,C1094198316,1257362.57,1254943.19,C_SYN_824797883,0.0,2419.38,1,0,S05_00215,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,991575.17,0.95,0.7886151486122257
S05_001505,62,TRANSFER,243051.63,C1094198316,1254943.19,1011891.56,C_SYN_335808641,0.0,243051.63,1,0,S05_00215,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,991575.17,95.0,0.7901355040621402
S05_001506,20,TRANSFER,209609.88,C378138627,10768921.26,10559311.38,C_SYN_839893014,0.0,209609.88,1,0,S05_00216,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1180216.96,81.93,0.10959472462518498
S05_001507,20,TRANSFER,201389.22,C378138627,10559311.38,10357922.16,C_SYN_931116280,0.0,201389.22,1,0,S05_00216,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1180216.96,78.72,0.1117702582609132
S05_001508,21,TRANSFER,194859.52,C378138627,10357922.16,10163062.64,C_SYN_173965161,0.0,194859.52,1,0,S05_00216,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1180216.96,76.16,0.11394340889698286
S05_001509,24,TRANSFER,135186.98,C378138627,10163062.64,10027875.66,C_SYN_794762470,0.0,135186.98,1,0,S05_00216,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1180216.96,52.84,0.11612808085575274
S05_001510,25,TRANSFER,162486.09,C378138627,10027875.66,9865389.57,C_SYN_328856388,0.0,162486.09,1,0,S05_00216,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1180216.96,63.51,0.11769361727406978
S05_001511,25,TRANSFER,35987.52,C378138627,9865389.57,9829402.05,C_SYN_843694292,0.0,35987.52,1,0,S05_00216,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1180216.96,14.07,0.11963206841714208
S05_001512,26,TRANSFER,240697.75,C378138627,9829402.05,9588704.3,C_SYN_296989135,0.0,240697.75,1,0,S05_00216,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1180216.96,94.08,0.12007006672394684
S05_001513,693,TRANSFER,234879.94,C1825248094,1843793.67,1608913.73,C_SYN_222513905,0.0,234879.94,1,0,S05_00217,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1084935.78,91.81,0.5884258079701511
S05_001514,696,TRANSFER,2915.58,C1825248094,1608913.73,1605998.15,C_SYN_385071724,0.0,2915.58,1,0,S05_00217,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1084935.78,1.14,0.67432812572244
S05_001515,700,TRANSFER,19411.15,C1825248094,1605998.15,1586587.0,C_SYN_264383211,0.0,19411.15,1,0,S05_00217,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1084935.78,7.59,0.6755523223983789
S05_001516,701,TRANSFER,223489.96,C1825248094,1586587.0,1363097.04,C_SYN_527739844,0.0,223489.96,1,0,S05_00217,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1084935.78,87.35,0.6838173891504217
S05_001517,701,TRANSFER,243051.63,C1825248094,1363097.04,1120045.41,C_SYN_865025487,0.0,243051.63,1,0,S05_00217,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1084935.78,95.0,0.7959343672259753
S05_001518,702,TRANSFER,218111.7,C1825248094,1120045.41,901933.71,C_SYN_569218855,0.0,218111.7,1,0,S05_00217,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1084935.78,85.25,0.9686533870086572
S05_001519,703,TRANSFER,143075.82,C1825248094,901933.71,758857.89,C_SYN_134920637,0.0,143075.82,1,0,S05_00217,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1084935.78,55.92,1.2028996898231026
S05_001520,331,TRANSFER,243051.63,C349382087,2075344.45,1832292.82,C_SYN_820187396,0.0,243051.63,1,0,S05_00218,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,948067.34,95.0,0.4568240900926109
S05_001521,332,TRANSFER,230796.41,C349382087,1832292.82,1601496.41,C_SYN_387979382,0.0,230796.41,1,0,S05_00218,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,948067.34,90.21,0.5174213038721616
S05_001522,337,TRANSFER,107802.37,C349382087,1601496.41,1493694.04,C_SYN_998171503,0.0,107802.37,1,0,S05_00218,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,948067.34,42.14,0.5919884266240721
S05_001523,337,TRANSFER,141150.51,C349382087,1493694.04,1352543.53,C_SYN_510426816,0.0,141150.51,1,0,S05_00218,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,948067.34,55.17,0.6347132107456223
S05_001524,339,TRANSFER,12513.3,C349382087,1352543.53,1340030.23,C_SYN_263258865,0.0,12513.3,1,0,S05_00218,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,948067.34,4.89,0.7009514436847737
S05_001525,341,TRANSFER,46313.02,C349382087,1340030.23,1293717.21,C_SYN_833255601,0.0,46313.02,1,0,S05_00218,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,948067.34,18.1,0.7074969793778458
S05_001526,342,TRANSFER,166440.1,C349382087,1293717.21,1127277.11,C_SYN_159998014,0.0,166440.1,1,0,S05_00218,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,948067.34,65.06,0.7328242468073838
S05_001527,232,TRANSFER,169903.21,C1206532074,1909818.2,1739914.99,C_SYN_373413730,0.0,169903.21,1,0,S05_00219,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1161657.58,66.41,0.6082555816045737
S05_001528,233,TRANSFER,237113.7,C1206532074,1739914.99,1502801.29,C_SYN_673360699,0.0,237113.7,1,0,S05_00219,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1161657.58,92.68,0.6676519178675506
S05_001529,234,TRANSFER,66688.7,C1206532074,1502801.29,1436112.59,C_SYN_548685654,0.0,66688.7,1,0,S05_00219,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1161657.58,26.07,0.7729947982677071
S05_001530,234,TRANSFER,19539.27,C1206532074,1436112.59,1416573.32,C_SYN_266586836,0.0,19539.27,1,0,S05_00219,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1161657.58,7.64,0.8088903252355722
S05_001531,240,TRANSFER,243051.63,C1206532074,1416573.32,1173521.69,C_SYN_637051690,0.0,243051.63,1,0,S05_00219,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1161657.58,95.0,0.8200476202671952
S05_001532,241,TRANSFER,243051.63,C1206532074,1173521.69,930470.06,C_SYN_145356981,0.0,243051.63,1,0,S05_00219,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1161657.58,95.0,0.9898901655579967
S05_001533,242,TRANSFER,182309.44,C1206532074,930470.06,748160.62,C_SYN_239282227,0.0,182309.44,1,0,S05_00219,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1161657.58,71.26,1.2484631477556623
S05_001534,21,TRANSFER,135870.67,C2091094799,4273731.74,4137861.07,C_SYN_916618955,0.0,135870.67,1,0,S05_00220,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,906826.67,53.11,0.21218614671401906
S05_001535,22,TRANSFER,162548.99,C2091094799,4137861.07,3975312.08,C_SYN_270718319,0.0,162548.99,1,0,S05_00220,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,906826.67,63.53,0.21915348404870444
S05_001536,24,TRANSFER,168718.16,C2091094799,3975312.08,3806593.92,C_SYN_125563204,0.0,168718.16,1,0,S05_00220,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,906826.67,65.95,0.22811458616350946
S05_001537,24,TRANSFER,51832.13,C2091094799,3806593.92,3754761.79,C_SYN_703487201,0.0,51832.13,1,0,S05_00220,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,906826.67,20.26,0.23822521893798435
S05_001538,27,TRANSFER,139940.5,C2091094799,3754761.79,3614821.29,C_SYN_618653289,0.0,139940.5,1,0,S05_00220,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,906826.67,54.7,0.2415137685738514
S05_001539,29,TRANSFER,6342.16,C2091094799,3614821.29,3608479.13,C_SYN_768922141,0.0,6342.16,1,0,S05_00220,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,906826.67,2.48,0.2508634859788601
S05_001540,31,TRANSFER,241574.06,C2091094799,3608479.13,3366905.07,C_SYN_384874170,0.0,241574.06,1,0,S05_00220,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,906826.67,94.42,0.25130439648683794
S05_001541,381,TRANSFER,189483.25,C2061342391,2077332.83,1887849.58,C_SYN_404805555,0.0,189483.25,1,0,S05_00221,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,938809.94,74.06,0.45193044005374905
S05_001542,382,TRANSFER,1000.0,C2061342391,1887849.58,1886849.58,C_SYN_134137503,0.0,1000.0,1,0,S05_00221,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,938809.94,0.39,0.4972906474889805
S05_001543,383,TRANSFER,58883.7,C2061342391,1886849.58,1827965.88,C_SYN_666808224,0.0,58883.7,1,0,S05_00221,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,938809.94,23.02,0.4975542035523573
S05_001544,386,TRANSFER,213131.66,C2061342391,1827965.88,1614834.22,C_SYN_753393274,0.0,213131.66,1,0,S05_00221,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,938809.94,83.31,0.5135817633532634
S05_001545,386,TRANSFER,243051.63,C2061342391,1614834.22,1371782.59,C_SYN_316278485,0.0,243051.63,1,0,S05_00221,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,938809.94,95.0,0.5813661417207272
S05_001546,387,TRANSFER,5193.37,C2061342391,1371782.59,1366589.22,C_SYN_245835882,0.0,5193.37,1,0,S05_00221,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,938809.94,2.03,0.684372251728315
S05_001547,390,TRANSFER,228066.33,C2061342391,1366589.22,1138522.89,C_SYN_108411402,0.0,228066.33,1,0,S05_00221,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,938809.94,89.14,0.6869730320278686
S05_001548,43,TRANSFER,172620.87,C2043780853,1504077.65,1331456.78,C_SYN_531103886,0.0,172620.87,1,0,S05_00222,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,940048.53,67.47,0.6249999991689259
S05_001549,44,TRANSFER,243051.63,C2043780853,1331456.78,1088405.15,C_SYN_462762973,0.0,243051.63,1,0,S05_00222,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,940048.53,95.0,0.7060300748177496
S05_001550,45,TRANSFER,8685.07,C2043780853,1088405.15,1079720.08,C_SYN_622049218,0.0,8685.07,1,0,S05_00222,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,940048.53,3.39,0.8636935703584278
S05_001551,45,TRANSFER,31131.61,C2043780853,1079720.08,1048588.47,C_SYN_790563483,0.0,31131.61,1,0,S05_00222,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,940048.53,12.17,0.8706409627947272
S05_001552,47,TRANSFER,213339.84,C2043780853,1048588.47,835248.63,C_SYN_359917502,0.0,213339.84,1,0,S05_00222,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,940048.53,83.39,0.8964894778978449
S05_001553,47,TRANSFER,155722.57,C2043780853,835248.63,679526.06,C_SYN_740175197,0.0,155722.57,1,0,S05_00222,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,940048.53,60.87,1.125471501820961
S05_001554,49,TRANSFER,115496.94,C2043780853,679526.06,564029.12,C_SYN_681304803,0.0,115496.94,1,0,S05_00222,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,940048.53,45.14,1.383388489913102
S05_001555,688,TRANSFER,222477.16,C1015376376,1580887.25,1358410.09,C_SYN_995130399,0.0,222477.16,1,0,S05_00223,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,988054.53,86.96,0.6249999992093048
S05_001556,691,TRANSFER,48448.29,C1015376376,1358410.09,1309961.8,C_SYN_304476718,0.0,48448.29,1,0,S05_00223,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,988054.53,18.94,0.7273610062775667
S05_001557,695,TRANSFER,241806.88,C1015376376,1309961.8,1068154.92,C_SYN_460515511,0.0,241806.88,1,0,S05_00223,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,988054.53,94.51,0.754262093749604
S05_001558,697,TRANSFER,236710.13,C1015376376,1068154.92,831444.79,C_SYN_240130393,0.0,236710.13,1,0,S05_00223,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,988054.53,92.52,0.925010512520038
S05_001559,697,TRANSFER,187451.2,C1015376376,831444.79,643993.59,C_SYN_463670065,0.0,187451.2,1,0,S05_00223,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,988054.53,73.27,1.188358555954148
S05_001560,699,TRANSFER,20053.17,C1015376376,643993.59,623940.42,C_SYN_422722146,0.0,20053.17,1,0,S05_00223,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,988054.53,7.84,1.534261435738825
S05_001561,699,TRANSFER,31107.7,C1015376376,623940.42,592832.72,C_SYN_497431737,0.0,31107.7,1,0,S05_00223,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,988054.53,12.16,1.5835719218190736
S05_001562,602,TRANSFER,216454.21,C793421943,1781853.15,1565398.94,C_SYN_170116181,0.0,216454.21,1,0,S05_00224,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,975975.38,84.6,0.5477305354821187
S05_001563,604,TRANSFER,139597.63,C793421943,1565398.94,1425801.31,C_SYN_916745581,0.0,139597.63,1,0,S05_00224,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,975975.38,54.56,0.6234675104609436
S05_001564,605,TRANSFER,1000.0,C793421943,1425801.31,1424801.31,C_SYN_381146539,0.0,1000.0,1,0,S05_00224,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,975975.38,0.39,0.6845100878747263
S05_001565,605,TRANSFER,202192.15,C793421943,1424801.31,1222609.16,C_SYN_313313081,0.0,202192.15,1,0,S05_00224,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,975975.38,79.03,0.684990512817538
S05_001566,607,TRANSFER,133635.12,C793421943,1222609.16,1088974.04,C_SYN_453510231,0.0,133635.12,1,0,S05_00224,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,975975.38,52.23,0.7982725894185188
S05_001567,607,TRANSFER,60589.91,C793421943,1088974.04,1028384.13,C_SYN_570763933,0.0,60589.91,1,0,S05_00224,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,975975.38,23.68,0.8962338349222723
S05_001568,610,TRANSFER,222506.36,C793421943,1028384.13,805877.77,C_SYN_289615111,0.0,222506.36,1,0,S05_00224,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,975975.38,86.97,0.949037768601116
S05_001569,218,TRANSFER,226185.94,C929386971,1937362.12,1711176.18,C_SYN_368801245,0.0,226185.94,1,0,S05_00225,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1074302.85,88.41,0.5545183519950313
S05_001570,220,TRANSFER,48887.37,C929386971,1711176.18,1662288.81,C_SYN_826248028,0.0,48887.37,1,0,S05_00225,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1074302.85,19.11,0.6278154538125935
S05_001571,220,TRANSFER,187058.32,C929386971,1662288.81,1475230.49,C_SYN_109008677,0.0,187058.32,1,0,S05_00225,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1074302.85,73.11,0.6462793008875516
S05_001572,220,TRANSFER,19164.2,C929386971,1475230.49,1456066.29,C_SYN_881539757,0.0,19164.2,1,0,S05_00225,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1074302.85,7.49,0.7282271192754429
S05_001573,221,TRANSFER,139452.04,C929386971,1456066.29,1316614.25,C_SYN_933113321,0.0,139452.04,1,0,S05_00225,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1074302.85,54.51,0.7378117722923179
S05_001574,222,TRANSFER,237807.02,C929386971,1316614.25,1078807.23,C_SYN_996401528,0.0,237807.02,1,0,S05_00225,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1074302.85,92.95,0.815958698608951
S05_001575,222,TRANSFER,215747.96,C929386971,1078807.23,863059.27,C_SYN_751124272,0.0,215747.96,1,0,S05_00225,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1074302.85,84.33,0.9958246664698382
S05_001576,180,TRANSFER,132690.64,C571282389,2023652.54,1890961.9,C_SYN_196430981,0.0,132690.64,1,0,S05_00226,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,947642.41,51.86,0.46828316189102304
S05_001577,182,TRANSFER,179055.42,C571282389,1890961.9,1711906.48,C_SYN_844072115,0.0,179055.42,1,0,S05_00226,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,947642.41,69.99,0.5011430478847829
