record_id,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,scenario_id,scenario_type,fraud_reason,severity,is_legitimate_counterexample,transaction_position,transaction_count_in_scenario,historical_pattern,balance_usage_ratio
L03_001642,422,TRANSFER,579328.74,C1417970575,8783233.02,8203904.28,C1169315321,0.0,579328.74,0,0,L03_00329,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,2,5,NORMAL,0.066
L03_001643,441,TRANSFER,370948.53,C1417970575,8203904.28,7832955.75,C1169315321,0.0,370948.53,0,0,L03_00329,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,3,5,NORMAL,0.0452
L03_001644,483,TRANSFER,801344.68,C1417970575,7832955.75,7031611.07,C1169315321,0.0,801344.68,0,0,L03_00329,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,4,5,NORMAL,0.1023
L03_001645,536,TRANSFER,2109483.32,C1417970575,7031611.07,4922127.75,C1169315321,0.0,2109483.32,0,0,L03_00329,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,5,5,NORMAL,0.3
L03_001646,404,TRANSFER,296825.86,C1914813758,7382892.25,7086066.39,C1509817977,0.0,296825.86,0,0,L03_00330,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,1,5,NORMAL,0.0402
L03_001647,439,TRANSFER,713210.48,C1914813758,7086066.39,6372855.91,C1509817977,0.0,713210.48,0,0,L03_00330,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,2,5,NORMAL,0.1006
L03_001648,466,TRANSFER,707817.72,C1914813758,6372855.91,5665038.19,C1509817977,0.0,707817.72,0,0,L03_00330,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,3,5,NORMAL,0.1111
L03_001649,487,TRANSFER,335082.02,C1914813758,5665038.19,5329956.17,C1509817977,0.0,335082.02,0,0,L03_00330,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,4,5,NORMAL,0.0591
L03_001650,506,TRANSFER,1598986.85,C1914813758,5329956.17,3730969.32,C1509817977,0.0,1598986.85,0,0,L03_00330,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,5,5,NORMAL,0.3
L03_001651,354,TRANSFER,639709.25,C1624313265,9589391.91,8949682.66,C480710164,0.0,639709.25,0,0,L03_00331,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,1,5,NORMAL,0.0667
L03_001652,397,TRANSFER,668699.03,C1624313265,8949682.66,8280983.63,C480710164,0.0,668699.03,0,0,L03_00331,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,2,5,NORMAL,0.0747
L03_001653,433,TRANSFER,511175.58,C1624313265,8280983.63,7769808.05,C480710164,0.0,511175.58,0,0,L03_00331,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,3,5,NORMAL,0.0617
L03_001654,451,TRANSFER,340954.21,C1624313265,7769808.05,7428853.84,C480710164,0.0,340954.21,0,0,L03_00331,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,4,5,NORMAL,0.0439
L03_001655,498,TRANSFER,2228656.15,C1624313265,7428853.84,5200197.69,C480710164,0.0,2228656.15,0,0,L03_00331,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,5,5,NORMAL,0.3
L03_001656,336,TRANSFER,427772.71,C1074689208,18555171.34,18127398.63,C741705862,0.0,427772.71,0,0,L03_00332,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,1,5,NORMAL,0.0231
L03_001657,364,TRANSFER,715495.3,C1074689208,18127398.63,17411903.33,C741705862,0.0,715495.3,0,0,L03_00332,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,2,5,NORMAL,0.0395
L03_001658,391,TRANSFER,648786.64,C1074689208,17411903.33,16763116.69,C741705862,0.0,648786.64,0,0,L03_00332,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,3,5,NORMAL,0.0373
L03_001659,437,TRANSFER,813547.74,C1074689208,16763116.69,15949568.95,C741705862,0.0,813547.74,0,0,L03_00332,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,4,5,NORMAL,0.0485
L03_001660,454,TRANSFER,4784870.69,C1074689208,15949568.95,11164698.27,C741705862,0.0,4784870.69,0,0,L03_00332,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,5,5,NORMAL,0.3
L03_001661,412,TRANSFER,754730.97,C1729637030,10665869.75,9911138.78,C1104070576,0.0,754730.97,0,0,L03_00333,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,1,5,NORMAL,0.0708
L03_001662,435,TRANSFER,532202.54,C1729637030,9911138.78,9378936.23,C1104070576,0.0,532202.54,0,0,L03_00333,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,2,5,NORMAL,0.0537
L03_001663,486,TRANSFER,386383.74,C1729637030,9378936.23,8992552.49,C1104070576,0.0,386383.74,0,0,L03_00333,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,3,5,NORMAL,0.0412
L03_001664,517,TRANSFER,724514.19,C1729637030,8992552.49,8268038.3,C1104070576,0.0,724514.19,0,0,L03_00333,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,4,5,NORMAL,0.0806
L03_001665,560,TRANSFER,2480411.49,C1729637030,8268038.3,5787626.81,C1104070576,0.0,2480411.49,0,0,L03_00333,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,5,5,NORMAL,0.3
L03_001666,349,TRANSFER,644358.35,C1006987138,15868030.17,15223671.82,C1453434764,0.0,644358.35,0,0,L03_00334,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,1,5,NORMAL,0.0406
L03_001667,379,TRANSFER,469095.24,C1006987138,15223671.82,14754576.58,C1453434764,0.0,469095.24,0,0,L03_00334,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,2,5,NORMAL,0.0308
L03_001668,438,TRANSFER,695023.84,C1006987138,14754576.58,14059552.74,C1453434764,0.0,695023.84,0,0,L03_00334,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,3,5,NORMAL,0.0471
L03_001669,461,TRANSFER,612715.75,C1006987138,14059552.74,13446836.99,C1453434764,0.0,612715.75,0,0,L03_00334,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,4,5,NORMAL,0.0436
L03_001670,502,TRANSFER,4034051.1,C1006987138,13446836.99,9412785.89,C1453434764,0.0,4034051.1,0,0,L03_00334,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,5,5,NORMAL,0.3
L03_001671,321,TRANSFER,742902.7,C1027899487,8787531.52,8044628.82,C106014281,0.0,742902.7,0,0,L03_00335,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,1,5,NORMAL,0.0845
L03_001672,380,TRANSFER,713821.54,C1027899487,8044628.82,7330807.28,C106014281,0.0,713821.54,0,0,L03_00335,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,2,5,NORMAL,0.0887
L03_001673,431,TRANSFER,352775.37,C1027899487,7330807.28,6978031.91,C106014281,0.0,352775.37,0,0,L03_00335,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,3,5,NORMAL,0.0481
L03_001674,452,TRANSFER,354324.03,C1027899487,6978031.91,6623707.88,C106014281,0.0,354324.03,0,0,L03_00335,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,4,5,NORMAL,0.0508
L03_001675,490,TRANSFER,1987112.37,C1027899487,6623707.88,4636595.52,C106014281,0.0,1987112.37,0,0,L03_00335,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,5,5,NORMAL,0.3
L03_001676,341,TRANSFER,649223.53,C193547920,17202804.45,16553580.92,C604591490,0.0,649223.53,0,0,L03_00336,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,1,5,NORMAL,0.0377
L03_001677,361,TRANSFER,450027.28,C193547920,16553580.92,16103553.64,C604591490,0.0,450027.28,0,0,L03_00336,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,2,5,NORMAL,0.0272
L03_001678,399,TRANSFER,766681.81,C193547920,16103553.64,15336871.83,C604591490,0.0,766681.81,0,0,L03_00336,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,3,5,NORMAL,0.0476
L03_001679,435,TRANSFER,652569.09,C193547920,15336871.83,14684302.74,C604591490,0.0,652569.09,0,0,L03_00336,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,4,5,NORMAL,0.0425
L03_001680,463,TRANSFER,4405290.82,C193547920,14684302.74,10279011.92,C604591490,0.0,4405290.82,0,0,L03_00336,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,5,5,NORMAL,0.3
L03_001681,344,TRANSFER,424809.54,C358207002,7120758.28,6695948.74,C1161885898,0.0,424809.54,0,0,L03_00337,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,1,5,NORMAL,0.0597
L03_001682,360,TRANSFER,366755.63,C358207002,6695948.74,6329193.11,C1161885898,0.0,366755.63,0,0,L03_00337,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,2,5,NORMAL,0.0548
L03_001683,395,TRANSFER,586356.49,C358207002,6329193.11,5742836.62,C1161885898,0.0,586356.49,0,0,L03_00337,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,3,5,NORMAL,0.0926
L03_001684,444,TRANSFER,409047.84,C358207002,5742836.62,5333788.78,C1161885898,0.0,409047.84,0,0,L03_00337,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,4,5,NORMAL,0.0712
L03_001685,462,TRANSFER,1600136.64,C358207002,5333788.78,3733652.15,C1161885898,0.0,1600136.64,0,0,L03_00337,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,5,5,NORMAL,0.3
L03_001686,376,TRANSFER,808795.79,C264560663,18846790.84,18037995.06,C1137320932,0.0,808795.79,0,0,L03_00338,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,1,5,NORMAL,0.0429
L03_001687,394,TRANSFER,375757.7,C264560663,18037995.06,17662237.36,C1137320932,0.0,375757.7,0,0,L03_00338,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,2,5,NORMAL,0.0208
L03_001688,417,TRANSFER,873861.89,C264560663,17662237.36,16788375.46,C1137320932,0.0,873861.89,0,0,L03_00338,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,3,5,NORMAL,0.0495
L03_001689,433,TRANSFER,506111.85,C264560663,16788375.46,16282263.62,C1137320932,0.0,506111.85,0,0,L03_00338,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,4,5,NORMAL,0.0301
L03_001690,449,TRANSFER,4884679.08,C264560663,16282263.62,11397584.53,C1137320932,0.0,4884679.08,0,0,L03_00338,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,5,5,NORMAL,0.3
L03_001691,222,TRANSFER,616019.94,C206224518,7760096.58,7144076.64,C1111972157,0.0,616019.94,0,0,L03_00339,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,1,5,NORMAL,0.0794
L03_001692,258,TRANSFER,766091.99,C206224518,7144076.64,6377984.65,C1111972157,0.0,766091.99,0,0,L03_00339,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,2,5,NORMAL,0.1072
L03_001693,317,TRANSFER,669341.49,C206224518,6377984.65,5708643.16,C1111972157,0.0,669341.49,0,0,L03_00339,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,3,5,NORMAL,0.1049
L03_001694,361,TRANSFER,364067.41,C206224518,5708643.16,5344575.75,C1111972157,0.0,364067.41,0,0,L03_00339,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,4,5,NORMAL,0.0638
L03_001695,387,TRANSFER,1603372.72,C206224518,5344575.75,3741203.03,C1111972157,0.0,1603372.72,0,0,L03_00339,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,5,5,NORMAL,0.3
L03_001696,330,TRANSFER,576551.46,C1443180487,18143856.06,17567304.6,C1616460822,0.0,576551.46,0,0,L03_00340,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,1,5,NORMAL,0.0318
L03_001697,368,TRANSFER,329978.76,C1443180487,17567304.6,17237325.84,C1616460822,0.0,329978.76,0,0,L03_00340,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,2,5,NORMAL,0.0188
L03_001698,392,TRANSFER,645118.97,C1443180487,17237325.84,16592206.87,C1616460822,0.0,645118.97,0,0,L03_00340,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,3,5,NORMAL,0.0374
L03_001699,452,TRANSFER,544254.85,C1443180487,16592206.87,16047952.02,C1616460822,0.0,544254.85,0,0,L03_00340,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,4,5,NORMAL,0.0328
L03_001700,507,TRANSFER,4814385.61,C1443180487,16047952.02,11233566.41,C1616460822,0.0,4814385.61,0,0,L03_00340,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,5,5,NORMAL,0.3
L03_001701,68,TRANSFER,473171.8,C812012253,9078639.36,8605467.56,C257761496,0.0,473171.8,0,0,L03_00341,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,1,5,NORMAL,0.0521
L03_001702,92,TRANSFER,410015.48,C812012253,8605467.56,8195452.08,C257761496,0.0,410015.48,0,0,L03_00341,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,2,5,NORMAL,0.0476
L03_001703,107,TRANSFER,785227.53,C812012253,8195452.08,7410224.55,C257761496,0.0,785227.53,0,0,L03_00341,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,3,5,NORMAL,0.0958
L03_001704,161,TRANSFER,461958.18,C812012253,7410224.55,6948266.37,C257761496,0.0,461958.18,0,0,L03_00341,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,4,5,NORMAL,0.0623
L03_001705,178,TRANSFER,2084479.91,C812012253,6948266.37,4863786.46,C257761496,0.0,2084479.91,0,0,L03_00341,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,5,5,NORMAL,0.3
L03_001706,360,TRANSFER,661926.86,C2552895,18136924.89,17474998.03,C553162522,0.0,661926.86,0,0,L03_00342,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,1,5,NORMAL,0.0365
L03_001707,412,TRANSFER,498793.0,C2552895,17474998.03,16976205.03,C553162522,0.0,498793.0,0,0,L03_00342,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,2,5,NORMAL,0.0285
L03_001708,447,TRANSFER,853238.33,C2552895,16976205.03,16122966.7,C553162522,0.0,853238.33,0,0,L03_00342,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,3,5,NORMAL,0.0503
L03_001709,499,TRANSFER,506495.86,C2552895,16122966.7,15616470.84,C553162522,0.0,506495.86,0,0,L03_00342,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,4,5,NORMAL,0.0314
L03_001710,519,TRANSFER,4684941.25,C2552895,15616470.84,10931529.59,C553162522,0.0,4684941.25,0,0,L03_00342,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,5,5,NORMAL,0.3
L03_001711,344,TRANSFER,328793.32,C385490956,17470821.32,17142028.0,C1487890981,0.0,328793.32,0,0,L03_00343,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,1,5,NORMAL,0.0188
L03_001712,359,TRANSFER,480570.36,C385490956,17142028.0,16661457.64,C1487890981,0.0,480570.36,0,0,L03_00343,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,2,5,NORMAL,0.028
L03_001713,401,TRANSFER,752082.33,C385490956,16661457.64,15909375.31,C1487890981,0.0,752082.33,0,0,L03_00343,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,3,5,NORMAL,0.0451
L03_001714,449,TRANSFER,310104.24,C385490956,15909375.31,15599271.07,C1487890981,0.0,310104.24,0,0,L03_00343,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,4,5,NORMAL,0.0195
L03_001715,493,TRANSFER,4679781.32,C385490956,15599271.07,10919489.75,C1487890981,0.0,4679781.32,0,0,L03_00343,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,5,5,NORMAL,0.3
L03_001716,392,TRANSFER,788757.98,C1061201249,8317457.16,7528699.18,C1425885992,0.0,788757.98,0,0,L03_00344,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,1,5,NORMAL,0.0948
L03_001717,450,TRANSFER,538440.19,C1061201249,7528699.18,6990258.99,C1425885992,0.0,538440.19,0,0,L03_00344,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,2,5,NORMAL,0.0715
L03_001718,491,TRANSFER,784381.38,C1061201249,6990258.99,6205877.61,C1425885992,0.0,784381.38,0,0,L03_00344,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,3,5,NORMAL,0.1122
L03_001719,530,TRANSFER,512713.21,C1061201249,6205877.61,5693164.4,C1425885992,0.0,512713.21,0,0,L03_00344,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,4,5,NORMAL,0.0826
L03_001720,562,TRANSFER,1707949.32,C1061201249,5693164.4,3985215.08,C1425885992,0.0,1707949.32,0,0,L03_00344,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,5,5,NORMAL,0.3
L03_001721,561,TRANSFER,772246.33,C551041149,8521641.31,7749394.98,C1170129837,0.0,772246.33,0,0,L03_00345,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,1,5,NORMAL,0.0906
L03_001722,592,TRANSFER,310640.5,C551041149,7749394.98,7438754.48,C1170129837,0.0,310640.5,0,0,L03_00345,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,2,5,NORMAL,0.0401
L03_001723,615,TRANSFER,856882.39,C551041149,7438754.48,6581872.09,C1170129837,0.0,856882.39,0,0,L03_00345,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,3,5,NORMAL,0.1152
L03_001724,648,TRANSFER,840724.78,C551041149,6581872.09,5741147.31,C1170129837,0.0,840724.78,0,0,L03_00345,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,4,5,NORMAL,0.1277
L03_001725,683,TRANSFER,1722344.19,C551041149,5741147.31,4018803.12,C1170129837,0.0,1722344.19,0,0,L03_00345,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,5,5,NORMAL,0.3
L03_001726,228,TRANSFER,563265.74,C1965989909,8115221.19,7551955.45,C1383273534,0.0,563265.74,0,0,L03_00346,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,1,5,NORMAL,0.0694
L03_001727,243,TRANSFER,368738.06,C1965989909,7551955.45,7183217.39,C1383273534,0.0,368738.06,0,0,L03_00346,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,2,5,NORMAL,0.0488
L03_001728,297,TRANSFER,637478.12,C1965989909,7183217.39,6545739.27,C1383273534,0.0,637478.12,0,0,L03_00346,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,3,5,NORMAL,0.0887
L03_001729,333,TRANSFER,557548.44,C1965989909,6545739.27,5988190.83,C1383273534,0.0,557548.44,0,0,L03_00346,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,4,5,NORMAL,0.0852
L03_001730,387,TRANSFER,1796457.25,C1965989909,5988190.83,4191733.58,C1383273534,0.0,1796457.25,0,0,L03_00346,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,5,5,NORMAL,0.3
L03_001731,290,TRANSFER,741550.86,C1269946061,7599536.1,6857985.24,C783229747,0.0,741550.86,0,0,L03_00347,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,1,5,NORMAL,0.0976
L03_001732,332,TRANSFER,379695.1,C1269946061,6857985.24,6478290.14,C783229747,0.0,379695.1,0,0,L03_00347,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,2,5,NORMAL,0.0554
L03_001733,375,TRANSFER,334622.58,C1269946061,6478290.14,6143667.56,C783229747,0.0,334622.58,0,0,L03_00347,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,3,5,NORMAL,0.0517
L03_001734,400,TRANSFER,317416.13,C1269946061,6143667.56,5826251.43,C783229747,0.0,317416.13,0,0,L03_00347,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,4,5,NORMAL,0.0517
L03_001735,451,TRANSFER,1747875.43,C1269946061,5826251.43,4078376.0,C783229747,0.0,1747875.43,0,0,L03_00347,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,5,5,NORMAL,0.3
L03_001736,396,TRANSFER,348143.78,C1467146776,11720966.29,11372822.51,C490611524,0.0,348143.78,0,0,L03_00348,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,1,5,NORMAL,0.0297
L03_001737,423,TRANSFER,377611.02,C1467146776,11372822.51,10995211.49,C490611524,0.0,377611.02,0,0,L03_00348,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,2,5,NORMAL,0.0332
L03_001738,462,TRANSFER,644433.77,C1467146776,10995211.49,10350777.72,C490611524,0.0,644433.77,0,0,L03_00348,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,3,5,NORMAL,0.0586
L03_001739,507,TRANSFER,666834.19,C1467146776,10350777.72,9683943.54,C490611524,0.0,666834.19,0,0,L03_00348,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,4,5,NORMAL,0.0644
L03_001740,532,TRANSFER,2905183.06,C1467146776,9683943.54,6778760.47,C490611524,0.0,2905183.06,0,0,L03_00348,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,5,5,NORMAL,0.3
L03_001741,355,TRANSFER,439217.74,C1106395261,12492469.83,12053252.09,C1295333897,0.0,439217.74,0,0,L03_00349,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,1,5,NORMAL,0.0352
L03_001742,387,TRANSFER,368933.82,C1106395261,12053252.09,11684318.27,C1295333897,0.0,368933.82,0,0,L03_00349,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,2,5,NORMAL,0.0306
L03_001743,420,TRANSFER,340594.15,C1106395261,11684318.27,11343724.12,C1295333897,0.0,340594.15,0,0,L03_00349,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,3,5,NORMAL,0.0291
L03_001744,477,TRANSFER,690645.38,C1106395261,11343724.12,10653078.74,C1295333897,0.0,690645.38,0,0,L03_00349,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,4,5,NORMAL,0.0609
L03_001745,536,TRANSFER,3195923.62,C1106395261,10653078.74,7457155.12,C1295333897,0.0,3195923.62,0,0,L03_00349,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,5,5,NORMAL,0.3
L03_001746,314,TRANSFER,708405.62,C262929963,14946461.0,14238055.38,C653593128,0.0,708405.62,0,0,L03_00350,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,1,5,NORMAL,0.0474
L03_001747,370,TRANSFER,694977.7,C262929963,14238055.38,13543077.68,C653593128,0.0,694977.7,0,0,L03_00350,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,2,5,NORMAL,0.0488
L03_001748,422,TRANSFER,431439.07,C262929963,13543077.68,13111638.61,C653593128,0.0,431439.07,0,0,L03_00350,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,3,5,NORMAL,0.0319
L03_001749,473,TRANSFER,741164.27,C262929963,13111638.61,12370474.34,C653593128,0.0,741164.27,0,0,L03_00350,LEGITIMATE_HIGH_VALUE_HISTORY,High-value transaction consistent with normal historical account behavior,NONE,1,4,5,NORMAL,0.0565
