record_id,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,scenario_id,scenario_type,fraud_reason,severity,is_new_beneficiary,historical_max_amount,amount_vs_historical_max,balance_usage_ratio
S04_002216,26,TRANSFER,127501.32,C1381887524,352555.37,225054.05,C_SYN_725821171,0.0,127501.32,1,0,S04_02216,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,32899.58,3.88,0.3616490652234286
S04_002217,209,TRANSFER,1343249.71,C1187129899,3229434.07,1886184.36,C_SYN_449568757,0.0,1343249.71,1,0,S04_02217,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,237168.0,5.66,0.4159396602885285
S04_002218,196,TRANSFER,51058.61,C913279219,127448.5,76389.89,C_SYN_127566658,0.0,51058.61,1,0,S04_02218,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,10000.0,5.11,0.40062150594161566
S04_002219,289,TRANSFER,1151443.57,C1206870656,2657293.13,1505849.56,C_SYN_670871639,0.0,1151443.57,1,0,S04_02219,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,292612.2,3.94,0.4333144721598705
S04_002220,165,TRANSFER,1093532.33,C420716498,2649486.8,1555954.47,C_SYN_203038817,0.0,1093532.33,1,0,S04_02220,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,274491.43,3.98,0.4127336395863532
S04_002221,692,TRANSFER,1525086.46,C1248108922,4357477.54,2832391.08,C_SYN_591692167,0.0,1525086.46,1,0,S04_02221,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,270434.45,5.64,0.3499929594588341
S04_002222,260,TRANSFER,812924.58,C74477600,1632600.37,819675.79,C_SYN_153207428,0.0,812924.58,1,0,S04_02222,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,228059.79,3.56,0.49793237520826966
S04_002223,349,TRANSFER,47621.0,C1599689988,104812.58,57191.58,C_SYN_680271508,0.0,47621.0,1,0,S04_02223,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,10000.0,4.76,0.4543443163024896
S04_002224,17,TRANSFER,114738.84,C666668616,251809.26,137070.42,C_SYN_436328722,0.0,114738.84,1,0,S04_02224,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,20002.61,5.74,0.4556577466611037
S04_002225,217,TRANSFER,148878.69,C546494689,348763.04,199884.35,C_SYN_652276142,0.0,148878.69,1,0,S04_02225,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,25363.97,5.87,0.4268763398782165
S04_002226,329,TRANSFER,1047327.38,C404514753,3113997.71,2066670.33,C_SYN_102125542,0.0,1047327.38,1,0,S04_02226,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,290920.33,3.6,0.3363288857396109
S04_002227,133,TRANSFER,55941.42,C1732809826,115634.7,59693.28,C_SYN_491709906,0.0,55941.42,1,0,S04_02227,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,10000.0,5.59,0.4837771015101868
S04_002228,20,TRANSFER,642571.95,C736004355,1873835.68,1231263.73,C_SYN_271576539,0.0,642571.95,1,0,S04_02228,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,203645.2,3.16,0.3429179820078994
S04_002229,283,TRANSFER,44342.98,C6589986,124655.05,80312.07,C_SYN_980589665,0.0,44342.98,1,0,S04_02229,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,12199.84,3.63,0.3557255000900485
S04_002230,264,TRANSFER,40119.89,C464716199,105639.96,65520.07,C_SYN_242926553,0.0,40119.89,1,0,S04_02230,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,10000.0,4.01,0.37977948874649325
S04_002231,237,TRANSFER,1638236.56,C1521863527,3965499.98,2327263.42,C_SYN_755639566,0.0,1638236.56,1,0,S04_02231,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,301443.38,5.43,0.4131223220936695
S04_002232,379,TRANSFER,104340.47,C1542316221,238397.14,134056.67,C_SYN_527254532,0.0,104340.47,1,0,S04_02232,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,25386.91,4.11,0.4376750073427894
S04_002233,241,TRANSFER,11234292.68,C397837918,29489077.55,18254784.87,C_SYN_374547901,0.0,11234292.68,1,0,S04_02233,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,2211551.87,5.08,0.38096453376514655
S04_002234,403,TRANSFER,383331.25,C1978667927,941501.95,558170.7,C_SYN_493140344,0.0,383331.25,1,0,S04_02234,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,85781.71,4.47,0.40714865221468743
S04_002235,189,TRANSFER,737107.87,C1358712105,1666459.68,929351.81,C_SYN_417763392,0.0,737107.87,1,0,S04_02235,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,125453.45,5.88,0.44231965456253947
S04_002236,309,TRANSFER,924177.41,C419311439,2201247.16,1277069.75,C_SYN_802048152,0.0,924177.41,1,0,S04_02236,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,273014.79,3.39,0.4198426359355303
S04_002237,22,TRANSFER,305508.79,C1381584061,773815.17,468306.38,C_SYN_252582526,0.0,305508.79,1,0,S04_02237,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,66204.81,4.61,0.39480847861899626
S04_002238,168,TRANSFER,40133.14,C1255189137,87766.05,47632.91,C_SYN_180732913,0.0,40133.14,1,0,S04_02238,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,11243.79,3.57,0.4572740826321795
S04_002239,283,TRANSFER,268254.39,C704360876,772601.26,504346.87,C_SYN_617113894,0.0,268254.39,1,0,S04_02239,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,54031.44,4.96,0.3472093612687093
S04_002240,572,TRANSFER,33033.76,C1125674710,69774.29,36740.53,C_SYN_747459659,0.0,33033.76,1,0,S04_02240,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,10000.0,3.3,0.47343742229408575
S04_002241,187,TRANSFER,2332743.75,C888441546,6848208.71,4515464.96,C_SYN_601081724,0.0,2332743.75,1,0,S04_02241,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,457139.99,5.1,0.3406356098045966
S04_002242,164,TRANSFER,43269.73,C871346015,110615.57,67345.84,C_SYN_868958778,0.0,43269.73,1,0,S04_02242,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,10000.0,4.33,0.39117214692289703
S04_002243,231,TRANSFER,168373.35,C171512200,347357.05,178983.7,C_SYN_726706698,0.0,168373.35,1,0,S04_02243,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,47212.66,3.57,0.48472702655668
S04_002244,689,TRANSFER,1554106.1,C418723820,3691917.16,2137811.06,C_SYN_109013678,0.0,1554106.1,1,0,S04_02244,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,378674.88,4.1,0.42094825876320585
S04_002245,255,TRANSFER,132076.97,C2075247545,384772.65,252695.68,C_SYN_165401572,0.0,132076.97,1,0,S04_02245,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,27270.43,4.84,0.34325976651407003
S04_002246,101,TRANSFER,45235.86,C2056147867,135630.99,90395.13,C_SYN_766406184,0.0,45235.86,1,0,S04_02246,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,10000.0,4.52,0.3335215646512645
S04_002247,135,TRANSFER,94582.18,C867649785,242843.13,148260.95,C_SYN_644853441,0.0,94582.18,1,0,S04_02247,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,21477.66,4.4,0.389478508204041
S04_002248,137,TRANSFER,614190.69,C811974461,1489331.31,875140.62,C_SYN_565142435,0.0,614190.69,1,0,S04_02248,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,139406.95,4.41,0.4123935929339993
S04_002249,600,TRANSFER,309963.56,C2138299098,861014.17,551050.61,C_SYN_858490714,0.0,309963.56,1,0,S04_02249,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,51917.33,5.97,0.3599982100178444
S04_002250,719,TRANSFER,869234.1,C39189106,2217703.51,1348469.41,C_SYN_507060761,0.0,869234.1,1,0,S04_02250,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,254900.99,3.41,0.39195234894136055
S04_002251,46,TRANSFER,5033980.01,C1773288654,13479792.8,8445812.79,C_SYN_874010554,0.0,5033980.01,1,0,S04_02251,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,902548.56,5.58,0.3734463937754295
S04_002252,284,TRANSFER,573948.57,C2023659300,1198584.1,624635.53,C_SYN_876604794,0.0,573948.57,1,0,S04_02252,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,150395.86,3.82,0.4788554845671655
S04_002253,186,TRANSFER,31943.17,C1288113787,87486.83,55543.66,C_SYN_673727121,0.0,31943.17,1,0,S04_02253,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,10000.0,3.19,0.3651197557392352
S04_002254,215,TRANSFER,36788.09,C1747892932,102745.54,65957.45,C_SYN_129134401,0.0,36788.09,1,0,S04_02254,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,10000.0,3.68,0.35805048082865687
S04_002255,544,TRANSFER,80377.82,C1869782802,166717.47,86339.65,C_SYN_957732285,0.0,80377.82,1,0,S04_02255,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,23621.67,3.4,0.48211996019373377
S04_002256,17,TRANSFER,18326993.42,C970896560,52050075.42,33723082.0,C_SYN_643850648,0.0,18326993.42,1,0,S04_02256,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,3460211.27,5.3,0.3521031097864258
S04_002257,25,TRANSFER,2585196.34,C1505371578,7710303.23,5125106.89,C_SYN_819767876,0.0,2585196.34,1,0,S04_02257,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,626368.35,4.13,0.3352911374407774
S04_002258,137,TRANSFER,84982.91,C1850005170,192948.1,107965.19,C_SYN_589441714,0.0,84982.91,1,0,S04_02258,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,20615.7,4.12,0.440444399297013
S04_002259,20,TRANSFER,32142.04,C1803740874,92325.22,60183.18,C_SYN_884443469,0.0,32142.04,1,0,S04_02259,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,10000.0,3.21,0.34813932747736753
S04_002260,15,TRANSFER,2081212.86,C431657800,6027665.0,3946452.14,C_SYN_334246069,0.0,2081212.86,1,0,S04_02260,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,473696.61,4.39,0.3452767962386762
S04_002261,48,TRANSFER,1035943.96,C913304708,2407800.61,1371856.65,C_SYN_493714577,0.0,1035943.96,1,0,S04_02261,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,174352.21,5.94,0.4302449113508614
S04_002262,40,TRANSFER,310664.09,C1694145256,746736.84,436072.75,C_SYN_758296360,0.0,310664.09,1,0,S04_02262,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,66160.18,4.7,0.41602887839308966
S04_002263,261,TRANSFER,73820.02,C384221371,151293.02,77473.0,C_SYN_794776052,0.0,73820.02,1,0,S04_02263,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,13305.19,5.55,0.48792746684546323
S04_002264,47,TRANSFER,1587424.87,C617855678,3582407.74,1994982.87,C_SYN_601386229,0.0,1587424.87,1,0,S04_02264,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,434531.5,3.65,0.4431167486256045
S04_002265,402,TRANSFER,2350296.67,C1457555110,6724504.88,4374208.21,C_SYN_342154692,0.0,2350296.67,1,0,S04_02265,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,476850.29,4.93,0.34951222609567056
S04_002266,403,TRANSFER,51817.09,C309489371,135404.38,83587.29,C_SYN_208915092,0.0,51817.09,1,0,S04_02266,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,10389.83,4.99,0.3826840018026004
S04_002267,353,TRANSFER,500009.65,C986374781,1293033.14,793023.49,C_SYN_448907428,0.0,500009.65,1,0,S04_02267,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,88591.76,5.64,0.38669515461916165
S04_002268,189,TRANSFER,104233.12,C391286297,248672.32,144439.2,C_SYN_792181078,0.0,104233.12,1,0,S04_02268,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,18265.42,5.71,0.41915851350081906
S04_002269,163,TRANSFER,351766.81,C1251841722,749329.91,397563.1,C_SYN_251006901,0.0,351766.81,1,0,S04_02269,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,74141.63,4.74,0.4694418377080397
S04_002270,383,TRANSFER,45111.98,C751893876,97521.88,52409.9,C_SYN_571260159,0.0,45111.98,1,0,S04_02270,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,10000.0,4.51,0.462583165952092
S04_002271,277,TRANSFER,32564.0,C747420110,77545.0,44981.0,C_SYN_534120244,0.0,32564.0,1,0,S04_02271,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,10000.0,3.26,0.41993681088400286
S04_002272,308,TRANSFER,317093.42,C742342989,876783.42,559690.0,C_SYN_408762866,0.0,317093.42,1,0,S04_02272,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,87459.99,3.63,0.3616553561197587
S04_002273,256,TRANSFER,96678.74,C2034451793,202030.33,105351.59,C_SYN_664645447,0.0,96678.74,1,0,S04_02273,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,23169.75,4.17,0.4785357723268581
S04_002274,381,TRANSFER,1218826.94,C1613095249,3382607.99,2163781.05,C_SYN_235107640,0.0,1218826.94,1,0,S04_02274,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,275686.85,4.42,0.3603216641133754
S04_002275,194,TRANSFER,149499.01,C422545607,356557.44,207058.43,C_SYN_217578231,0.0,149499.01,1,0,S04_02275,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,31624.95,4.73,0.4192845057447126
S04_002276,50,TRANSFER,1052494.62,C1964200441,3089914.73,2037420.11,C_SYN_963992807,0.0,1052494.62,1,0,S04_02276,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,219429.62,4.8,0.34062254527004376
S04_002277,21,TRANSFER,526055.07,C628755862,1440434.38,914379.31,C_SYN_185920810,0.0,526055.07,1,0,S04_02277,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,159338.96,3.3,0.36520585547256934
S04_002278,45,TRANSFER,990699.9,C943219418,2847357.42,1856657.52,C_SYN_450915829,0.0,990699.9,1,0,S04_02278,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,209480.43,4.73,0.3479366141536246
S04_002279,336,TRANSFER,1302401.51,C1421912972,2730584.5,1428182.99,C_SYN_918777747,0.0,1302401.51,1,0,S04_02279,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,305802.6,4.26,0.4769680301049098
S04_002280,692,TRANSFER,1077005.58,C107743575,2681872.31,1604866.73,C_SYN_526454084,0.0,1077005.58,1,0,S04_02280,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,206537.53,5.21,0.4015871956260289
S04_002281,381,TRANSFER,4018973.11,C1207852882,11295990.16,7277017.05,C_SYN_808054308,0.0,4018973.11,1,0,S04_02281,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,778007.0,5.17,0.35578758949627126
S04_002282,397,TRANSFER,1584138.04,C408168590,4378552.87,2794414.83,C_SYN_391365192,0.0,1584138.04,1,0,S04_02282,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,314621.99,5.04,0.3617948868115415
S04_002283,195,TRANSFER,723244.65,C1226664968,2109737.62,1386492.97,C_SYN_466181297,0.0,723244.65,1,0,S04_02283,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,142365.81,5.08,0.34281260529449153
S04_002284,325,TRANSFER,83756.92,C1413537695,187077.7,103320.78,C_SYN_362520756,0.0,83756.92,1,0,S04_02284,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,21631.71,3.87,0.4477119400120912
S04_002285,140,TRANSFER,1811782.15,C1489867787,4105911.96,2294129.81,C_SYN_122571742,0.0,1811782.15,1,0,S04_02285,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,336681.1,5.38,0.44126181166339473
S04_002286,179,TRANSFER,1063359.72,C1840046121,2241029.16,1177669.44,C_SYN_765826015,0.0,1063359.72,1,0,S04_02286,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,183485.02,5.8,0.4744961551504309
S04_002287,24,TRANSFER,3254098.45,C617028201,8325849.81,5071751.36,C_SYN_542464080,0.0,3254098.45,1,0,S04_02287,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,676690.53,4.81,0.3908427997453872
S04_002288,269,TRANSFER,696550.44,C997667450,1498042.99,801492.55,C_SYN_473348093,0.0,696550.44,1,0,S04_02288,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,134895.88,5.16,0.46497359865486904
S04_002289,307,TRANSFER,628156.36,C716478129,1388489.69,760333.33,C_SYN_649992610,0.0,628156.36,1,0,S04_02289,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,149833.53,4.19,0.45240261020591377
S04_002290,236,TRANSFER,52548.49,C1534660660,116342.36,63793.87,C_SYN_699649311,0.0,52548.49,1,0,S04_02290,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,10000.0,5.25,0.45167117118820693
S04_002291,216,TRANSFER,1142510.24,C721404763,2420295.5,1277785.26,C_SYN_164198373,0.0,1142510.24,1,0,S04_02291,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,224597.74,5.09,0.47205402811350927
S04_002292,268,TRANSFER,210540.73,C1097882900,475588.08,265047.35,C_SYN_246612443,0.0,210540.73,1,0,S04_02292,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,47156.5,4.46,0.4426955570459209
S04_002293,261,TRANSFER,1634483.04,C1514773690,3564763.48,1930280.44,C_SYN_967660029,0.0,1634483.04,1,0,S04_02293,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,290260.93,5.63,0.4585109360467304
S04_002294,23,TRANSFER,34747.18,C1328568967,75318.48,40571.3,C_SYN_571990043,0.0,34747.18,1,0,S04_02294,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,10000.0,3.47,0.4613367131147628
S04_002295,147,TRANSFER,865112.05,C158643951,1802355.03,937242.98,C_SYN_410571570,0.0,865112.05,1,0,S04_02295,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,189087.61,4.58,0.47998981088648224
S04_002296,97,TRANSFER,735134.72,C1387280412,1983564.75,1248430.03,C_SYN_840663364,0.0,735134.72,1,0,S04_02296,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,128489.68,5.72,0.37061291798011636
S04_002297,23,TRANSFER,441144.57,C228323447,1054925.14,613780.57,C_SYN_399392955,0.0,441144.57,1,0,S04_02297,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,120721.61,3.65,0.4181761845205434
S04_002298,316,TRANSFER,608010.12,C1599144030,1562663.21,954653.09,C_SYN_841554145,0.0,608010.12,1,0,S04_02298,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,104964.5,5.79,0.389085835072549
S04_002299,21,TRANSFER,280249.33,C1942610650,723805.96,443556.63,C_SYN_458509252,0.0,280249.33,1,0,S04_02299,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,56057.94,5.0,0.3871884807359144
S04_002300,27,TRANSFER,3164517.0,C855982823,6628938.1,3464421.1,C_SYN_721526672,0.0,3164517.0,1,0,S04_02300,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,695636.0,4.55,0.4773791748032766
S04_002301,133,TRANSFER,1029373.04,C1197903769,2912521.97,1883148.93,C_SYN_623539328,0.0,1029373.04,1,0,S04_02301,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,189377.04,5.44,0.3534301373870838
S04_002302,185,TRANSFER,107565.71,C1125677747,287182.52,179616.81,C_SYN_772836484,0.0,107565.71,1,0,S04_02302,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,21457.58,5.01,0.3745552131794094
S04_002303,190,TRANSFER,5483872.12,C2134089857,13270255.38,7786383.26,C_SYN_586822656,0.0,5483872.12,1,0,S04_02303,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,1127979.39,4.86,0.4132454095996455
S04_002304,40,TRANSFER,373865.49,C2054781439,1097388.8,723523.31,C_SYN_214341811,0.0,373865.49,1,0,S04_02304,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,76566.42,4.88,0.34068644586130276
S04_002305,245,TRANSFER,48339.17,C1636269046,105308.47,56969.3,C_SYN_413449386,0.0,48339.17,1,0,S04_02305,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,10000.0,4.83,0.4590245210095636
S04_002306,334,TRANSFER,1346823.6,C809445447,3938691.46,2591867.86,C_SYN_931649244,0.0,1346823.6,1,0,S04_02306,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,381015.7,3.53,0.3419469673311248
S04_002307,21,TRANSFER,115725.8,C1241004616,247210.46,131484.66,C_SYN_723051127,0.0,115725.8,1,0,S04_02307,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,20331.85,5.69,0.4681266318585387
S04_002308,566,TRANSFER,738365.59,C913245283,2203296.32,1464930.73,C_SYN_699376128,0.0,738365.59,1,0,S04_02308,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,237510.93,3.11,0.3351186053812317
S04_002309,18,TRANSFER,1176764.68,C659134296,3285025.58,2108260.9,C_SYN_190607393,0.0,1176764.68,1,0,S04_02309,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,334016.82,3.52,0.3582208574461085
S04_002310,268,TRANSFER,1519665.36,C490307704,3770367.45,2250702.09,C_SYN_935226572,0.0,1519665.36,1,0,S04_02310,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,277747.44,5.47,0.40305497545073493
S04_002311,24,TRANSFER,1226299.44,C1992730008,3365237.5,2138938.06,C_SYN_352215128,0.0,1226299.44,1,0,S04_02311,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,277440.95,4.42,0.36440204888956573
S04_002312,143,TRANSFER,2403376.26,C159970839,6240757.99,3837381.73,C_SYN_727914780,0.0,2403376.26,1,0,S04_02312,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,540822.12,4.44,0.3851096715897486
S04_002313,236,TRANSFER,146933.02,C1043911982,294237.42,147304.4,C_SYN_532012118,0.0,146933.02,1,0,S04_02313,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,46402.75,3.17,0.49936891099711245
S04_002314,261,TRANSFER,728986.57,C185369058,1565023.48,836036.91,C_SYN_641809203,0.0,728986.57,1,0,S04_02314,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,160638.66,4.54,0.46579912654090017
S04_002315,191,TRANSFER,57997.76,C436155955,127345.6,69347.84,C_SYN_277979501,0.0,57997.76,1,0,S04_02315,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,10000.0,5.8,0.45543591612116946
S04_002316,265,TRANSFER,101060.6,C1235287988,297802.49,196741.89,C_SYN_639006533,0.0,101060.6,1,0,S04_02316,NEW_BENEFICIARY_LARGE_TRANSFER,Large transfer sent to a previously unseen beneficiary,HIGH,1,30613.26,3.3,0.33935444931974884
