record_id,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,scenario_id,scenario_type,fraud_reason,severity
S02_002712,53,TRANSFER,976212.16,C200496008,1495711.38,519499.22,C_SYN_652694998,0.0,976212.16,1,0,S02_02712,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_002713,163,CASH_OUT,1447309.85,C1537260180,2489537.05,1042227.2,C_SYN_409165015,0.0,1447309.85,1,0,S02_02713,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_002714,382,CASH_OUT,993038.93,C272709522,1893810.45,900771.52,C_SYN_790105632,0.0,993038.93,1,0,S02_02714,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_002715,326,TRANSFER,1113013.97,C1750111216,1511545.05,398531.08,C_SYN_127866083,0.0,1113013.97,1,0,S02_02715,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_002716,335,CASH_OUT,1002435.92,C1058118604,1945667.21,943231.29,C_SYN_538215044,0.0,1002435.92,1,0,S02_02716,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_002717,620,TRANSFER,1274549.6,C1263106821,2083136.62,808587.02,C_SYN_673386231,0.0,1274549.6,1,0,S02_02717,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_002718,702,TRANSFER,1061511.94,C1189229156,1541108.55,479596.61,C_SYN_195732560,0.0,1061511.94,1,0,S02_02718,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_002719,308,TRANSFER,1428787.45,C1686819826,2191831.52,763044.07,C_SYN_811525040,0.0,1428787.45,1,0,S02_02719,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_002720,19,CASH_OUT,1122600.18,C589725501,2229947.75,1107347.57,C_SYN_349097683,0.0,1122600.18,1,0,S02_02720,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_002721,164,TRANSFER,1101712.87,C1360411350,1551641.46,449928.59,C_SYN_561937163,0.0,1101712.87,1,0,S02_02721,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_002722,376,TRANSFER,1783083.86,C418308096,3383656.15,1600572.29,C_SYN_717274447,0.0,1783083.86,1,0,S02_02722,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_002723,218,CASH_OUT,1055537.94,C700211258,1615659.2,560121.26,C_SYN_831143613,0.0,1055537.94,1,0,S02_02723,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_002724,530,PAYMENT,1087259.07,C711563275,1511569.01,424309.94,C_SYN_868778174,0.0,1087259.07,1,0,S02_02724,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_002725,186,CASH_OUT,1044401.59,C1807859563,1982825.07,938423.48,C_SYN_982780993,0.0,1044401.59,1,0,S02_02725,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_002726,387,CASH_OUT,1013176.65,C2111291670,1693833.11,680656.46,C_SYN_687443241,0.0,1013176.65,1,0,S02_02726,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_002727,405,TRANSFER,978566.34,C1019291071,1930164.78,951598.44,C_SYN_235442269,0.0,978566.34,1,0,S02_02727,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_002728,48,CASH_OUT,1121146.48,C626076423,2059077.64,937931.16,C_SYN_874780412,0.0,1121146.48,1,0,S02_02728,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_002729,171,CASH_OUT,1106163.42,C949395552,1650015.44,543852.02,C_SYN_169060117,0.0,1106163.42,1,0,S02_02729,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_002730,188,CASH_OUT,1007492.08,C490768641,1779756.27,772264.19,C_SYN_223156746,0.0,1007492.08,1,0,S02_02730,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_002731,193,CASH_OUT,1124047.96,C348373425,2004011.34,879963.38,C_SYN_507948200,0.0,1124047.96,1,0,S02_02731,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_002732,278,CASH_OUT,1078432.77,C147902853,1883613.63,805180.86,C_SYN_183487682,0.0,1078432.77,1,0,S02_02732,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_002733,291,TRANSFER,1102149.9,C272065128,2013026.07,910876.17,C_SYN_471068017,0.0,1102149.9,1,0,S02_02733,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_002734,209,CASH_OUT,1003562.43,C133735060,1762725.43,759163.0,C_SYN_976601446,0.0,1003562.43,1,0,S02_02734,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_002735,144,TRANSFER,1020599.96,C152372369,1352771.53,332171.57,C_SYN_927113560,0.0,1020599.96,1,0,S02_02735,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_002736,404,TRANSFER,961584.89,C1733578083,1280078.53,318493.64,C_SYN_512763666,0.0,961584.89,1,0,S02_02736,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_002737,43,CASH_OUT,953122.56,C1079454751,1200779.37,247656.81,C_SYN_832038672,0.0,953122.56,1,0,S02_02737,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_002738,409,CASH_OUT,993651.47,C480253227,1226738.21,233086.74,C_SYN_477208578,0.0,993651.47,1,0,S02_02738,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_002739,12,PAYMENT,1009398.77,C1298634908,1917665.9,908267.13,C_SYN_449017799,0.0,1009398.77,1,0,S02_02739,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_002740,24,CASH_OUT,1011129.35,C1903319032,1443867.05,432737.7,C_SYN_649704791,0.0,1011129.35,1,0,S02_02740,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_002741,260,CASH_OUT,1101680.36,C1797656414,2107881.2,1006200.84,C_SYN_283220217,0.0,1101680.36,1,0,S02_02741,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_002742,189,TRANSFER,1203169.3,C1709960359,1444923.23,241753.93,C_SYN_657248537,0.0,1203169.3,1,0,S02_02742,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_002743,17,TRANSFER,1127638.84,C976763806,1381013.09,253374.25,C_SYN_811517862,0.0,1127638.84,1,0,S02_02743,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_002744,359,TRANSFER,966757.25,C1295850431,1421609.4,454852.15,C_SYN_626645560,0.0,966757.25,1,0,S02_02744,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_002745,383,TRANSFER,1015578.92,C1320599300,1869336.78,853757.86,C_SYN_860987309,0.0,1015578.92,1,0,S02_02745,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_002746,138,PAYMENT,1047713.4,C1953304772,1736986.87,689273.47,C_SYN_399085713,0.0,1047713.4,1,0,S02_02746,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_002747,217,CASH_OUT,1028819.08,C1429862179,1638217.73,609398.65,C_SYN_626419170,0.0,1028819.08,1,0,S02_02747,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_002748,312,TRANSFER,1054390.87,C406089769,1641851.3,587460.43,C_SYN_627016972,0.0,1054390.87,1,0,S02_02748,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_002749,402,CASH_OUT,1100333.14,C1510178242,1808468.14,708135.0,C_SYN_666647756,0.0,1100333.14,1,0,S02_02749,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_002750,359,PAYMENT,1119452.89,C1819558270,2135120.81,1015667.92,C_SYN_520884195,0.0,1119452.89,1,0,S02_02750,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_002751,363,TRANSFER,978310.73,C1345090737,1691754.98,713444.25,C_SYN_674278955,0.0,978310.73,1,0,S02_02751,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_002752,258,TRANSFER,1020372.55,C1793861110,1570680.59,550308.04,C_SYN_136744440,0.0,1020372.55,1,0,S02_02752,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_002753,144,CASH_OUT,1015775.14,C67223221,1908271.15,892496.01,C_SYN_217801558,0.0,1015775.14,1,0,S02_02753,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_002754,27,TRANSFER,969836.7,C215291371,1702340.81,732504.11,C_SYN_819238022,0.0,969836.7,1,0,S02_02754,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_002755,308,CASH_OUT,1064877.25,C581459534,1972652.72,907775.47,C_SYN_647374741,0.0,1064877.25,1,0,S02_02755,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_002756,304,TRANSFER,968073.65,C437025012,1511082.46,543008.81,C_SYN_767580928,0.0,968073.65,1,0,S02_02756,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_002757,287,TRANSFER,956792.15,C388118421,1911146.38,954354.23,C_SYN_885007909,0.0,956792.15,1,0,S02_02757,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_002758,309,TRANSFER,989233.53,C778384653,1426371.11,437137.58,C_SYN_531739176,0.0,989233.53,1,0,S02_02758,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_002759,162,PAYMENT,997883.33,C1829317025,1202722.76,204839.43,C_SYN_391516869,0.0,997883.33,1,0,S02_02759,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_002760,279,TRANSFER,1074810.64,C965719233,2022813.41,948002.77,C_SYN_638576862,0.0,1074810.64,1,0,S02_02760,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_002761,160,CASH_OUT,1094804.09,C1634841823,1696265.42,601461.33,C_SYN_753324559,0.0,1094804.09,1,0,S02_02761,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_002762,314,CASH_OUT,1127743.66,C466043083,1615837.25,488093.59,C_SYN_348104352,0.0,1127743.66,1,0,S02_02762,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_002763,50,PAYMENT,1222097.97,C1962304064,1676845.73,454747.76,C_SYN_321962042,0.0,1222097.97,1,0,S02_02763,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_002764,306,TRANSFER,983178.11,C254191092,1878789.34,895611.23,C_SYN_211209440,0.0,983178.11,1,0,S02_02764,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_002765,141,TRANSFER,995714.39,C1024706481,1365192.34,369477.95,C_SYN_408421595,0.0,995714.39,1,0,S02_02765,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_002766,140,CASH_OUT,1121051.39,C481284273,2075979.72,954928.33,C_SYN_843537010,0.0,1121051.39,1,0,S02_02766,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_002767,382,TRANSFER,1052980.06,C553633876,1881278.01,828297.95,C_SYN_386285667,0.0,1052980.06,1,0,S02_02767,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_002768,352,TRANSFER,1082724.9,C1385687700,1318300.35,235575.45,C_SYN_975182908,0.0,1082724.9,1,0,S02_02768,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_002769,262,PAYMENT,984562.2,C1874324032,1858969.46,874407.26,C_SYN_737475928,0.0,984562.2,1,0,S02_02769,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_002770,360,TRANSFER,1038398.07,C316719855,2057346.81,1018948.74,C_SYN_946608939,0.0,1038398.07,1,0,S02_02770,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_002771,195,PAYMENT,995021.0,C265599692,1943098.57,948077.57,C_SYN_399059022,0.0,995021.0,1,0,S02_02771,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_002772,429,TRANSFER,1393860.39,C1701257059,2438041.22,1044180.83,C_SYN_969091370,0.0,1393860.39,1,0,S02_02772,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_002773,145,TRANSFER,1085631.82,C46030925,2057530.33,971898.51,C_SYN_715573229,0.0,1085631.82,1,0,S02_02773,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_002774,346,TRANSFER,1061009.11,C1545286892,1945359.58,884350.47,C_SYN_523254645,0.0,1061009.11,1,0,S02_02774,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_002775,206,CASH_OUT,1686266.27,C1984658460,2594501.62,908235.35,C_SYN_607460197,0.0,1686266.27,1,0,S02_02775,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_002776,697,PAYMENT,980152.41,C957207202,1608694.87,628542.46,C_SYN_460586995,0.0,980152.41,1,0,S02_02776,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_002777,139,CASH_OUT,1020619.26,C1401721478,1909793.87,889174.61,C_SYN_291933902,0.0,1020619.26,1,0,S02_02777,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_002778,378,TRANSFER,972000.23,C95957328,1431657.05,459656.82,C_SYN_939594842,0.0,972000.23,1,0,S02_02778,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_002779,335,CASH_OUT,1038585.04,C1709996766,1312602.86,274017.82,C_SYN_536158733,0.0,1038585.04,1,0,S02_02779,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_002780,208,TRANSFER,1042185.58,C902554131,1758017.28,715831.7,C_SYN_833429301,0.0,1042185.58,1,0,S02_02780,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_002781,326,TRANSFER,1245854.32,C1102355973,1986653.68,740799.36,C_SYN_813613219,0.0,1245854.32,1,0,S02_02781,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_002782,49,TRANSFER,996660.78,C970081200,1433329.37,436668.59,C_SYN_921674959,0.0,996660.78,1,0,S02_02782,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_002783,260,CASH_OUT,1061421.99,C2115918634,1898296.51,836874.52,C_SYN_376697092,0.0,1061421.99,1,0,S02_02783,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_002784,237,CASH_OUT,1142368.52,C360239124,1715680.12,573311.6,C_SYN_944996179,0.0,1142368.52,1,0,S02_02784,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_002785,156,CASH_OUT,982370.45,C1091483199,1336545.74,354175.29,C_SYN_286050126,0.0,982370.45,1,0,S02_02785,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_002786,601,CASH_OUT,1112850.55,C2049835896,2144750.15,1031899.6,C_SYN_466867544,0.0,1112850.55,1,0,S02_02786,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_002787,287,PAYMENT,1107369.96,C573005996,2043245.23,935875.27,C_SYN_581040362,0.0,1107369.96,1,0,S02_02787,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_002788,373,TRANSFER,1037685.63,C1589307650,1446781.37,409095.74,C_SYN_741524367,0.0,1037685.63,1,0,S02_02788,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_002789,53,CASH_OUT,1416902.01,C1102728285,2198087.91,781185.9,C_SYN_546293589,0.0,1416902.01,1,0,S02_02789,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_002790,135,TRANSFER,1044559.75,C1402933271,1888309.15,843749.4,C_SYN_376343217,0.0,1044559.75,1,0,S02_02790,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_002791,381,TRANSFER,1077654.89,C1291727264,2129913.55,1052258.66,C_SYN_677367022,0.0,1077654.89,1,0,S02_02791,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_002792,43,TRANSFER,1123445.4,C1892594442,1675103.92,551658.52,C_SYN_974391184,0.0,1123445.4,1,0,S02_02792,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_002793,232,CASH_OUT,1241601.3,C1979920554,1850303.82,608702.52,C_SYN_585793416,0.0,1241601.3,1,0,S02_02793,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_002794,265,CASH_OUT,1042172.67,C846947596,1313344.35,271171.68,C_SYN_954722455,0.0,1042172.67,1,0,S02_02794,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_002795,192,TRANSFER,1163766.89,C1498849119,1868243.57,704476.68,C_SYN_463612368,0.0,1163766.89,1,0,S02_02795,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_002796,405,CASH_OUT,1037599.32,C1872890751,1936406.59,898807.27,C_SYN_496109551,0.0,1037599.32,1,0,S02_02796,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_002797,243,CASH_OUT,961986.62,C1796389140,1682873.73,720887.11,C_SYN_769416005,0.0,961986.62,1,0,S02_02797,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_002798,379,TRANSFER,951413.21,C713049647,1189071.45,237658.24,C_SYN_193943711,0.0,951413.21,1,0,S02_02798,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_002799,696,CASH_OUT,967247.76,C1555500168,1690635.34,723387.58,C_SYN_959523681,0.0,967247.76,1,0,S02_02799,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_002800,358,TRANSFER,1055404.48,C905444463,1356587.34,301182.86,C_SYN_314737539,0.0,1055404.48,1,0,S02_02800,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_002801,21,CASH_OUT,1100812.49,C1404164720,1436503.15,335690.66,C_SYN_497175606,0.0,1100812.49,1,0,S02_02801,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_002802,214,PAYMENT,1103858.12,C1685768874,2075652.66,971794.54,C_SYN_420539716,0.0,1103858.12,1,0,S02_02802,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_002803,13,TRANSFER,1068990.63,C962511308,1604307.87,535317.24,C_SYN_731607010,0.0,1068990.63,1,0,S02_02803,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_002804,189,PAYMENT,1074730.81,C1783695720,1651953.33,577222.52,C_SYN_711743078,0.0,1074730.81,1,0,S02_02804,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_002805,147,TRANSFER,1098734.59,C1009088871,1710560.31,611825.72,C_SYN_366682725,0.0,1098734.59,1,0,S02_02805,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_002806,161,CASH_OUT,1017688.64,C266479214,1883254.16,865565.52,C_SYN_302244250,0.0,1017688.64,1,0,S02_02806,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_002807,145,TRANSFER,961895.09,C929982068,1590446.84,628551.75,C_SYN_345516494,0.0,961895.09,1,0,S02_02807,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_002808,53,TRANSFER,1379970.57,C1486524320,2085365.69,705395.12,C_SYN_823639392,0.0,1379970.57,1,0,S02_02808,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_002809,211,CASH_OUT,1052948.23,C2063428680,1493700.92,440752.69,C_SYN_244323899,0.0,1052948.23,1,0,S02_02809,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_002810,23,TRANSFER,1297541.0,C1844883077,2191653.7,894112.7,C_SYN_198043467,0.0,1297541.0,1,0,S02_02810,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_002811,285,TRANSFER,1068869.64,C269967464,1592235.97,523366.33,C_SYN_896210725,0.0,1068869.64,1,0,S02_02811,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_002812,355,CASH_OUT,1015617.11,C1886936438,1448942.53,433325.42,C_SYN_882656344,0.0,1015617.11,1,0,S02_02812,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_002813,186,TRANSFER,1107838.9,C18796329,2056758.75,948919.85,C_SYN_404978620,0.0,1107838.9,1,0,S02_02813,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_002814,17,CASH_OUT,1940158.83,C1439881887,2404293.32,464134.49,C_SYN_405802093,0.0,1940158.83,1,0,S02_02814,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_002815,358,CASH_OUT,984817.01,C1120505175,1807871.58,823054.57,C_SYN_699537238,0.0,984817.01,1,0,S02_02815,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_002816,351,PAYMENT,1326243.12,C376837034,1768654.36,442411.24,C_SYN_174464258,0.0,1326243.12,1,0,S02_02816,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_002817,215,TRANSFER,1061624.93,C341793717,1413076.85,351451.92,C_SYN_272433374,0.0,1061624.93,1,0,S02_02817,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_002818,196,TRANSFER,993899.73,C533125683,1888867.77,894968.04,C_SYN_165015834,0.0,993899.73,1,0,S02_02818,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_002819,185,PAYMENT,1029355.74,C1904193904,1346116.44,316760.7,C_SYN_173941952,0.0,1029355.74,1,0,S02_02819,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_002820,391,TRANSFER,1119060.65,C120235354,1655331.27,536270.62,C_SYN_994579950,0.0,1119060.65,1,0,S02_02820,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_002821,281,PAYMENT,1124989.1,C1339013457,1774083.81,649094.71,C_SYN_799002091,0.0,1124989.1,1,0,S02_02821,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_002822,266,TRANSFER,963533.99,C1308899458,1694399.68,730865.69,C_SYN_461086094,0.0,963533.99,1,0,S02_02822,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_002823,397,CASH_OUT,1098782.88,C695633628,1787941.53,689158.65,C_SYN_622811819,0.0,1098782.88,1,0,S02_02823,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_002824,714,CASH_OUT,1094203.05,C1047538318,2133555.51,1039352.46,C_SYN_810566458,0.0,1094203.05,1,0,S02_02824,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_002825,374,TRANSFER,1011883.51,C515982348,1911575.19,899691.68,C_SYN_944961235,0.0,1011883.51,1,0,S02_02825,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_002826,384,TRANSFER,1142530.02,C1692887213,1529584.46,387054.44,C_SYN_998482092,0.0,1142530.02,1,0,S02_02826,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_002827,370,TRANSFER,961945.36,C1335534450,1576306.77,614361.41,C_SYN_499052564,0.0,961945.36,1,0,S02_02827,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_002828,446,PAYMENT,1066953.18,C144705394,1567393.95,500440.77,C_SYN_687358350,0.0,1066953.18,1,0,S02_02828,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_002829,694,TRANSFER,1109956.07,C90975758,2125689.98,1015733.91,C_SYN_597246067,0.0,1109956.07,1,0,S02_02829,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_002830,156,TRANSFER,1097650.03,C893045077,2033262.54,935612.51,C_SYN_853729869,0.0,1097650.03,1,0,S02_02830,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_002831,408,TRANSFER,970156.08,C383175452,1916129.98,945973.9,C_SYN_398165647,0.0,970156.08,1,0,S02_02831,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_002832,375,TRANSFER,1081919.01,C677530485,1555948.39,474029.38,C_SYN_916584543,0.0,1081919.01,1,0,S02_02832,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_002833,556,PAYMENT,1006539.92,C334141190,1854151.55,847611.63,C_SYN_793216452,0.0,1006539.92,1,0,S02_02833,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_002834,383,PAYMENT,1003942.88,C1494339252,1834905.02,830962.14,C_SYN_193376048,0.0,1003942.88,1,0,S02_02834,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
