record_id,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,scenario_id,scenario_type,fraud_reason,severity,transaction_position,transactions_in_scenario,step_gap_from_previous,balance_usage_ratio,is_legitimate_counterexample
L02_001739,288,TRANSFER,4605.94,C1274707738,30706.25,26100.31,C25540096,0.0,4605.94,0,0,L02_00348,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,4,5,35,0.15,1
L02_001740,310,TRANSFER,3915.05,C1274707738,26100.31,22185.26,C25540096,0.0,3915.05,0,0,L02_00348,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,5,5,22,0.15,1
L02_001741,401,TRANSFER,7500.0,C1759046307,50000.0,42500.0,C272795334,0.0,7500.0,0,0,L02_00349,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,1,5,0,0.15,1
L02_001742,449,TRANSFER,6375.0,C1759046307,42500.0,36125.0,C272795334,0.0,6375.0,0,0,L02_00349,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,2,5,48,0.15,1
L02_001743,471,TRANSFER,5418.75,C1759046307,36125.0,30706.25,C272795334,0.0,5418.75,0,0,L02_00349,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,3,5,22,0.15,1
L02_001744,512,TRANSFER,4605.94,C1759046307,30706.25,26100.31,C272795334,0.0,4605.94,0,0,L02_00349,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,4,5,41,0.15,1
L02_001745,550,TRANSFER,3915.05,C1759046307,26100.31,22185.26,C272795334,0.0,3915.05,0,0,L02_00349,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,5,5,38,0.15,1
L02_001746,467,TRANSFER,7500.0,C1125071127,50000.0,42500.0,C575878655,0.0,7500.0,0,0,L02_00350,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,1,5,0,0.15,1
L02_001747,485,TRANSFER,6375.0,C1125071127,42500.0,36125.0,C575878655,0.0,6375.0,0,0,L02_00350,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,2,5,18,0.15,1
L02_001748,504,TRANSFER,5418.75,C1125071127,36125.0,30706.25,C575878655,0.0,5418.75,0,0,L02_00350,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,3,5,19,0.15,1
L02_001749,544,TRANSFER,4605.94,C1125071127,30706.25,26100.31,C575878655,0.0,4605.94,0,0,L02_00350,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,4,5,40,0.15,1
L02_001750,576,TRANSFER,3915.05,C1125071127,26100.31,22185.26,C575878655,0.0,3915.05,0,0,L02_00350,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,5,5,32,0.15,1
L02_001751,331,TRANSFER,7500.0,C1239692615,50000.0,42500.0,C635629038,0.0,7500.0,0,0,L02_00351,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,1,5,0,0.15,1
L02_001752,356,TRANSFER,6375.0,C1239692615,42500.0,36125.0,C635629038,0.0,6375.0,0,0,L02_00351,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,2,5,25,0.15,1
L02_001753,374,TRANSFER,5418.75,C1239692615,36125.0,30706.25,C635629038,0.0,5418.75,0,0,L02_00351,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,3,5,18,0.15,1
L02_001754,415,TRANSFER,4605.94,C1239692615,30706.25,26100.31,C635629038,0.0,4605.94,0,0,L02_00351,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,4,5,41,0.15,1
L02_001755,439,TRANSFER,3915.05,C1239692615,26100.31,22185.26,C635629038,0.0,3915.05,0,0,L02_00351,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,5,5,24,0.15,1
L02_001756,107,TRANSFER,7500.0,C123208395,50000.0,42500.0,C302470299,0.0,7500.0,0,0,L02_00352,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,1,5,0,0.15,1
L02_001757,127,TRANSFER,6375.0,C123208395,42500.0,36125.0,C302470299,0.0,6375.0,0,0,L02_00352,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,2,5,20,0.15,1
L02_001758,175,TRANSFER,5418.75,C123208395,36125.0,30706.25,C302470299,0.0,5418.75,0,0,L02_00352,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,3,5,48,0.15,1
L02_001759,215,TRANSFER,4605.94,C123208395,30706.25,26100.31,C302470299,0.0,4605.94,0,0,L02_00352,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,4,5,40,0.15,1
L02_001760,241,TRANSFER,3915.05,C123208395,26100.31,22185.26,C302470299,0.0,3915.05,0,0,L02_00352,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,5,5,26,0.15,1
L02_001761,102,TRANSFER,7500.0,C2087762560,50000.0,42500.0,C1698646373,0.0,7500.0,0,0,L02_00353,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,1,5,0,0.15,1
L02_001762,119,TRANSFER,6375.0,C2087762560,42500.0,36125.0,C1698646373,0.0,6375.0,0,0,L02_00353,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,2,5,17,0.15,1
L02_001763,169,TRANSFER,5418.75,C2087762560,36125.0,30706.25,C1698646373,0.0,5418.75,0,0,L02_00353,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,3,5,50,0.15,1
L02_001764,213,TRANSFER,4605.94,C2087762560,30706.25,26100.31,C1698646373,0.0,4605.94,0,0,L02_00353,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,4,5,44,0.15,1
L02_001765,233,TRANSFER,3915.05,C2087762560,26100.31,22185.26,C1698646373,0.0,3915.05,0,0,L02_00353,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,5,5,20,0.15,1
L02_001766,6,TRANSFER,7500.0,C1602634926,50000.0,42500.0,C1653316149,0.0,7500.0,0,0,L02_00354,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,1,5,0,0.15,1
L02_001767,53,TRANSFER,6375.0,C1602634926,42500.0,36125.0,C1653316149,0.0,6375.0,0,0,L02_00354,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,2,5,47,0.15,1
L02_001768,90,TRANSFER,5418.75,C1602634926,36125.0,30706.25,C1653316149,0.0,5418.75,0,0,L02_00354,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,3,5,37,0.15,1
L02_001769,101,TRANSFER,4605.94,C1602634926,30706.25,26100.31,C1653316149,0.0,4605.94,0,0,L02_00354,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,4,5,11,0.15,1
L02_001770,148,TRANSFER,3915.05,C1602634926,26100.31,22185.26,C1653316149,0.0,3915.05,0,0,L02_00354,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,5,5,47,0.15,1
L02_001771,308,TRANSFER,7500.0,C171625087,50000.0,42500.0,C1804782387,0.0,7500.0,0,0,L02_00355,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,1,5,0,0.15,1
L02_001772,334,TRANSFER,6375.0,C171625087,42500.0,36125.0,C1804782387,0.0,6375.0,0,0,L02_00355,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,2,5,26,0.15,1
L02_001773,384,TRANSFER,5418.75,C171625087,36125.0,30706.25,C1804782387,0.0,5418.75,0,0,L02_00355,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,3,5,50,0.15,1
L02_001774,429,TRANSFER,4605.94,C171625087,30706.25,26100.31,C1804782387,0.0,4605.94,0,0,L02_00355,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,4,5,45,0.15,1
L02_001775,457,TRANSFER,3915.05,C171625087,26100.31,22185.26,C1804782387,0.0,3915.05,0,0,L02_00355,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,5,5,28,0.15,1
L02_001776,97,TRANSFER,7500.0,C1608723912,50000.0,42500.0,C1261133936,0.0,7500.0,0,0,L02_00356,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,1,5,0,0.15,1
L02_001777,114,TRANSFER,6375.0,C1608723912,42500.0,36125.0,C1261133936,0.0,6375.0,0,0,L02_00356,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,2,5,17,0.15,1
L02_001778,147,TRANSFER,5418.75,C1608723912,36125.0,30706.25,C1261133936,0.0,5418.75,0,0,L02_00356,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,3,5,33,0.15,1
L02_001779,172,TRANSFER,4605.94,C1608723912,30706.25,26100.31,C1261133936,0.0,4605.94,0,0,L02_00356,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,4,5,25,0.15,1
L02_001780,185,TRANSFER,3915.05,C1608723912,26100.31,22185.26,C1261133936,0.0,3915.05,0,0,L02_00356,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,5,5,13,0.15,1
L02_001781,237,TRANSFER,7500.0,C1842663140,50000.0,42500.0,C193993112,0.0,7500.0,0,0,L02_00357,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,1,5,0,0.15,1
L02_001782,280,TRANSFER,6375.0,C1842663140,42500.0,36125.0,C193993112,0.0,6375.0,0,0,L02_00357,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,2,5,43,0.15,1
L02_001783,292,TRANSFER,5418.75,C1842663140,36125.0,30706.25,C193993112,0.0,5418.75,0,0,L02_00357,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,3,5,12,0.15,1
L02_001784,325,TRANSFER,4605.94,C1842663140,30706.25,26100.31,C193993112,0.0,4605.94,0,0,L02_00357,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,4,5,33,0.15,1
L02_001785,343,TRANSFER,3915.05,C1842663140,26100.31,22185.26,C193993112,0.0,3915.05,0,0,L02_00357,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,5,5,18,0.15,1
L02_001786,464,TRANSFER,7500.0,C1414478391,50000.0,42500.0,C1499127288,0.0,7500.0,0,0,L02_00358,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,1,5,0,0.15,1
L02_001787,508,TRANSFER,6375.0,C1414478391,42500.0,36125.0,C1499127288,0.0,6375.0,0,0,L02_00358,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,2,5,44,0.15,1
L02_001788,529,TRANSFER,5418.75,C1414478391,36125.0,30706.25,C1499127288,0.0,5418.75,0,0,L02_00358,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,3,5,21,0.15,1
L02_001789,579,TRANSFER,4605.94,C1414478391,30706.25,26100.31,C1499127288,0.0,4605.94,0,0,L02_00358,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,4,5,50,0.15,1
L02_001790,614,TRANSFER,3915.05,C1414478391,26100.31,22185.26,C1499127288,0.0,3915.05,0,0,L02_00358,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,5,5,35,0.15,1
L02_001791,368,TRANSFER,7500.0,C984200299,50000.0,42500.0,C1320115937,0.0,7500.0,0,0,L02_00359,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,1,5,0,0.15,1
L02_001792,402,TRANSFER,6375.0,C984200299,42500.0,36125.0,C1320115937,0.0,6375.0,0,0,L02_00359,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,2,5,34,0.15,1
L02_001793,413,TRANSFER,5418.75,C984200299,36125.0,30706.25,C1320115937,0.0,5418.75,0,0,L02_00359,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,3,5,11,0.15,1
L02_001794,452,TRANSFER,4605.94,C984200299,30706.25,26100.31,C1320115937,0.0,4605.94,0,0,L02_00359,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,4,5,39,0.15,1
L02_001795,464,TRANSFER,3915.05,C984200299,26100.31,22185.26,C1320115937,0.0,3915.05,0,0,L02_00359,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,5,5,12,0.15,1
L02_001796,294,TRANSFER,7500.0,C845386806,50000.0,42500.0,C1532013361,0.0,7500.0,0,0,L02_00360,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,1,5,0,0.15,1
L02_001797,318,TRANSFER,6375.0,C845386806,42500.0,36125.0,C1532013361,0.0,6375.0,0,0,L02_00360,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,2,5,24,0.15,1
L02_001798,352,TRANSFER,5418.75,C845386806,36125.0,30706.25,C1532013361,0.0,5418.75,0,0,L02_00360,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,3,5,34,0.15,1
L02_001799,382,TRANSFER,4605.94,C845386806,30706.25,26100.31,C1532013361,0.0,4605.94,0,0,L02_00360,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,4,5,30,0.15,1
L02_001800,415,TRANSFER,3915.05,C845386806,26100.31,22185.26,C1532013361,0.0,3915.05,0,0,L02_00360,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,5,5,33,0.15,1
L02_001801,18,TRANSFER,8478.6,C1397761277,56524.0,48045.4,C1886938557,0.0,8478.6,0,0,L02_00361,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,1,5,0,0.15,1
L02_001802,55,TRANSFER,7206.81,C1397761277,48045.4,40838.59,C1886938557,0.0,7206.81,0,0,L02_00361,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,2,5,37,0.15,1
L02_001803,99,TRANSFER,6125.79,C1397761277,40838.59,34712.8,C1886938557,0.0,6125.79,0,0,L02_00361,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,3,5,44,0.15,1
L02_001804,130,TRANSFER,5206.92,C1397761277,34712.8,29505.88,C1886938557,0.0,5206.92,0,0,L02_00361,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,4,5,31,0.15,1
L02_001805,179,TRANSFER,4425.88,C1397761277,29505.88,25080.0,C1886938557,0.0,4425.88,0,0,L02_00361,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,5,5,49,0.15,1
L02_001806,61,TRANSFER,7500.0,C457314874,50000.0,42500.0,C617393923,0.0,7500.0,0,0,L02_00362,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,1,5,0,0.15,1
L02_001807,107,TRANSFER,6375.0,C457314874,42500.0,36125.0,C617393923,0.0,6375.0,0,0,L02_00362,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,2,5,46,0.15,1
L02_001808,154,TRANSFER,5418.75,C457314874,36125.0,30706.25,C617393923,0.0,5418.75,0,0,L02_00362,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,3,5,47,0.15,1
L02_001809,192,TRANSFER,4605.94,C457314874,30706.25,26100.31,C617393923,0.0,4605.94,0,0,L02_00362,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,4,5,38,0.15,1
L02_001810,206,TRANSFER,3915.05,C457314874,26100.31,22185.26,C617393923,0.0,3915.05,0,0,L02_00362,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,5,5,14,0.15,1
L02_001811,332,TRANSFER,7500.0,C1808627259,50000.0,42500.0,C106014281,0.0,7500.0,0,0,L02_00363,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,1,5,0,0.15,1
L02_001812,367,TRANSFER,6375.0,C1808627259,42500.0,36125.0,C106014281,0.0,6375.0,0,0,L02_00363,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,2,5,35,0.15,1
L02_001813,389,TRANSFER,5418.75,C1808627259,36125.0,30706.25,C106014281,0.0,5418.75,0,0,L02_00363,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,3,5,22,0.15,1
L02_001814,406,TRANSFER,4605.94,C1808627259,30706.25,26100.31,C106014281,0.0,4605.94,0,0,L02_00363,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,4,5,17,0.15,1
L02_001815,443,TRANSFER,3915.05,C1808627259,26100.31,22185.26,C106014281,0.0,3915.05,0,0,L02_00363,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,5,5,37,0.15,1
L02_001816,52,TRANSFER,7500.0,C930614098,50000.0,42500.0,C1570381551,0.0,7500.0,0,0,L02_00364,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,1,5,0,0.15,1
L02_001817,73,TRANSFER,6375.0,C930614098,42500.0,36125.0,C1570381551,0.0,6375.0,0,0,L02_00364,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,2,5,21,0.15,1
L02_001818,83,TRANSFER,5418.75,C930614098,36125.0,30706.25,C1570381551,0.0,5418.75,0,0,L02_00364,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,3,5,10,0.15,1
L02_001819,114,TRANSFER,4605.94,C930614098,30706.25,26100.31,C1570381551,0.0,4605.94,0,0,L02_00364,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,4,5,31,0.15,1
L02_001820,163,TRANSFER,3915.05,C930614098,26100.31,22185.26,C1570381551,0.0,3915.05,0,0,L02_00364,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,5,5,49,0.15,1
L02_001821,22,TRANSFER,7500.0,C618414709,50000.0,42500.0,C1215084319,0.0,7500.0,0,0,L02_00365,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,1,5,0,0.15,1
L02_001822,66,TRANSFER,6375.0,C618414709,42500.0,36125.0,C1215084319,0.0,6375.0,0,0,L02_00365,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,2,5,44,0.15,1
L02_001823,91,TRANSFER,5418.75,C618414709,36125.0,30706.25,C1215084319,0.0,5418.75,0,0,L02_00365,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,3,5,25,0.15,1
L02_001824,108,TRANSFER,4605.94,C618414709,30706.25,26100.31,C1215084319,0.0,4605.94,0,0,L02_00365,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,4,5,17,0.15,1
L02_001825,134,TRANSFER,3915.05,C618414709,26100.31,22185.26,C1215084319,0.0,3915.05,0,0,L02_00365,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,5,5,26,0.15,1
L02_001826,366,TRANSFER,7500.0,C1337282520,50000.0,42500.0,C1729488820,0.0,7500.0,0,0,L02_00366,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,1,5,0,0.15,1
L02_001827,383,TRANSFER,6375.0,C1337282520,42500.0,36125.0,C1729488820,0.0,6375.0,0,0,L02_00366,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,2,5,17,0.15,1
L02_001828,407,TRANSFER,5418.75,C1337282520,36125.0,30706.25,C1729488820,0.0,5418.75,0,0,L02_00366,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,3,5,24,0.15,1
L02_001829,443,TRANSFER,4605.94,C1337282520,30706.25,26100.31,C1729488820,0.0,4605.94,0,0,L02_00366,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,4,5,36,0.15,1
L02_001830,465,TRANSFER,3915.05,C1337282520,26100.31,22185.26,C1729488820,0.0,3915.05,0,0,L02_00366,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,5,5,22,0.15,1
L02_001831,217,TRANSFER,7500.0,C1570779935,50000.0,42500.0,C1580341519,0.0,7500.0,0,0,L02_00367,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,1,5,0,0.15,1
L02_001832,252,TRANSFER,6375.0,C1570779935,42500.0,36125.0,C1580341519,0.0,6375.0,0,0,L02_00367,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,2,5,35,0.15,1
L02_001833,266,TRANSFER,5418.75,C1570779935,36125.0,30706.25,C1580341519,0.0,5418.75,0,0,L02_00367,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,3,5,14,0.15,1
L02_001834,301,TRANSFER,4605.94,C1570779935,30706.25,26100.31,C1580341519,0.0,4605.94,0,0,L02_00367,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,4,5,35,0.15,1
L02_001835,330,TRANSFER,3915.05,C1570779935,26100.31,22185.26,C1580341519,0.0,3915.05,0,0,L02_00367,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,5,5,29,0.15,1
L02_001836,391,TRANSFER,7500.0,C1912561480,50000.0,42500.0,C1957045104,0.0,7500.0,0,0,L02_00368,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,1,5,0,0.15,1
L02_001837,419,TRANSFER,6375.0,C1912561480,42500.0,36125.0,C1957045104,0.0,6375.0,0,0,L02_00368,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,2,5,28,0.15,1
L02_001838,463,TRANSFER,5418.75,C1912561480,36125.0,30706.25,C1957045104,0.0,5418.75,0,0,L02_00368,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,3,5,44,0.15,1
L02_001839,489,TRANSFER,4605.94,C1912561480,30706.25,26100.31,C1957045104,0.0,4605.94,0,0,L02_00368,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,4,5,26,0.15,1
L02_001840,533,TRANSFER,3915.05,C1912561480,26100.31,22185.26,C1957045104,0.0,3915.05,0,0,L02_00368,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,5,5,44,0.15,1
L02_001841,145,TRANSFER,7500.0,C4934495,50000.0,42500.0,C136383086,0.0,7500.0,0,0,L02_00369,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,1,5,0,0.15,1
L02_001842,155,TRANSFER,6375.0,C4934495,42500.0,36125.0,C136383086,0.0,6375.0,0,0,L02_00369,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,2,5,10,0.15,1
L02_001843,199,TRANSFER,5418.75,C4934495,36125.0,30706.25,C136383086,0.0,5418.75,0,0,L02_00369,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,3,5,44,0.15,1
L02_001844,240,TRANSFER,4605.94,C4934495,30706.25,26100.31,C136383086,0.0,4605.94,0,0,L02_00369,LEGITIMATE_REPEATED_TRANSFER,Repeated transfers occurring over a normal time interval with moderate amounts and consistent behavior,NONE,4,5,41,0.15,1
